PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
JUND	in-complex-with	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
JUND	in-complex-with	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
JUND	in-complex-with	SMAD4	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
JUND	in-complex-with	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
JUND	in-complex-with	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
JUN	in-complex-with	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
JUN	in-complex-with	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
JUN	in-complex-with	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
JUN	in-complex-with	SMAD4	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
JUN	in-complex-with	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
JUN	in-complex-with	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
LEFTY1	controls-phosphorylation-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
LEFTY1	controls-state-change-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
LEFTY1	controls-phosphorylation-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
LEFTY1	controls-state-change-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
LEFTY1	controls-phosphorylation-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY1	controls-state-change-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY1	controls-phosphorylation-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY1	controls-state-change-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY1	controls-phosphorylation-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY1	controls-state-change-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY1	controls-phosphorylation-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY1	controls-state-change-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY1	controls-phosphorylation-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY1	controls-state-change-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY1	in-complex-with	TGFBR1	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
LEFTY1	in-complex-with	TGFBR2	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
LEFTY2	controls-phosphorylation-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
LEFTY2	controls-state-change-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
LEFTY2	controls-phosphorylation-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
LEFTY2	controls-state-change-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
LEFTY2	controls-phosphorylation-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY2	controls-state-change-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY2	controls-phosphorylation-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY2	controls-state-change-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY2	controls-phosphorylation-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY2	controls-state-change-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY2	controls-phosphorylation-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY2	controls-state-change-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY2	controls-phosphorylation-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY2	controls-state-change-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
LEFTY2	in-complex-with	TGFBR1	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
LEFTY2	in-complex-with	TGFBR2	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
MAP3K7CL	controls-phosphorylation-of	MAPK10	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7CL	controls-state-change-of	MAPK10	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7CL	controls-phosphorylation-of	MAPK11	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7CL	controls-state-change-of	MAPK11	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7CL	controls-phosphorylation-of	MAPK12	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7CL	controls-state-change-of	MAPK12	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7CL	controls-phosphorylation-of	MAPK13	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7CL	controls-state-change-of	MAPK13	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7CL	controls-phosphorylation-of	MAPK14	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7CL	controls-state-change-of	MAPK14	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7CL	controls-phosphorylation-of	MAPK8	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7CL	controls-state-change-of	MAPK8	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7CL	controls-phosphorylation-of	MAPK9	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7CL	controls-state-change-of	MAPK9	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7CL	in-complex-with	TAB1	PANTHER		TGF-beta signaling pathway	panther:_Complex__TAK_TAB__s68_a80_
MAP3K7	controls-phosphorylation-of	MAPK10	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7	controls-state-change-of	MAPK10	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7	controls-phosphorylation-of	MAPK11	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7	controls-state-change-of	MAPK11	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7	controls-phosphorylation-of	MAPK12	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7	controls-state-change-of	MAPK12	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7	controls-phosphorylation-of	MAPK13	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7	controls-state-change-of	MAPK13	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7	controls-phosphorylation-of	MAPK14	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7	controls-state-change-of	MAPK14	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
MAP3K7	controls-phosphorylation-of	MAPK8	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7	controls-state-change-of	MAPK8	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7	controls-phosphorylation-of	MAPK9	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7	controls-state-change-of	MAPK9	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
MAP3K7	in-complex-with	TAB1	PANTHER		TGF-beta signaling pathway	panther:_Complex__TAK_TAB__s68_a80_
MSTN	controls-phosphorylation-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
MSTN	controls-state-change-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
MSTN	controls-phosphorylation-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
MSTN	controls-state-change-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
MSTN	controls-phosphorylation-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
MSTN	controls-state-change-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
MSTN	controls-phosphorylation-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
MSTN	controls-state-change-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
MSTN	controls-phosphorylation-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
MSTN	controls-state-change-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
MSTN	controls-phosphorylation-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
MSTN	controls-state-change-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
MSTN	controls-phosphorylation-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
MSTN	controls-state-change-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
MSTN	in-complex-with	TGFBR1	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
MSTN	in-complex-with	TGFBR2	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
NODAL	controls-phosphorylation-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
NODAL	controls-state-change-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
NODAL	controls-phosphorylation-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
NODAL	controls-state-change-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
NODAL	controls-phosphorylation-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
NODAL	controls-state-change-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
NODAL	controls-phosphorylation-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
NODAL	controls-state-change-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
NODAL	controls-phosphorylation-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
NODAL	controls-state-change-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
NODAL	controls-phosphorylation-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
NODAL	controls-state-change-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
NODAL	controls-phosphorylation-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
NODAL	controls-state-change-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
NODAL	in-complex-with	TGFBR1	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
NODAL	in-complex-with	TGFBR2	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
NRAS	controls-phosphorylation-of	MAPK1	PANTHER		TGF-beta signaling pathway	panther:_MODULATION___Ras_GTP_r21m1_r21;panther:STATE_TRANSITION_LEFT__p42_p44MAPKs-RIGHT__p42_p44MAPKs-_r21
NRAS	controls-state-change-of	MAPK1	PANTHER		TGF-beta signaling pathway	panther:_MODULATION___Ras_GTP_r21m1_r21;panther:STATE_TRANSITION_LEFT__p42_p44MAPKs-RIGHT__p42_p44MAPKs-_r21
NRAS	controls-phosphorylation-of	MAPK3	PANTHER		TGF-beta signaling pathway	panther:_MODULATION___Ras_GTP_r21m1_r21;panther:STATE_TRANSITION_LEFT__p42_p44MAPKs-RIGHT__p42_p44MAPKs-_r21
NRAS	controls-state-change-of	MAPK3	PANTHER		TGF-beta signaling pathway	panther:_MODULATION___Ras_GTP_r21m1_r21;panther:STATE_TRANSITION_LEFT__p42_p44MAPKs-RIGHT__p42_p44MAPKs-_r21
RRAS	controls-phosphorylation-of	MAPK1	PANTHER		TGF-beta signaling pathway	panther:_MODULATION___Ras_GTP_r21m1_r21;panther:STATE_TRANSITION_LEFT__p42_p44MAPKs-RIGHT__p42_p44MAPKs-_r21
RRAS	controls-state-change-of	MAPK1	PANTHER		TGF-beta signaling pathway	panther:_MODULATION___Ras_GTP_r21m1_r21;panther:STATE_TRANSITION_LEFT__p42_p44MAPKs-RIGHT__p42_p44MAPKs-_r21
RRAS	controls-phosphorylation-of	MAPK3	PANTHER		TGF-beta signaling pathway	panther:_MODULATION___Ras_GTP_r21m1_r21;panther:STATE_TRANSITION_LEFT__p42_p44MAPKs-RIGHT__p42_p44MAPKs-_r21
RRAS	controls-state-change-of	MAPK3	PANTHER		TGF-beta signaling pathway	panther:_MODULATION___Ras_GTP_r21m1_r21;panther:STATE_TRANSITION_LEFT__p42_p44MAPKs-RIGHT__p42_p44MAPKs-_r21
SKIL	in-complex-with	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SKIL	in-complex-with	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SKIL	in-complex-with	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SKIL	in-complex-with	SMAD4	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SKIL	in-complex-with	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SKIL	in-complex-with	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SKI	in-complex-with	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SKI	in-complex-with	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SKI	in-complex-with	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
