protein1	protein2	score
P28324	Q13164	846
P05112	P42701	846
Q9Y5H6	P42685	846
P05412	Q16539	846
P42338	P25025	846
Q16659	P19419	846
Q16659	Q9HBH9	846
P05112	Q99665	846
P06241	Q9Y5H3	846
Q9Y5H8	Q15303	846
Q07889	P15248	846
P68133	Q9UQB3	846
O60716	Q9Y5E2	846
P56704	O60353	846
Q07889	Q8WV28	846
P62736	P04626	846
P22301	P42701	846
Q9Y6N8	P21860	846
Q15303	Q9Y5E3	846
P63261	Q9UN66	846
P12830	P61160	846
Q9UQB3	Q9UN72	846
P12830	Q15303	846
Q14332	O00744	846
P63267	P55287	846
Q9Y5E6	P06241	846
Q9UK32	P01100	846
Q9Y618	Q06330	846
O00755	Q9NPG1	846
Q9Y5E6	P61160	846
P62736	Q9Y5H3	846
Q86UP0	Q8NEV1	846
P09544	Q9ULW2	846
Q8N5J4	Q13164	846
P48736	Q15628	846
P24723	Q13546	846
O95206	O60716	846
P35222	O60716	846
P25024	Q99665	846
P04626	Q9HC56	846
Q9UKW4	Q8WV28	846
Q9ULB5	P21860	846
Q9Y5F8	O60716	846
Q9NYQ8	Q9UQB3	846
P19022	P61160	846
P26951	P60568	846
P63261	Q9Y5F7	846
P42338	P20809	846
P63261	Q96JQ0	846
P04626	Q9Y5E2	846
Q14626	P10145	846
P55290	O60716	846
P06241	Q9Y5I2	846
Q8TAB3	Q8NEV1	846
Q562R1	P55287	846
P35222	O75309	846
P25024	Q08334	846
P22301	Q9NPF7	846
O75084	Q9H1J5	846
Q9NYQ6	P04626	846
P00533	P55287	846
Q16659	Q9BUB5	846
Q9HCU4	P42685	846
P12931	P55287	846
P20809	P42336	846
Q07889	P05113	846
P24394	Q9Y4H2	846
P60568	P78552	846
P68032	Q9P2E7	846
Q07890	Q9NPF7	846
P01111	P20936	846
P15391	P42336	846
Q9UN70	P61160	846
P18031	P33151	846
P12931	Q9UN73	846
P62736	Q9Y5F0	846
Q93098	P35222	846
P01589	Q07890	846
Q13651	Q9HBE4	846
P06241	Q9HBT6	846
P19784	Q9Y5H9	846
P04626	Q9Y5H4	846
Q9Y5E8	O60716	846
Q9NPG4	P04626	846
P35225	Q14627	846
Q9NR61	P46531	846
P56705	O60353	846
P18031	Q9Y5H7	846
P24394	P20809	846
P01111	P10398	846
P51828	P38405	846
P67870	Q9UN71	846
P55290	Q15303	846
P18031	P55287	846
P35222	Q9Y5E2	846
Q9Y5F3	Q9UQB3	846
Q562R1	Q12864	846
Q9Y5F0	P60709	846
Q9Y5G6	Q8NEV1	846
P55289	Q562R1	846
P63261	Q9Y5G3	846
P60709	Q8N6Y1	846
Q9Y5G3	Q562R1	846
P63261	Q12864	846
P01589	Q9Y4H2	846
Q9Y6N8	Q9UQB3	846
Q9GZT5	Q14332	846
P68133	Q9Y5H4	846
Q9NYJ7	Q99466	846
Q14517	P61160	846
P18031	Q9BZA7	846
Q9HCU4	P61160	846
P68133	Q9Y5G3	846
P08151	P31321	846
P55286	P00533	846
P18031	O95206	846
P68133	P21860	846
P00533	Q9Y5G8	846
P12931	P22223	846
P42338	Q9Y4H2	846
Q16659	P41970	846
P68133	P55289	846
Q86UP0	P21860	846
Q9Y5H8	P68133	846
P06241	O60330	846
P35225	P25024	846
P10644	P10071	846
Q04721	Q9NYJ7	846
P98170	P55210	846
P05112	P08887	846
Q13651	P22301	846
Q12851	P78560	846
P68133	Q9Y5H0	846
Q9Y5G8	P60709	846
P68032	Q9HBT6	846
Q92851	P48023	846
P12931	P63261	846
Q02156	Q12933	846
P68133	Q9Y5H3	846
Q9ULB5	O60716	846
P52735	P15153	846
Q14626	P35568	846
P35222	O60330	846
P78504	Q99466	846
P62736	Q9Y5E2	846
Q9Y6N8	P16591	846
P01583	Q08334	846
P35222	P21860	846
Q8NEV1	Q9Y5I0	846
P35222	Q9UN67	846
Q96QU1	P68133	846
Q9UP38	Q93098	846
P08151	Q8N752	846
Q562R1	P12830	846
P62736	O60330	846
P04628	Q9NPG1	846
Q9UM47	Q9Y219	846
P68032	Q9Y5F0	846
P63261	P42685	846
Q9Y5I3	Q9UQB3	846
P68133	Q9Y5E5	846
P04626	Q8N6Y1	846
Q9Y6N8	O60716	846
Q06187	P43405	846
P06241	Q9Y5E2	846
P68133	Q08174	846
Q9Y5E2	P21860	846
Q99835	P10071	846
P04626	Q9Y5H6	846
P18031	Q8TDW7	846
P05771	O14920	846
P21860	O60330	846
Q9UN70	P63267	846
Q13634	P19784	846
Q86UP0	P06241	846
P18031	Q8N6Y1	846
Q9NRJ7	P21860	846
P60709	Q96JQ0	846
P35222	Q9Y5F6	846
P63261	Q9Y5G6	846
Q8NEV1	Q12864	846
Q8NEV1	Q9Y5E9	846
P18031	Q9Y5F0	846
P05112	P14784	846
P42229	Q13164	846
Q07812	Q9UMX3	846
P04626	Q9Y5G8	846
Q13546	Q06643	846
P63261	Q9Y5E2	846
P05231	Q13261	846
Q9Y5E4	P61160	846
P68133	Q13634	846
P63261	O75309	846
Q86UP0	P35222	846
P67870	P55287	846
Q9Y5I1	Q9UQB3	846
P68032	Q96QU1	846
P63267	O95206	846
P62736	Q9Y5H7	846
Q14332	Q9UBV4	846
P42338	Q13546	846
Q86UP0	P62736	846
P63261	Q9HC56	846
Q562R1	Q8NEV1	846
Q9Y5F8	P00533	846
P18031	P60709	846
P78560	P42336	846
Q9Y5I2	P42685	846
Q14626	P20809	846
P19784	Q9Y5E5	846
P60709	P33151	846
P61160	Q9UN67	846
P42701	P42336	846
P68133	Q9HC56	846
P22301	Q99665	846
P42338	P40933	846
P19022	P19784	846
P35222	Q9Y5F0	846
P62736	Q9Y5E7	846
Q96QU1	P19784	846
P06241	Q9Y5H7	846
Q9ULB4	P21860	846
Q13467	O96014	846
Q9Y6F9	O00144	846
P14616	Q9Y4H2	846
P61160	Q96JQ0	846
Q08334	P15248	846
P62736	Q9Y5F1	846
P13945	P63215	846
P68133	Q9ULB4	846
P19784	Q9Y5H3	846
P67870	Q9Y5I1	846
P63267	Q9HC56	846
P05112	Q9Y4H2	846
P60709	Q9BZA7	846
Q9Y5G5	P61160	846
Q9Y5E3	P16591	846
P31749	P38936	846
P67870	Q9BYE9	846
O14904	Q9ULW2	846
P24394	P42701	846
Q9NYQ6	Q562R1	846
Q14626	P25025	846
P42224	Q13164	846
Q9Y5F6	Q8NEV1	846
P14784	P15248	846
Q8TAB3	P21860	846
P22301	P01589	846
P18031	Q9NPG4	846
P00533	Q9BZA7	846
P60568	P24394	846
P08151	Q9UMX1	846
Q13546	P19438	846
P68032	Q9H159	846
Q9Y5H1	P63267	846
P18031	Q9Y5H4	846
P63261	Q9UN70	846
P12931	Q9Y5I0	846
P13861	Q9UMX1	846
P63267	Q9Y5H9	846
P67870	P55291	846
P67870	Q9Y5F7	846
Q9Y5G7	P04626	846
P06241	Q9Y5F7	846
Q93097	Q9ULW2	846
Q12841	Q13467	846
P18031	Q9H251	846
P10145	Q08334	846
P28482	P40763	846
Q9UHF4	P14784	846
P35222	Q9H461	846
P00533	Q9UN72	846
P62736	Q9Y5G5	846
Q9BUB5	P27361	846
Q15303	P61160	846
Q13651	P42336	846
Q8TAB3	P16591	846
Q9Y5E5	O60716	846
Q8NEV1	Q96JQ0	846
Q9Y5E6	P21860	846
P62736	P16591	846
Q15418	P01100	846
Q9H159	Q562R1	846
P35225	Q9NPF7	846
P01589	P40189	846
O14672	P80370	846
P13861	P08151	846
P67870	Q9NYQ8	846
Q8NEV1	Q9UJ99	846
Q01344	P14784	846
P28482	P15336	846
P31751	P48736	846
P68133	P33151	846
P62736	Q9Y5F7	846
Q9ULV1	Q9UBV4	846
Q9NYQ6	P19784	846
P01583	P25025	846
Q96QU1	O60716	846
P60709	Q9NYQ8	846
Q9UM47	Q92585	846
P63267	Q9Y5I0	846
P06241	Q9ULB5	846
P08887	P15248	846
Q86UP0	P04626	846
P26951	P15248	846
Q9UHF4	P42336	846
Q9Y5H8	P04626	846
Q9UP38	O00755	846
P19784	Q9HBT6	846
P63261	P55283	846
P35222	Q9H158	846
P62736	Q9BYE9	846
P62736	Q15303	846
Q9NYQ7	P16591	846
P18031	P12830	846
P35225	P35568	846
P67870	Q9Y5E3	846
Q8TD08	Q8N5J4	846
Q9Y5G7	P60709	846
P63261	P04626	846
P41221	Q9NPG1	846
O75309	P61160	846
P35222	P56704	846
Q9Y5G2	P19784	846
P12931	Q12864	846
Q9Y5F8	Q562R1	846
P04626	Q9Y5F1	846
Q9H1J5	O00144	846
P63267	Q12864	846
P61160	Q9UN72	846
P12830	Q9UQB3	846
Q9Y5I4	Q9UQB3	846
Q9Y5E5	Q9UQB3	846
Q15303	Q9HC56	846
P18031	Q9Y5H1	846
P08887	P05231	846
Q9NPG4	O60716	846
Q9Y5H1	P16591	846
P01111	P29353	846
P35222	P12830	846
Q9UM47	Q9Y618	846
O75309	P16591	846
P42701	P52333	846
P18031	O75309	846
P18031	Q9Y5H0	846
P63267	Q96JP9	846
P01589	P42701	846
P35568	P14784	846
P68032	P04626	846
Q16659	P17947	846
O14610	Q08462	846
P63261	Q9Y5H5	846
P63261	Q9Y5F2	846
P63261	O60716	846
Q9Y5G6	P60709	846
Q13634	P42685	846
Q9UHF4	P35568	846
P60568	Q07890	846
Q13158	Q15628	846
Q9Y5H1	P61160	846
Q9H159	P21860	846
P12931	Q96JP9	846
Q9H461	O96014	846
Q16659	Q9UK32	846
Q9Y5G5	P00533	846
P14616	P01308	846
Q9H158	P04626	846
O75084	P41221	846
P35225	P42336	846
Q01344	P52333	846
P27361	P46734	846
P62736	Q9BZA7	846
Q9Y5H8	P60709	846
P29353	Q9HBE4	846
Q16659	Q15349	846
P63267	Q9Y5I3	846
Q14116	P24394	846
P19438	P01375	846
P42685	Q12864	846
P24394	P52333	846
Q8WXG6	Q06643	846
P60709	P21860	846
Q9UN74	P19784	846
P00533	Q9Y5F7	846
Q9UHF4	P52333	846
P42685	P55287	846
P15153	Q99759	846
O60716	Q9UJ99	846
P55283	P61160	846
Q9HCU4	P68133	846
Q9NRJ7	P60709	846
P06241	Q9Y5F8	846
Q9H1J7	Q9NPG1	846
P06241	Q9BZA7	846
P35222	Q9NPG4	846
Q16659	P49137	846
P12931	Q8TDW7	846
P68133	Q9Y5H6	846
Q9Y5G2	P60709	846
Q15303	Q9Y5H3	846
Q07890	P78552	846
P60568	Q9NPF7	846
P28482	P51812	846
Q8TD08	P40763	846
Q9Y5F3	P21860	846
P63267	Q9Y5F3	846
P46531	Q86X95	846
Q07812	Q07817	846
P11912	P40259	846
Q9UN74	Q9UQB3	846
Q16539	P01100	846
P62736	Q9Y5F8	846
Q86UP0	P00533	846
P06241	Q9Y5E3	846
P35222	Q9UN66	846
P12931	Q9Y5H2	846
P62993	Q14571	846
P68133	Q15303	846
Q9Y243	P49841	846
P63267	O75309	846
P68133	O60245	846
Q9UN75	Q15303	846
Q9UN75	P61160	846
P60709	Q9Y5E2	846
P06241	Q9UN71	846
P11717	P05019	846
O60245	P21860	846
P19784	Q9Y5F1	846
O75084	P09544	846
Q07890	Q14571	846
P01308	P08069	846
P18031	P63261	846
P63267	Q9Y5H2	846
Q08174	O60716	846
P62736	Q9Y5E3	846
Q9NRJ7	P04626	846
O14733	Q13233	846
Q96JP9	P61160	846
P42685	Q9Y5I0	846
O43521	Q07812	846
P35568	P05231	846
Q9Y5F8	Q8NEV1	846
P19784	Q9ULB4	846
P62736	Q9UN71	846
P68032	P35222	846
P18031	Q9Y5H8	846
P36507	P10398	846
Q04759	O14920	846
Q8TDW7	P42685	846
Q9Y5H9	Q9UQB3	846
P18031	Q86UP0	846
Q9H159	P63267	846
P33151	Q9UQB3	846
P55289	P19784	846
Q9Y5G3	P19784	846
P21860	Q8N6Y1	846
P55290	P42685	846
Q9ULV1	P09544	846
Q562R1	O60330	846
P31749	O14920	846
Q02156	O14920	846
P52630	Q13164	846
Q06643	P78560	846
Q07889	P78552	846
P68032	Q9UN73	846
P19022	P16591	846
P26951	Q9H6Q3	846
Q14790	O95429	846
Q9UN73	P63267	846
P55291	P61160	846
P05771	P78560	846
P68032	Q9Y5E2	846
Q8TDW7	P35222	846
P10644	Q9UMX1	846
Q15303	Q9HBT6	846
P06213	P05019	846
P18031	Q9Y5F3	846
P35222	Q9Y5I0	846
P18031	Q9Y5I2	846
Q8IVH8	Q13233	846
Q93098	Q9NPG1	846
P16591	Q8N6Y1	846
P05129	Q12933	846
P19022	P42685	846
P06241	Q9Y5F6	846
Q9UQB3	Q9Y5I0	846
Q8IVH8	P78560	846
O00220	P50591	846
P67870	Q9P2E7	846
P20809	P52333	846
P55290	Q8NEV1	846
P22301	P25024	846
P26951	Q99665	846
P11717	P01308	846
P29353	P40933	846
P13232	Q9NPF7	846
Q08174	P19784	846
Q8TDW7	Q8NEV1	846
Q9Y5G6	P61160	846
P35222	Q9Y5H0	846
Q9NYQ6	P35222	846
Q562R1	P21860	846
Q9Y5G8	P16591	846
P05019	P08069	846
Q9Y5E7	Q562R1	846
Q9UN75	P21860	846
Q9Y6F9	Q9NPG1	846
P24394	P01583	846
Q9Y5I3	P60709	846
P35222	P19784	846
Q8TD08	P42224	846
P67870	Q9UN74	846
P18031	Q9Y5G5	846
P25445	Q99683	846
Q13546	Q05655	846
P68032	Q9NPG4	846
Q9Y5F0	Q562R1	846
Q9Y5H2	Q9UQB3	846
Q562R1	Q9Y5I2	846
Q9Y5E6	P63267	846
P06241	P55287	846
P62736	P55290	846
P42685	Q9Y5H5	846
P42685	Q9Y5F2	846
O00587	Q9NR61	846
P22301	Q9Y4H2	846
Q8NEV1	Q9ULB5	846
Q9Y4H2	P01344	846
Q12933	Q14790	846
P35222	P55287	846
Q9Y4H2	Q08334	846
P09544	Q14332	846
P06241	P55285	846
P04628	Q9H461	846
P01589	Q07889	846
Q14765	Q8TD08	846
P35222	Q12864	846
P35222	Q9UN71	846
P68133	O95206	846
P62736	P55287	846
Q9NPG4	P19784	846
P08887	Q99665	846
P63261	Q9NRJ7	846
P01111	Q06187	846
Q562R1	Q9Y5E5	846
P68032	Q9Y5I2	846
P33151	P21860	846
P28482	Q9BUB5	846
P01308	P06213	846
P63267	Q9Y5I2	846
Q9Y5H5	P16591	846
P16591	Q9Y5F2	846
P35225	Q13261	846
P27361	P40763	846
Q9Y5E6	P00533	846
P12931	P12830	846
O60716	Q9Y5H7	846
Q07817	Q16611	846
P60709	Q9Y5E3	846
P60709	Q9Y6N8	846
P42338	P01583	846
Q9Y5F6	Q562R1	846
Q9Y5F9	P04626	846
P42685	Q9UN71	846
Q14116	P52333	846
Q93098	O60353	846
Q9UN74	P62736	846
P13232	Q13261	846
P05112	Q01344	846
P78504	P46531	846
O75084	P56705	846
P68032	Q9Y5E6	846
Q9Y5H4	Q15303	846
P68032	Q9Y5E5	846
P55286	P42685	846
Q07890	P01112	846
P68032	P12830	846
Q13467	P41221	846
P67870	Q9Y5I4	846
P18031	Q9HCU4	846
P35222	P56705	846
Q13261	P14784	846
P25024	P42701	846
Q9Y4H2	P15248	846
Q9H6Q3	P25025	846
Q99466	P49757	846
Q99759	P45983	846
Q9Y5G6	P21860	846
P56706	Q9ULW2	846
Q02156	Q15628	846
P18031	Q9Y5E6	846
P14616	P01344	846
P67870	Q9HCU4	846
Q9UN74	P61160	846
P13945	P16520	846
Q8NEV1	Q9Y5F1	846
Q15303	Q9Y5H7	846
Q969H0	Q99466	846
Q9NPG4	P00533	846
P18031	Q9Y5I1	846
P68032	Q9HCU4	846
P16591	Q9NYQ8	846
Q9H1J5	Q9NPG1	846
Q9NYQ6	O60716	846
P00533	Q9Y5H4	846
Q9Y5E3	Q9UQB3	846
P42701	P29353	846
P68133	Q9Y5E2	846
Q08174	P21860	846
P01374	Q99683	846
Q562R1	P33151	846
P35222	O00755	846
Q9P2E7	P61160	846
P67870	Q9HBT6	846
Q01344	P15248	846
P07947	P16591	846
P12931	P55290	846
P68032	Q9Y5I0	846
P22301	P08887	846
Q9UN71	P16591	846
P25024	P29353	846
P04626	P55287	846
Q15303	Q9NYQ8	846
Q9Y243	O15530	846
Q14571	P16885	846
P01374	Q15628	846
Q93098	Q13467	846
Q8NEV1	Q9UN66	846
Q9Y5F0	P61160	846
Q15303	Q8N6Y1	846
Q14627	P01583	846
P12931	Q9UN72	846
Q9Y4H2	P05019	846
O60353	P41221	846
Q562R1	Q9Y5I0	846
Q12933	P05771	846
P63267	Q9Y5E2	846
P45985	P45984	846
P40189	P08887	846
P63261	P19022	846
Q9UP38	P56705	846
P55289	P21860	846
Q9Y5G3	P21860	846
Q9BYE9	Q9UQB3	846
O14905	O60353	846
P60568	Q13261	846
Q9UN70	P06241	846
P35222	Q9Y5F8	846
P05113	Q08334	846
P35225	P40189	846
P01374	P78560	846
P00533	Q9Y5F3	846
P63261	Q9Y5H8	846
Q9HCU4	P62736	846
Q96QU1	P21860	846
P13232	P14784	846
P62993	Q06187	846
Q14790	P48023	846
Q13546	O95819	846
P00533	Q9Y5H9	846
Q9H159	P60709	846
P06241	P62736	846
P06241	O95206	846
P22301	Q01344	846
P40189	P42336	846
P68133	Q9Y5E7	846
P08151	P48729	846
P55291	P35222	846
P68133	Q9NYQ8	846
Q93097	Q9NPG1	846
P42685	Q9UN66	846
Q9Y5I4	P16591	846
Q9Y4H2	Q07889	846
P04626	Q562R1	846
Q14627	Q08334	846
P12931	Q9HCL0	846
Q99665	P05113	846
Q14626	Q9H6Q3	846
Q9ULV1	P35222	846
P63267	Q9Y5H7	846
P26951	P14784	846
Q9ULV1	P56704	846
Q9NPG4	P42685	846
Q9H461	P56704	846
P68133	Q9UN67	846
P68032	Q86UP0	846
Q9Y5I4	P61160	846
Q9Y5E6	Q9UQB3	846
P25024	P40189	846
P68133	P55291	846
Q08334	Q9HBE4	846
Q9UN74	Q562R1	846
P12931	Q9Y5E3	846
Q99558	O14920	846
O00587	P46531	846
Q99466	Q9BYC5	846
P55285	Q9UQB3	846
Q9Y5F6	P42685	846
P19784	Q9UN67	846
P08151	Q99835	846
P18031	Q9Y5E2	846
Q9Y5E7	P63267	846
Q9Y5E2	P16591	846
Q9Y5F3	P60709	846
P19784	P22223	846
Q12933	O00329	846
P40189	P35568	846
Q9HAV0	Q08462	846
P18031	P63267	846
Q13233	P45985	846
P01589	P05113	846
Q9Y219	P46531	846
P68133	Q9Y5G5	846
P27361	Q15418	846
P55286	P19784	846
Q9NRJ7	P16591	846
P68133	Q9Y5I1	846
P10145	P14784	846
Q13651	P35225	846
P05231	Q99665	846
Q9Y5H8	O60716	846
P63261	P35222	846
P68032	Q9Y5F7	846
P42226	P27361	846
P67870	P33151	846
Q9Y5E2	P61160	846
P00533	Q9HBT6	846
Q8TAB3	P04626	846
Q9Y5G7	Q15303	846
P28482	P51692	846
Q13634	P35222	846
P11142	O95831	846
P42685	Q9UN67	846
Q14627	P10145	846
P12830	O60716	846
P40189	P52333	846
Q562R1	P55290	846
P42224	P52333	846
P27361	P18847	846
P00533	Q9Y5H7	846
Q08174	Q9UQB3	846
O15530	P31749	846
P60709	Q9HC56	846
P12931	Q9Y5F7	846
P07948	P42336	846
Q9NYQ6	P16591	846
P51828	Q9UBI6	846
P18031	P68133	846
P63267	Q9ULB5	846
Q9UHF4	P20809	846
P40189	Q99665	846
P68133	Q9Y5F9	846
Q9UN70	P04626	846
Q07890	P20809	846
P60709	P55285	846
P68133	Q9Y5F3	846
Q9H1J7	Q14332	846
Q8TDW7	P63267	846
P04626	Q14517	846
P63261	Q9Y5G8	846
P68032	Q9Y5G6	846
Q14116	P29353	846
Q9UK32	Q8TD08	846
P19784	Q9Y5H5	846
P19784	Q9Y5F2	846
Q9H461	Q9H1J7	846
Q9NYJ7	P46531	846
Q9ULV1	O96014	846
Q9ULV1	O00744	846
P13232	P29353	846
P68133	Q9BYE9	846
Q15303	Q9UN71	846
P55291	P60709	846
P05198	P55210	846
P41221	O00144	846
Q14765	Q13164	846
Q13158	Q92851	846
Q8TD08	P28324	846
P63261	Q8N6Y1	846
Q9HCL0	Q9UQB3	846
P61160	Q9Y5E9	846
Q9UQB3	O60330	846
P25024	P52333	846
P31751	P42336	846
P63267	O60716	846
P68032	Q15303	846
O00587	P78504	846
Q13467	Q9Y6F9	846
O96014	O00144	846
Q8NEV1	Q9Y5E4	846
Q9Y5E7	Q9UQB3	846
Q9UM47	O00587	846
P00533	Q9Y5H3	846
Q9UN73	Q562R1	846
P68032	Q9ULB5	846
P06241	Q96JP9	846
O60716	Q9BZA7	846
P08887	Q08334	846
Q9UN70	P16591	846
P13945	P59768	846
P63261	Q9HBT6	846
P42685	Q9Y5F1	846
Q02750	P27361	846
P67870	Q9Y5H0	846
P06241	Q9Y5F0	846
P60709	Q9Y5H3	846
P67870	Q9H158	846
P62736	Q9HBT6	846
P51828	Q9HAV0	846
P13945	P62873	846
P19784	Q9BYE9	846
O14654	P01308	846
Q12933	Q06643	846
Q8WXG6	P19438	846
Q14517	O60716	846
P62736	Q9Y5I1	846
P62736	Q96JP9	846
Q9H158	P61160	846
P18031	Q9ULB5	846
Q9UHF4	Q14116	846
P43405	Q8WV28	846
Q9Y219	Q99466	846
Q9ULV1	Q9Y6F9	846
P13232	Q08334	846
P55283	P63267	846
Q9Y5H1	Q562R1	846
Q07889	P42701	846
P78504	Q8NES3	846
Q99665	P29353	846
P06241	Q9Y5G8	846
P68032	O60716	846
P68133	Q9UN73	846
Q14626	P14784	846
Q9Y219	Q04721	846
Q9HCU4	P16591	846
P18031	Q9H158	846
P06241	Q9Y5I1	846
Q14626	Q08334	846
P67870	Q9Y5E5	846
P67870	P22223	846
Q99665	P52333	846
Q96QU1	P60709	846
P62736	Q9Y5I3	846
Q9UN66	O60716	846
Q9UK08	P51828	846
P63261	Q9Y5H4	846
P62736	Q9Y5G8	846
Q9UK08	Q08462	846
Q14627	P14784	846
P29350	P20273	846
P00533	P55285	846
Q9UM47	Q9NYJ7	846
Q9H6Q3	P35568	846
Q8TDW7	Q15303	846
Q9Y5E3	P21860	846
P67870	Q9Y5H3	846
Q14116	P01589	846
Q9Y6N8	P61160	846
O14654	P01344	846
P28482	P05412	846
P35222	Q9Y5I2	846
P18031	Q9Y5I0	846
P12931	Q9Y5H4	846
P68133	Q9NPG4	846
O95206	P19784	846
Q92851	O95429	846
P04628	Q9ULW2	846
Q9Y5H8	P63267	846
Q9NYQ7	P00533	846
P68032	Q9UN71	846
P00533	Q9BYE9	846
P01374	P20333	846
Q969H0	Q04721	846
P68032	P55283	846
Q9Y219	P80370	846
Q9NRJ7	Q15303	846
P22301	P42336	846
P63267	Q9Y5E5	846
P06241	Q9NYQ7	846
P56703	Q9NPG1	846
Q14116	Q01344	846
P63267	P12830	846
Q9Y5F8	P21860	846
Q562R1	Q9Y5I3	846
P09544	Q9NPG1	846
P07948	P48736	846
P18031	P55291	846
P68032	Q9Y5F6	846
P67870	Q9Y5H4	846
P04626	Q96JQ0	846
P40189	Q07889	846
Q96QU1	P63267	846
P05231	P25025	846
Q13158	P19438	846
P04626	Q12864	846
Q13651	P14784	846
P55289	P04626	846
Q9Y5G3	P04626	846
O75084	O14904	846
P60568	P08887	846
P67870	Q9NPG4	846
Q9NRP7	P08151	846
Q9NR28	P98170	846
Q8NEV1	Q9Y5H9	846
Q13546	P78560	846
Q13546	Q12933	846
O60245	P19784	846
P22301	Q9H6Q3	846
P18031	P55283	846
P12931	Q96QU1	846
P67870	Q9NYQ6	846
Q92851	P20718	846
P18031	Q9BYE9	846
P62736	Q9UN72	846
P11717	Q9Y4H2	846
Q99558	O15111	846
Q562R1	Q96JP9	846
P68032	P55291	846
Q08174	P00533	846
P04626	Q9UN66	846
P12931	Q9Y5E5	846
Q562R1	Q9Y5I1	846
Q16659	P42224	846
P56704	Q9NPG1	846
Q9UN70	P68133	846
P17252	P78560	846
P22301	Q07889	846
P42685	Q9P2E7	846
P68133	Q14517	846
Q9Y5H5	P61160	846
P61160	Q9Y5F2	846
Q9UP38	Q93097	846
P68032	Q9Y5I4	846
P60709	Q9Y5H2	846
Q86UP0	P61160	846
P35222	O14905	846
P05231	P14784	846
P35568	P01308	846
P51828	P16520	846
P18031	Q9UN66	846
P28482	Q14765	846
O14733	P45984	846
Q14626	P60568	846
P05771	Q8WV28	846
P28482	Q8WYK2	846
P05112	Q13261	846
P62736	Q9UN73	846
Q9H251	O60716	846
P08887	P42336	846
P12931	Q13634	846
P67870	Q9Y6N8	846
P22223	P16591	846
P40189	Q13261	846
P63267	Q9Y5G6	846
P06241	Q9Y5F1	846
Q562R1	Q9BYE9	846
P63261	Q9NYQ7	846
Q9UP38	P35222	846
P55290	P21860	846
P61160	Q9Y5F1	846
P63261	P06241	846
P12931	P61160	846
P24723	P78560	846
P05231	Q9NPF7	846
P62736	Q9NYQ8	846
P18031	Q9Y5F6	846
Q9UN73	P42685	846
P18031	Q96QU1	846
Q9H6Q3	P05231	846
P35568	P20809	846
P67870	P62736	846
Q00653	P25963	846
Q9UN75	Q8NEV1	846
P55283	P60709	846
Q9Y5H4	Q8NEV1	846
Q13546	O00329	846
P68032	O60245	846
P42338	Q12933	846
Q9UN70	P21860	846
P22301	P25025	846
P68032	Q9BYE9	846
P00533	Q9UN71	846
P01583	Q01344	846
P60709	Q9UQB3	846
P05129	P78560	846
P63261	Q8TAB3	846
P06241	Q9NYQ8	846
Q9Y5H0	P16591	846
Q9Y5G2	P61160	846
Q03060	P27361	846
Q9Y5G2	Q15303	846
Q9HBE4	P14784	846
Q9UMX1	Q13635	846
P25963	O15111	846
P12931	Q9Y5G6	846
P06241	Q9Y5G5	846
P28482	P18848	846
P18031	Q9UN67	846
P55211	P98170	846
Q9Y4H2	P08069	846
P05112	Q07889	846
P55283	P19784	846
Q9UHF4	P13232	846
Q8WXG6	Q99683	846
P42338	P15391	846
Q9Y5I2	P61160	846
Q08334	P52333	846
Q9HCU4	P35222	846
Q9H159	Q9UQB3	846
Q07890	P25025	846
Q9ULV1	Q9H1J7	846
P18031	Q9Y5H2	846
Q14626	Q99665	846
P68133	Q9Y5I0	846
Q9Y219	Q8NES3	846
Q9UN75	P60709	846
P42685	O75309	846
Q16611	O95817	846
P63261	Q9Y5G2	846
Q9Y5H0	P21860	846
Q9UN73	Q9UQB3	846
Q14517	P42685	846
P28482	Q9UK32	846
Q9H6Q3	P05112	846
P67870	Q9Y5F9	846
O60716	O75309	846
P20809	P78552	846
Q92851	P42574	846
Q9UHF4	P40189	846
Q8NEV1	Q9Y5E5	846
P35222	O95206	846
P35568	P42336	846
Q9Y5F3	P16591	846
Q9Y5G7	P00533	846
P01374	Q13158	846
P78552	Q08334	846
P15248	P42336	846
P62736	Q9Y5H6	846
P06241	Q9BYE9	846
Q9UK32	Q13164	846
P05412	P01100	846
P35225	Q9UHF4	846
P19784	P33151	846
P12830	P21860	846
P00533	Q14517	846
P04626	Q9BZA7	846
O95206	Q15303	846
P22301	P14784	846
P12931	Q9Y5H9	846
Q14626	P13232	846
P12931	P33151	846
Q06187	P05771	846
P67870	P68032	846
P67870	Q9Y5H7	846
P78504	P78536	846
P56704	Q9ULW2	846
P04626	Q9UN71	846
P05231	P29353	846
P04626	Q9Y5H7	846
Q9Y5F3	Q15303	846
Q13634	Q8NEV1	846
Q07890	P05113	846
Q9H159	O60716	846
Q9Y5H3	P21860	846
Q13634	Q9UQB3	846
P00533	Q9ULB5	846
P68032	Q9Y5H3	846
Q9Y243	P29474	846
Q15303	O75309	846
P12931	Q9Y5E9	846
Q9HCU4	Q15303	846
P67870	P35222	846
Q9ULV1	Q9GZT5	846
O75084	O96014	846
P67870	Q9Y5E4	846
Q9Y5E7	P04626	846
P38405	P13945	846
P68032	Q9UN70	846
P42701	P10145	846
P19022	P04626	846
O00744	Q9NPG1	846
P60709	Q15303	846
