protein1	protein2	score
P15559	Q9UNE7	510
Q01196	P01100	510
P57078	P05771	510
P08151	Q13547	510
Q9Y4K3	Q8IZQ1	510
Q04206	Q9BZS1	510
P18124	Q5TC82	510
Q9HBD1	Q9NUD5	510
Q9UNN5	P08235	510
P35244	Q9UMS4	510
A8K4G0	Q9UGN4	510
Q5TC82	P12956	510
Q6VVB1	Q9UNE7	510
P35609	P50461	510
Q149N8	Q9NZJ0	510
Q4G0J3	Q9BY77	510
P20248	Q14493	510
P13010	Q14686	510
P98177	P31749	510
P38398	P14635	510
P55060	Q9H967	510
O60885	Q15651	510
P60510	Q92918	510
P62834	P49815	510
P11388	Q969H0	510
P55072	Q9Y468	510
Q9UKV0	O15379	510
P10636	P11137	510
P41002	P06493	510
P02751	P24821	510
Q9H0U4	Q5S007	510
Q9P035	Q5S007	510
Q15075	Q9H967	510
Q01094	P43364	510
P24864	Q9Y297	510
Q13258	Q8N6S4	510
Q9UBW7	P11362	510
Q8IYW5	Q6FI13	510
Q9BQA1	P62314	510
P62805	Q99496	510
Q13620	P26358	510
Q01105	P12544	510
Q4G0J3	P62081	510
P06748	Q07955	510
O60674	P29353	510
O60885	Q53GS9	510
P40938	P62805	510
O75367	Q9BZ95	510
P10636	P62714	510
Q9UJW3	Q13547	510
P54578	P14635	510
P38398	Q08999	510
P08887	P26441	510
Q8IYW5	P16403	510
Q00987	P17980	510
P48431	Q9UKM9	510
Q92887	O14745	510
P35222	Q08050	510
O75925	Q00987	510
P07948	P29353	510
O76064	P54132	510
Q01780	Q9GZX7	510
P05556	P39060	510
P06493	Q08050	510
Q8TCQ1	P06213	510
Q16695	Q9UKL0	510
P08253	P06756	510
Q01196	O43439	510
P20749	Q9NQC7	510
P42166	P62805	510
P20273	P08575	510
Q9HCE7	Q9BSQ5	510
Q66K89	Q13547	510
Q14974	P54274	510
P20273	P62993	510
Q96AV8	A0AVK6	510
P50750	Q58F21	510
P46734	Q13387	510
Q15910	O15379	510
P38646	Q92560	510
P54257	Q14203	510
O14492	P62993	510
Q13616	Q00987	510
Q07021	Q9H967	510
P04150	P04637	510
Q13588	O43561	510
Q9ULZ3	Q16666	510
P0DMV8	P62805	510
P48668	Q4G0J3	510
P35222	O75604	510
O94776	P61956	510
Q5TC82	P62249	510
O60885	O75643	510
P46100	P04637	510
Q99575	P62805	510
Q9HC29	P29466	510
P48431	O95816	510
Q9GZZ8	P18827	510
O15078	O95613	510
P61006	Q5EBL4	510
Q4G0J3	P62854	510
P52945	Q9H4Z3	510
P0C0S5	Q9NS91	510
O60885	Q08J23	510
Q9Y277	Q969H0	510
O14543	P23458	510
Q14684	Q14839	510
Q15596	P27540	510
P00519	Q92558	510
O75604	O15151	510
Q6AZY7	O43760	510
P62993	Q9GZY6	510
P17252	P05198	510
Q9NRM7	Q8IX03	510
P20823	Q09472	510
Q13950	O15379	510
Q9Y297	O00444	510
P32121	P46934	510
P40939	Q9H967	510
Q8IXL6	Q02818	510
P17676	Q13547	510
O00255	P19838	510
P11441	Q9BRS2	510
Q16531	Q5S007	510
O60885	Q9NPJ6	510
P13056	P56524	510
Q92769	O60566	510
Q9UM54	P63010	510
O75382	Q9Y4I1	510
O60885	Q9ULU4	510
Q9H6Q4	Q9Y3D0	510
Q69YN4	O43663	510
P17252	P24588	510
P12004	Q9NW38	510
P61081	P22314	510
O14793	P09958	510
P02533	Q9H0W5	510
Q9UNE7	Q9BZS1	510
P19429	Q59H18	510
P33993	O94761	510
P0DP23	Q9H967	510
Q9H6E5	P33240	510
Q9GZX7	P52294	510
Q5EBL4	Q6IQ22	510
P38159	Q9HBD1	510
Q06187	P42768	510
P35244	Q9H967	510
O95376	Q00987	510
Q03164	Q9UHB7	510
O60331	Q9Y5X3	510
Q9NR09	P56962	510
Q07817	Q14318	510
O00311	Q9HAW4	510
P61073	P01730	510
Q13191	Q16832	510
P60709	Q9Y4J8	510
P63208	P62805	510
O96028	P04637	510
P51965	Q9UI26	510
O14558	P61981	510
Q8WX92	O60885	510
P49368	Q9H967	510
Q86TM6	P14625	510
O95251	O60885	510
P20749	Q13547	510
P12931	O15379	510
O60885	Q96EB6	510
Q14814	Q09472	510
O43318	Q99759	510
O43318	O43541	510
O96017	P61289	510
Q16623	Q96C24	510
Q5S007	O60313	510
P53365	P62330	510
Q9H040	P16615	510
Q8N8A6	Q16666	510
P36897	P16070	510
Q8TEP8	P62136	510
Q9NR30	Q9HBD1	510
P84090	P62805	510
Q4VCS5	Q68EM7	510
O00148	Q9H4M7	510
P12931	Q9NWQ8	510
P06213	O15357	510
P10644	P51817	510
P22415	Q99873	510
P13987	P02748	510
Q86UV5	P62805	510
O95155	Q00987	510
O60885	Q92804	510
P42345	P21580	510
Q13277	Q96C24	510
Q5TC82	Q15366	510
P98198	Q3MIR4	510
O95994	P10599	510
Q9Y4K3	O43561	510
Q5S007	P63151	510
Q00613	Q12834	510
P60953	Q6NZY7	510
O00308	Q9H6T3	510
P05023	Q9H967	510
P29590	Q9UBW7	510
Q3ZCQ8	Q14999	510
P36578	O94761	510
O75147	P27348	510
O15528	P84022	510
Q86VM9	Q15637	510
Q7Z6J0	P61088	510
O60244	P41235	510
Q12986	P35268	510
O15503	Q12772	510
Q9UBF6	P68400	510
Q99962	Q5S007	510
P55060	Q13283	510
P38398	Q9NTK5	510
P51784	Q96AP4	510
P54578	P12956	510
Q04206	Q86UV5	510
Q9P086	Q969H0	510
Q13029	P06400	510
O60674	P42680	510
P05161	P61088	510
P63279	Q9Y4K3	510
O60885	O75533	510
O60885	P26639	510
Q8TF40	P07900	510
P55072	P26045	510
Q86UQ8	O14744	510
Q9UQL6	P56524	510
Q9BYV2	Q14315	510
Q9Y5L4	P62805	510
Q96RD7	P42574	510
P10636	P48729	510
P05556	P35968	510
Q6ZNE5	O95721	510
Q14790	Q8WXF8	510
Q9UM73	P21246	510
Q14191	Q08211	510
P01106	O15350	510
P33991	O94761	510
P36956	Q71SY5	510
Q00597	P19525	510
P0DMV8	P10275	510
Q9Y6X9	Q9H0A0	510
Q8TDY2	P04637	510
O43318	O00743	510
Q7Z434	O00571	510
P98170	Q01094	510
Q9Y6A5	Q9UM11	510
P06241	Q13224	510
P36406	Q9UHD2	510
Q9NSA0	Q96PU5	510
Q9UJQ4	Q01860	510
Q5U5Q3	Q9NNW5	510
P41240	P05412	510
P51116	Q16666	510
P10636	P55212	510
P31749	P48431	510
O75367	Q15910	510
Q13523	P62805	510
P62942	Q15413	510
Q9UKV0	Q13363	510
P61586	P46527	510
O00482	Q92786	510
P12931	Q16825	510
Q03164	Q13309	510
O94880	Q14839	510
Q8WY64	Q9Y2B0	510
O94776	Q9UKG1	510
O60885	Q8TDN6	510
P46060	P62805	510
P42336	P19174	510
O60885	P55265	510
Q9BWF3	Q9UKV8	510
Q14344	P25116	510
P28069	O75376	510
O60885	Q8IYB3	510
P46459	P42262	510
O14965	Q12834	510
Q53TQ3	O96019	510
Q9NXL9	Q01813	510
P43246	O96017	510
P56524	Q09028	510
Q9Y3I1	P28072	510
Q9H040	P05023	510
P32780	Q01094	510
O14773	Q9NUX5	510
O95760	P29466	510
Q9UPX8	Q14155	510
Q9BTE7	P62877	510
P78545	Q04206	510
O94761	P84098	510
Q658P3	Q96L92	510
P42771	P17980	510
Q8IWL3	P07814	510
O00571	Q9HBD1	510
O95166	Q96CV9	510
P06400	Q00526	510
Q96CF2	P40818	510
Q6MZP7	P62805	510
O60885	Q12906	510
P15927	O95714	510
Q92598	Q5S007	510
P06493	Q14493	510
Q12824	O60885	510
P02751	Q02388	510
P06400	O94921	510
Q8NI29	Q13616	510
P49915	P04637	510
Q8WUA4	Q969H0	510
Q969T4	P22314	510
Q96PU4	P12956	510
Q9BXW9	Q8IY92	510
Q15011	P49768	510
P63162	P62805	510
P00519	P04629	510
Q15596	P38398	510
P07814	P62805	510
Q4G0J3	O60684	510
Q9UBD5	P62805	510
P29374	P62805	510
O60231	Q5S007	510
Q9NQC7	Q96CV9	510
O60264	Q9UBC3	510
Q7Z434	P19525	510
O60885	Q9NTJ3	510
A0A0A0MSP3	Q13627	510
P61956	Q9GZR1	510
Q96JB5	P34932	510
P27797	P04114	510
O15439	O14745	510
Q8WZA2	Q9UQ26	510
Q12933	Q9Y5U5	510
P84098	Q5S007	510
P28749	Q14209	510
Q16623	O95292	510
P98170	P83105	510
P02511	P24385	510
Q29RF7	P62805	510
O60885	P06493	510
O15519	P42574	510
O94761	Q99733	510
P48431	P15923	510
P06239	Q9NWQ8	510
Q6P1J9	P07900	510
Q04771	O43541	510
O75771	Q8WVD3	510
Q9UKG1	P31751	510
Q9HCE7	Q9BUZ4	510
Q14498	Q5S007	510
Q7Z6Z7	O95140	510
Q9UKV0	P98161	510
Q9BQG0	P62805	510
P09874	Q96PU4	510
O60885	P43246	510
Q92574	Q15382	510
P26196	Q4G0J3	510
P62851	Q4G0J3	510
P41220	Q16531	510
Q96JC1	Q9P2Y5	510
O75509	Q15628	510
Q6FI13	Q9H967	510
O60885	P83881	510
Q9Y4A5	P04637	510
Q5S007	P23258	510
Q16236	Q13618	510
P63000	Q5S007	510
P10276	O75528	510
Q96J02	Q92783	510
O94832	Q5S007	510
Q9BUZ4	P17980	510
P49459	Q00987	510
Q4G0J3	Q96EY7	510
O60244	Q969H0	510
Q96LR5	Q9UNE7	510
Q96J02	Q01860	510
P62913	Q5TC82	510
Q4G0J3	P20671	510
P48431	P18887	510
P61163	O15020	510
P42704	Q9H967	510
Q86UV5	P68400	510
P22459	Q8TBB1	510
O60341	Q96KQ7	510
Q92743	P98170	510
P51668	P63208	510
Q4G0J3	Q9H9J2	510
P51617	O15111	510
O75530	Q12972	510
Q5T4S7	P53396	510
Q16778	Q92830	510
Q13438	Q9GZT9	510
Q5U5Q3	Q08211	510
Q00577	Q9H967	510
O95817	P19174	510
Q8N1K5	P19174	510
Q13546	O15111	510
P48681	Q00535	510
Q96AG3	Q9NX47	510
O94761	P61313	510
Q99626	Q04206	510
Q9Y4B4	P10275	510
Q09472	P51668	510
Q99626	Q9UGL1	510
P11021	O00308	510
Q9NQG5	P62805	510
Q8WV99	P46379	510
Q9H492	Q96CV9	510
P30273	Q08708	510
Q8N122	P28482	510
Q8IZL8	P04637	510
Q4G0J3	P19105	510
O75886	P23458	510
Q8IWS0	P33778	510
P63244	Q9HBD1	510
Q4G0J3	O60506	510
Q9NPC6	O15273	510
Q15154	O95166	510
Q8IY92	Q9NZ71	510
Q5S007	Q14155	510
P03372	Q8WTS6	510
Q66K14	P61006	510
P61006	P02786	510
Q03252	Q5S007	510
P12931	P25445	510
P0CG48	Q96FA3	510
O75147	O60841	510
P17948	P35968	510
O94761	P83881	510
O43151	O15294	510
Q92769	Q9Y466	510
Q5TC82	P22626	510
P46109	P42229	510
P22460	P16389	510
Q96SW2	P07900	510
Q9Y4B6	Q9H9Q2	510
P02511	P04637	510
P06400	O43463	510
Q13233	Q12851	510
P62241	O94761	510
A0A087WY85	Q9NYG5	510
Q9NZC7	Q96EP5	510
Q9NPH3	P51617	510
Q4G0J3	Q15459	510
Q14191	Q96EB6	510
O95793	P17844	510
P51610	P08047	510
Q99728	Q13133	510
Q9BQA1	Q9Y5B0	510
P06401	P43364	510
P25963	Q9UHD2	510
P18031	P07384	510
P22415	Q9Y4A5	510
Q13330	P61956	510
P49711	Q14683	510
Q16611	O95140	510
P37231	Q9UBL3	510
Q92831	Q01543	510
P19338	Q86UQ8	510
Q8IUQ4	Q13118	510
P05412	Q5TA31	510
P67775	P24941	510
P16220	Q13547	510
Q8WXA9	Q01130	510
Q5U5Q3	O94973	510
O75530	O76003	510
Q96MN2	Q9UHD2	510
Q9H869	P25490	510
P34932	Q5S007	510
Q5S007	P46778	510
P42566	P05549	510
Q01094	Q12834	510
P24394	P29353	510
Q9H3M7	Q16665	510
Q969F2	P63104	510
Q9NWB7	O00291	510
O95835	Q16635	510
Q4G0J3	P13647	510
Q14289	Q12879	510
P51532	P18847	510
P29317	Q13239	510
P01106	Q01850	510
P07948	P56945	510
Q15047	Q13263	510
P26651	P49137	510
Q13627	Q13114	510
O95831	P46379	510
Q13049	Q86WV6	510
P24928	P68400	510
Q13546	Q96AB6	511
Q8IUC8	Q9BY71	511
Q14166	Q15654	511
P05423	A6H8Y1	511
O14949	Q9H7Z7	511
Q13492	Q8WXE9	511
Q9UK59	P48729	511
O43150	O43639	511
Q15691	Q8ND83	511
Q8TEP8	Q9NQC7	511
P04271	P06703	511
P08621	O14744	511
Q71UM5	P83731	511
Q9NPJ8	P57771	511
P30153	Q96CB8	511
Q9BYV6	Q53GS9	511
Q8IV32	Q16576	511
P0CG30	Q5T1C6	511
P35222	Q13363	511
Q05D86	Q9BWW4	511
Q5T686	P59991	511
P33993	Q96MA6	511
Q5JU85	Q99767	511
Q9Y535	A6H8Y1	511
P62995	P09651	511
Q8WUW1	Q96EV8	511
Q96N95	Q9Y5A6	511
P78362	Q14562	511
O60828	P29558	511
Q01664	Q9Y6J0	511
P09543	Q9UJL9	511
O95707	P06748	511
Q13094	O43639	511
O15049	Q9P2F8	511
Q9NPC3	P16402	511
P84077	P61204	511
Q96F63	Q15428	511
Q8NI37	Q9BVS5	511
O60930	O75596	511
Q7L2J0	Q9UHB9	511
Q9NXG0	J3KS56	511
Q9UNY5	Q86UV5	511
Q8NAV1	P68400	511
Q96G23	P06576	512
Q6STE5	Q92925	512
P62993	Q05209	512
P07947	P06239	512
O14686	P04150	512
Q9BT73	Q496A3	512
P50552	Q9Y6A5	512
Q96CS2	A1L190	512
Q9H3G5	P04150	512
Q99543	P36578	512
P53803	Q96P16	512
P05106	P02679	512
Q16740	P21912	512
Q8WZA1	Q9Y2B1	512
Q9NQC3	Q00765	512
Q8IYD1	Q96MU7	512
P46937	Q15599	512
Q92833	Q9Y483	512
P62913	Q15527	512
Q96B36	P27348	512
Q15397	Q9UGY1	512
P07910	Q8IYD1	512
Q8IWE2	Q8WUD1	512
Q96SI9	P82933	512
Q01167	P14316	512
Q9BYE7	P83916	512
Q3MHD2	O15234	512
Q13232	Q8IWZ6	512
Q13224	Q12879	512
Q13489	P61088	512
P10828	P62195	512
P49116	O60341	512
O95196	Q9H3N1	512
O75556	Q96PP4	512
Q8TAD8	Q14562	512
O14777	P51955	512
P63279	O43255	512
Q70EK9	Q14CW9	512
O43251	Q8N9W6	512
P01033	P14780	512
O60341	O95983	512
P54259	Q9ULD9	512
Q92974	O00743	512
Q96LI5	Q92545	513
Q14112	Q16363	513
Q15287	Q8N5F7	513
P14923	Q9UI47	513
P22314	P04637	513
P49711	Q8TBF4	513
Q9NRM7	Q96KQ4	513
Q16666	Q8TDN6	513
Q9BYR7	Q5T7P3	513
Q9H1A7	Q9BWH6	513
Q7Z2W4	Q9BYG3	513
O43435	P57055	513
Q9UK53	Q9HAJ7	513
Q7Z6J0	P31751	513
Q9UBW7	Q16822	513
O00541	Q16666	513
P46013	Q16666	513
P61513	Q8TDN6	513
Q8WTT2	Q16666	513
Q9UBB9	Q13573	513
Q9NS37	P17861	513
Q14894	Q9BV68	513
Q14690	Q16666	513
Q13336	Q16864	513
Q04917	P47974	513
P18615	Q6P9B9	513
Q9BVP2	Q16666	513
P0DMV8	O60260	513
Q15397	Q16666	513
Q7Z3C6	P20290	513
P49721	P61289	513
Q99575	Q16666	513
Q6PCT2	Q71F56	513
P48729	Q13426	513
Q16666	O15381	513
Q96LT9	O95149	513
Q16666	Q9H0A0	513
O15226	Q16666	513
Q9NQ55	Q16666	513
Q14692	Q16666	513
Q8TEW6	P15735	513
Q9NW13	Q16666	513
Q01780	Q16666	513
Q8TDD1	Q16666	513
Q5RKV6	Q16666	513
Q15050	Q16666	513
Q13206	Q16666	513
P49759	P84103	513
P42285	Q16666	513
Q13277	Q6NUQ1	513
Q13823	Q16666	513
Q2NL82	Q16666	513
Q9GZL7	Q16666	513
Q12788	Q16666	513
O43889	Q68CJ9	513
Q9NVP1	Q16666	513
P63167	Q5VU43	513
Q99759	O15111	513
Q13643	O60216	513
Q99848	Q16666	513
Q9UBE0	Q13952	513
O95793	Q15050	513
P29692	Q53HL2	513
Q9NVU0	P36873	513
Q96G23	P27449	513
Q92643	P04216	513
Q9Y3T9	Q16666	513
P0DPD6	Q8IX18	513
Q96RN5	Q6PCT2	513
O14639	Q9HD40	513
O75179	P17509	513
Q8IY81	Q16666	513
P13807	Q96D09	513
Q96LL9	O15239	513
Q8WXG6	Q9BQG1	513
Q6VMQ6	P29083	513
Q9GZR7	Q16666	513
Q9H4L5	Q9BZ71	513
Q16864	A0PJX2	513
Q86VI3	P14649	513
P42696	Q16666	513
Q9BXS5	Q9Y6Q5	513
Q5VT25	P58107	513
Q96HY6	Q9Y5M8	513
Q9NX58	Q16666	513
P24534	Q53HL2	513
Q9NS37	Q14494	513
Q53ET0	Q8N6S5	513
Q99619	Q15370	513
P30968	Q8IU85	514
O75147	Q92832	514
P54652	Q14249	514
Q6TFL4	Q9NXS3	514
Q92843	Q13625	514
Q9ULU8	P30622	514
P56537	P46087	514
Q00536	Q00537	514
P01116	Q9UQ13	514
P06241	Q8WUY3	514
Q15642	Q6UY01	514
P16671	Q9UKG9	514
Q9UHM6	Q86Y82	514
P62258	O43524	514
P40337	Q15717	514
Q9HAT2	Q96PD2	514
Q9H5K3	O75907	514
P98170	Q15717	514
O95925	P11172	514
Q13685	Q9BT40	514
Q92831	Q9ULM3	514
Q9BXW9	P12004	514
Q9Y5K6	P62993	514
Q96Q40	P07900	514
Q9BRQ6	Q9NX63	514
Q70SY1	Q96BA8	514
Q96PC5	Q6PF05	514
Q12983	Q8NI37	514
Q86YV6	P07900	514
Q13188	Q9P0L0	514
P06748	Q96K58	514
Q9UHD4	Q96EY5	514
Q676U5	Q15717	514
Q7Z402	P50747	514
Q9BSM1	O14526	514
P17252	Q15717	514
Q9H0C5	Q99627	514
Q9BX63	Q9BXW9	515
Q9BRZ2	P62633	515
P62993	Q96JJ3	515
Q9BXW9	P54132	515
Q9BXW9	O60934	515
P31483	Q14165	515
O75147	Q32MK0	515
Q96RL7	Q92575	515
Q8TDN1	P01037	515
Q8TAD4	P15313	515
P62258	Q9Y3M2	515
Q9UHB9	P46087	515
Q68CQ4	P61289	515
Q06787	Q8IY47	515
Q9H2D6	P62140	515
P43307	P35232	515
P27930	Q8TAG9	515
Q9NZQ3	P06241	515
P23588	Q14152	515
O76081	P32242	515
Q969G5	Q9UMX5	515
Q8IYS0	Q9H3N1	515
Q15024	O60293	515
Q9P2Y4	Q8NHZ7	515
P26641	P55198	515
Q3MJ62	P10073	515
Q9H3G5	Q16181	515
P57052	Q9Y580	515
Q9H3G5	Q9NVA2	515
Q8TBC5	Q9UL58	515
P07902	Q07912	515
Q9BXW9	P25205	515
Q96KM6	Q13643	515
Q8WV74	Q96T59	515
Q13595	P82664	515
D6RC18	Q96AT1	515
P46821	Q13188	515
Q9H074	Q92615	515
G3V2F7	Q96FA3	516
P03372	Q9UBL3	516
P07237	P13667	516
Q6PJP8	P12004	516
O75190	Q14318	516
Q96M91	Q9Y3M2	516
P03372	P61964	516
O00232	Q5VYK3	516
O00267	Q9NQG5	516
Q9GZM8	Q6NX49	516
Q96AG4	P52272	516
Q15291	P03372	516
Q13489	G3V2F7	516
P46100	Q15910	516
Q5T9L3	P08962	516
Q8IUD6	P61088	516
Q6ZNA4	P61088	516
Q9UHX1	Q8WXA9	516
Q92769	Q969R5	516
P10809	Q9NTG7	516
Q9NZQ9	Q13045	516
P09211	P30041	516
Q99942	O95870	516
Q9NU19	Q9H3P7	516
P20226	P03372	516
P0DMV8	O95429	516
Q9UKA1	Q9UNS2	516
O15498	O15155	516
P62140	O94763	516
P56545	B2RXF5	516
O60885	P53004	516
Q9NZJ6	Q9Y2Z9	516
P17096	P62805	516
O14497	Q15910	516
Q8N5I4	O96006	516
Q9UHV9	P36873	516
Q02447	P03372	516
B2RXH8	Q9UKM9	516
P19338	P62913	516
P68431	P25205	516
Q92878	P41235	516
P13473	P09936	517
P61923	Q96RS6	517
Q96MH2	P15884	517
P46777	Q9BXY0	517
Q7Z2W4	P62917	517
Q1ED39	Q9H7E9	517
Q6PML9	P20674	517
P52294	Q9BTT0	517
P09914	P01568	517
O75044	O43295	517
Q9BWC9	P04637	517
Q9NWS0	Q96II8	517
Q14258	P23381	517
P02545	P16104	517
P50553	P15884	517
Q9UPN9	P05412	517
Q9BYD6	P26373	517
P63098	P24592	517
P30153	Q9ULQ0	517
Q15154	Q9NVX0	517
Q13618	Q8NDN9	517
P42858	P07437	517
Q9P2K6	Q92905	517
P26641	P61956	517
Q00597	P42224	517
P68363	Q99832	517
Q6STE5	Q86U86	517
P46379	Q13190	517
P63208	Q86VP6	517
Q15696	Q9Y383	517
P09874	P16401	517
P37023	Q9UND3	517
P25788	Q9UNE7	517
P09874	P54578	517
P03372	P11474	517
Q5VYK3	P28066	517
Q5HYI8	P61586	517
A2RRP1	O95183	517
Q4G0J3	P08865	517
Q13618	Q9UBV8	517
Q9BQN1	O95154	517
O94953	Q96IQ9	517
Q9NPJ6	O95379	517
Q9BW27	Q9UKX7	517
O15524	P27986	517
O94979	Q13618	517
Q9H2C0	Q13618	517
Q14240	O00303	517
Q9NPI1	Q6STE5	517
Q9NYN1	Q14192	517
Q9H159	Q9H8E8	517
Q13330	Q9H3M7	518
P31629	Q9C026	518
Q93009	Q15022	518
O95218	Q8TAA9	518
P19338	Q99848	518
O14867	O14980	518
Q9ULJ7	Q96QK1	518
P61019	Q96FJ0	518
Q5W0B7	P04278	518
Q16520	Q16534	518
Q96HA8	Q9BPX1	518
O95670	Q9Y485	518
O00743	P78527	518
Q96D05	Q99946	518
P17544	P55198	518
Q8N9E0	Q99877	518
Q9NVP1	Q9BQ67	518
O14980	Q96D46	518
Q6ZU65	O43813	518
P51608	O00629	518
Q96M96	Q5JSP0	518
Q9UIA9	P62826	518
Q8NHZ7	Q09028	518
Q99909	Q8TD10	518
P01106	Q12888	518
Q9Y2J2	Q9H4G0	518
O14980	O15379	518
Q9NY93	Q02543	518
Q13263	Q15910	518
Q05D60	Q86XP1	518
Q01167	Q16576	518
Q15286	P31150	518
Q8N895	P25788	518
Q8N7W2	P51531	518
Q6SJ96	P52655	518
Q9H7C4	P07197	518
Q9UGK3	Q9ULC6	518
Q15398	Q13938	518
P38646	P52655	518
Q9Y383	O95218	518
Q9C0C2	Q8WY41	518
Q9H1J1	P68871	518
Q9HBM6	Q16594	518
P32121	Q92541	518
Q01085	P51649	518
Q8N1B4	Q15653	518
O14672	P60033	518
P51532	Q15910	518
P17028	P10073	518
P63279	Q05516	518
P23528	Q12792	518
Q9Y6U3	Q9NYL9	518
P26368	Q15287	518
Q09028	Q8TDI0	518
P51784	Q14135	518
Q9NZI5	Q6ISB3	518
P10809	Q8N6K7	518
P42566	Q9NZM3	518
P15882	P52757	518
Q6NUT3	Q5VXT5	519
Q96JN8	P04637	519
Q2NL82	Q9NW08	519
Q15059	O00257	519
Q6P1X5	Q15059	519
Q86VM9	P09234	519
Q9Y2X8	Q96BH1	519
Q9BV68	P0CG48	519
Q8N4C8	Q9NRL3	519
Q8N4C8	Q13033	519
A8K855	Q6PF05	519
P05109	Q2TAL5	519
P52294	Q9H0D6	519
P05067	O94985	519
Q15059	Q5VWG9	519
Q9H9F9	Q15059	519
Q15059	Q96KQ7	519
P05783	P27348	519
Q15059	Q92610	519
Q15059	Q96QE3	519
Q9NZM4	Q15059	519
P49711	P46781	519
Q15059	Q16594	519
Q13188	Q9NRM7	519
Q9UKT8	Q969H0	519
Q5BJH2	Q9UI14	519
O00268	Q15059	519
Q99417	Q01804	519
Q92540	P04637	519
Q6ULP2	O95292	519
P04637	Q96RU2	519
Q9HCE7	P45974	519
Q9BT78	P04637	519
Q9H223	Q9H1K0	519
Q8IW35	Q69YN4	519
Q9UJC3	Q69YN4	519
Q15059	Q8N1G0	519
P67775	Q9BWN1	519
Q15059	Q6P4R8	519
P48431	Q13610	519
P15884	Q7RTU1	519
Q9H981	Q15059	519
P01106	Q15029	519
Q9HAN9	Q1ED39	519
P46379	P04637	519
Q15059	Q08EI0	519
Q15059	Q9ULG1	519
Q8IW50	O95983	519
Q15059	Q9Y462	519
Q96MG2	Q8IUQ4	520
P13569	P46934	520
Q9H3G5	Q9UHD8	520
O00505	Q14807	520
O75886	Q96EY5	520
Q15008	Q8N6M9	520
P16402	Q6ZS27	520
P14921	P10275	520
Q9NZM4	O96019	520
Q8IWA6	Q9Y421	520
Q9UKG4	Q8NET1	520
Q9UHG0	Q86X24	520
Q14186	P24941	520
P56282	Q96FV0	520
P48431	Q8N163	520
P29590	Q12888	520
Q13009	Q9H4A3	520
Q96BQ1	Q13563	520
Q9H8E8	Q8NA61	520
Q8WWC4	P02654	520
Q66LE6	Q8N7E2	520
P00915	Q12800	520
O75486	O75478	520
Q05048	Q6UN15	520
Q6ZUT1	Q8TA86	520
P62879	P08754	520
P07237	Q15084	520
Q6DKI2	P23634	520
Q86UT5	Q8TDY4	520
P01137	P11047	520
Q71RC2	Q13283	520
Q6P047	P21802	520
P15976	Q9H2U1	520
Q8N9M1	Q96FV9	520
Q13111	P31946	520
O43776	Q15046	520
P60709	P13569	520
Q15370	Q7Z7L7	520
Q8NCF5	Q9NPF5	520
Q9Y4K3	Q96DC9	520
G3V2F7	Q9Y3C5	520
Q9NP50	Q8IUE1	520
Q96DT0	Q709C8	520
Q9BSL1	Q9C040	520
O95229	Q14457	520
Q86VM9	Q6UN15	520
Q9HAT0	Q9BZX4	520
Q9NYY8	Q9BYD3	520
Q96AJ9	O60499	520
Q9NXV6	Q9Y291	520
Q8N4C8	Q5VSL9	520
O60513	Q96IV0	521
Q12906	Q07020	521
P15514	P05362	521
Q9HCD6	P62136	521
Q8NEG5	P50895	521
Q6MZP7	P04844	521
O75400	Q8TBK6	521
P31749	P24468	521
P10809	O75323	521
O43524	P31946	521
Q6PCB8	Q8NCK7	521
Q8ND56	P23246	521
P63261	Q9Y230	521
P06748	Q96GQ7	521
Q01201	P51531	521
Q9H7E9	P50914	521
O15212	P36873	521
P62888	Q9Y221	521
O43159	O15381	521
Q9NXB0	Q9UPM9	521
Q99081	P61296	521
O00505	Q96HA1	521
Q01201	Q6STE5	521
Q86YV6	P08238	521
Q9Y383	P08621	521
P19388	P36873	521
P80370	Q8TDN4	521
P62258	Q13112	521
Q96MG8	Q93034	521
Q9H115	Q13190	521
Q96N64	Q09028	521
Q92567	Q8TF42	521
P02538	Q9BVG8	521
Q9NW08	P36873	521
Q13009	P63104	521
Q9BSJ8	Q6DD88	521
O00295	Q8N7H5	521
P07910	Q9NR30	521
Q9C091	Q8NCE0	521
P07947	P07948	521
Q86SF2	Q8IXK2	521
Q9UI12	Q9Y4E6	522
P04271	P04637	522
Q96F86	P61981	522
Q52LA3	Q14188	522
P48556	Q13257	522
Q9H4M9	Q9UJQ7	522
P23297	P04637	522
Q8N6W0	Q9ULR5	522
P36222	Q9UGC7	522
Q93088	Q8N565	522
P38398	P29083	522
Q86UX7	O95777	522
O00232	O15372	522
Q17R89	P49662	522
Q8WX77	Q13596	522
Q5T2W1	Q8WTV0	522
Q15397	O00567	522
Q7Z4N8	Q9GZN1	522
Q07955	Q96FV9	522
Q93074	Q6PCT2	522
P50613	O00311	522
P22626	P51991	522
Q7L2J0	P49761	522
P21580	P31946	522
Q9BUW7	Q5VTR2	522
Q9UM13	Q99733	522
Q13503	P38398	522
Q6IPM2	Q8WZ73	522
Q6UXN7	Q9UKB3	522
Q92569	O14544	522
P18847	Q15744	522
P20674	Q96KJ9	522
Q04917	P11142	522
P38398	Q92759	522
Q8IUX4	Q12926	522
P38398	P35269	522
Q9UBW8	P62877	522
P78352	Q9NUP9	522
P08754	Q8IVA1	522
