protein1	protein2	score
P42701	P10145	711
P19022	P04626	711
O00744	Q9NPG1	711
P60709	Q15303	711
P12931	Q9UN75	711
Q9H251	P35222	711
Q04721	P80370	711
P42685	P61160	711
P42338	P01589	711
P35222	Q9Y5H2	711
P04626	Q9HCL0	711
P48023	Q99683	711
P42338	Q14627	711
P12931	Q562R1	711
P42685	Q9Y5I1	711
Q13651	P05112	711
P05231	P42336	711
O60353	O96014	711
P04626	P22223	711
Q9UM47	Q9H488	711
P68032	O95206	711
P68133	Q9Y5G2	711
Q562R1	Q96JQ0	711
Q14116	Q99665	711
P28482	P17544	711
Q01344	P10145	711
Q92851	Q15628	711
Q9Y5I2	Q9UQB3	711
Q99683	Q06643	711
Q9H159	Q15303	711
P68133	P19022	711
P42338	Q9HBE4	711
P11717	P35568	711
P63261	P55287	711
P16591	Q9UN72	711
P68133	Q9Y5F6	711
Q08174	Q562R1	711
P01583	Q07889	711
Q13158	P01375	711
Q99665	Q01344	711
Q9H6Q3	P01583	711
Q9H1J5	O60353	711
P68133	Q9HBT6	711
P68032	Q9Y5H0	711
P68032	Q9H158	711
O14654	P08069	711
Q9Y5G7	P61160	711
Q04721	Q06330	711
O14905	Q14332	711
P04626	Q9ULB5	711
Q15465	Q13635	711
Q13546	P42336	711
P63261	P55290	711
Q14116	P08887	711
O14610	P13945	711
P46531	Q8NES3	711
P28482	P01106	711
Q16659	P52630	711
Q9Y5F0	P19784	711
P27361	P17947	711
P56706	Q13467	711
O60716	P55285	711
Q9UP38	Q9H1J5	711
P05231	Q08334	711
P50151	Q08462	711
P40189	P20809	711
Q9UHF4	Q99665	711
Q9Y5F8	Q9UQB3	711
P68032	Q8TDW7	711
P62736	P21860	711
Q14627	P05231	711
P18031	Q9UN70	711
Q13651	P52333	711
Q562R1	Q9HC56	711
P68032	Q9Y5F3	711
Q9Y243	O00329	711
Q13651	Q07890	711
P42229	P27361	711
Q04206	P25963	711
Q9Y4H2	P29353	711
O75084	P56704	711
Q9Y5I2	P60709	711
P04628	O60353	711
P20809	Q01344	711
P01589	P15248	711
P46531	Q9UBG7	711
Q9NYQ6	P60709	711
Q14790	P42574	711
P68133	Q9Y5I4	711
P63261	Q9Y5E8	711
Q562R1	Q9ULB5	711
Q9HCU4	P63267	711
Q99665	Q9HBE4	711
P20809	Q08334	711
P12931	O60245	711
P56703	Q14332	711
P04626	P55285	711
Q93097	Q13467	711
P68032	P06241	711
P40763	Q13164	711
Q9NR61	Q99466	711
Q562R1	Q9Y5H9	711
P35568	P08069	711
P11912	Q06187	711
Q9Y5E6	Q15303	711
Q9Y5H3	P16591	711
P42685	Q9BYE9	711
Q9UQB3	Q9Y5E9	711
P63261	Q9Y5F9	711
P63267	Q8NEV1	711
P21860	Q9BYE9	711
Q15303	Q12864	711
P31749	O15111	711
Q9P2E7	Q9UQB3	711
Q9UER7	Q13158	711
Q9UP38	P04628	711
P55291	P16591	711
P40189	P42701	711
P35222	Q9Y5I4	711
P51812	Q13164	711
Q12933	Q8IVH8	711
Q99558	Q06643	711
P42229	P52333	711
P46531	P80370	711
Q9Y5I2	Q8NEV1	711
Q13651	P42338	711
Q9Y5H1	Q9UQB3	711
P24394	Q08334	711
P68032	Q9Y5H9	711
Q99558	P78560	711
P18031	Q9HC56	711
Q9Y5H6	P61160	711
Q9Y4H2	P42701	711
O95819	Q13233	711
P20333	P01375	711
P28482	P46734	711
Q8TAB3	Q15303	711
Q9UN66	P21860	711
Q562R1	P42685	711
Q9Y5H1	P04626	711
P56704	Q14332	711
P29353	Q13261	711
P67870	Q9Y5I2	711
P62736	Q9Y5F6	711
P55291	P21860	711
Q14116	P40189	711
Q9NR61	Q9Y219	711
P12931	P60709	711
Q96QU1	P16591	711
Q9Y618	Q9UBG7	711
Q13490	P55210	711
Q9NPG4	P63267	711
Q9HCU4	P00533	711
P25025	Q9HBE4	711
Q9Y5H6	P19784	711
Q9NYQ6	P00533	711
P18031	P62736	711
Q16659	P28324	711
Q08462	P62873	711
P55286	Q8NEV1	711
P63267	Q9Y5H4	711
P42226	P52333	711
P0DMV8	O95831	711
P18031	Q9Y5H9	711
P35222	Q9BZA7	711
O43521	Q16611	711
Q9H158	P16591	711
Q8NEV1	P55285	711
Q562R1	Q9UN67	711
Q9Y5E8	Q8NEV1	711
P63261	Q9UN67	711
Q96JP9	P21860	711
Q9Y5E8	P42685	711
P04626	P63267	711
P01583	P42336	711
P68032	Q9Y5E7	711
P18031	Q08174	711
Q8TDW7	P06241	711
P06241	P55290	711
Q969H0	P46531	711
P35222	Q13467	711
P63267	Q9Y5H3	711
O75084	P56706	711
P08887	P29353	711
Q14627	Q14116	711
P55286	P62736	711
P34931	O95831	711
P05129	Q13546	711
Q14626	P42338	711
P42701	Q13261	711
Q9ULV1	P56703	711
Q9Y5I3	O60716	711
Q06187	Q07889	711
P35222	Q9Y5H1	711
P35225	Q9Y4H2	711
P28482	P19419	711
P62736	P55285	711
P28482	Q9HBH9	711
P28482	P01100	711
P25024	P05112	711
P68032	Q9UN67	711
Q96QU1	P04626	711
Q14116	P14784	711
Q9UK08	P13945	711
Q9Y219	O14672	711
P55289	P63267	711
Q9Y5G3	P63267	711
P24723	Q15628	711
Q8NEV1	Q9Y5H5	711
Q8NEV1	Q9Y5F2	711
O00329	P15391	711
O60245	Q8NEV1	711
Q15303	O60330	711
P78552	P25025	711
P04637	P19525	711
P55286	P06241	711
Q9Y5G5	Q9UQB3	711
P68032	Q9Y5I1	711
Q9UHF4	Q07889	711
Q9BUB5	Q13164	711
Q99558	P01375	711
O60716	Q9Y5E4	711
P42685	Q9Y5E4	711
P19525	O75569	711
O60716	Q9Y5I1	711
Q8NEV1	Q9BZA7	711
Q13489	P55210	711
Q07890	P15248	711
Q07890	Q08334	711
Q9UK32	P27361	711
P27361	P18846	711
Q13634	P60709	711
Q9Y5G6	P42685	711
Q9Y5E6	Q562R1	711
P80370	Q8NES3	711
P01589	P42336	711
P05771	P16885	711
P62736	O60716	711
P62736	Q9Y5H5	711
P62736	Q9Y5F2	711
O60716	Q9UN67	711
Q9H158	P63267	711
O14904	Q9H461	711
P63267	Q9Y5H0	711
P19438	Q15628	711
P00533	P12830	711
P12931	Q9Y5E6	711
P68032	Q9Y5I3	711
P42685	Q9Y5H7	711
P00533	Q9Y5E5	711
P18031	Q9Y5E7	711
P35222	Q9GZT5	711
Q9Y5H8	P42685	711
P05231	Q01344	711
O60716	Q9Y5H2	711
Q9HCL0	Q8NEV1	711
Q14626	P05231	711
P26951	Q14116	711
Q08174	P63267	711
Q07890	P24394	711
Q9Y5H4	P61160	711
Q08462	P16520	711
P35225	P52333	711
Q86UP0	Q15303	711
P78552	P05113	711
P12830	P60709	711
P19784	Q9UN66	711
P06241	Q9Y5H5	711
P06241	Q9Y5F2	711
O14905	O00144	711
P35568	P25025	711
Q9Y5G5	O60716	711
P68032	P19022	711
Q15303	Q9Y5E4	711
P35222	Q9Y5H4	711
P19784	Q9Y5F7	711
Q9UN74	P00533	711
Q9UN73	P16591	711
P12931	Q9Y5I2	711
P04626	P61160	711
P28482	P28324	711
Q9NR61	Q8NES3	711
Q13546	Q15628	711
P19438	Q99683	711
Q9Y5H7	P16591	711
P18031	Q9Y5I3	711
P68133	P16591	711
P00533	Q9Y5I2	711
P63261	P55286	711
P20809	Q9NPF7	711
P55286	Q562R1	711
Q9Y5E6	P19784	711
P42338	P15248	711
P63261	Q15303	711
Q02750	P04049	711
P16591	Q12864	711
P62736	P55283	711
Q9NYQ7	Q562R1	711
P55289	P16591	711
Q9Y5E7	P00533	711
P67870	O75309	711
Q9Y5G3	P16591	711
P18031	Q9Y5E5	711
Q9NPG1	Q9UBV4	711
Q14626	P29353	711
Q9HCU4	P04626	711
P68133	Q9Y5G8	711
Q9Y5H0	P60709	711
Q9Y5H7	Q9UQB3	711
P68032	O75309	711
P42226	Q8TD08	711
Q8TDW7	P04626	711
Q9H159	P35222	711
Q99665	P78552	711
P07948	P20273	711
P67870	Q9ULB5	711
P63267	O60330	711
Q9UER7	Q14790	711
Q9UMX1	P10071	711
Q9Y5G8	P21860	711
Q9Y219	Q9NYJ7	711
O14904	O00144	711
P35568	P05113	711
P56703	O00144	711
P27361	P28324	711
Q9Y5G5	Q15303	711
P42338	P10145	711
P04626	Q9Y5H2	711
Q9UP38	Q9GZT5	711
P35222	P60709	711
P63261	Q9H158	711
Q9H6Q3	P29353	711
P67870	O60245	711
P24394	P15248	711
P13232	P40189	711
Q99683	P45985	711
P01589	Q9HBE4	711
Q9UN70	P62736	711
P06241	Q9Y5F9	711
Q8TDW7	P60709	711
P04628	Q14332	711
P12931	Q9BZA7	711
P63000	Q8WV28	711
P62993	P16885	711
Q9HCL0	P19784	711
P55290	P60709	711
P60568	P25024	711
P51828	O14610	711
P00533	O60330	711
Q14573	Q06187	711
P55061	Q16611	711
P68133	Q9UN72	711
Q13490	P42574	711
Q562R1	Q9BZA7	711
P67870	Q9Y5H6	711
P12931	O60330	711
Q14116	Q07890	711
O75084	Q93097	711
P62736	O95206	711
P56704	O00144	711
P05113	P29353	711
Q12933	P19438	711
Q86UP0	P63267	711
P62736	Q9Y5F9	711
Q9H6Q3	P25024	711
P63261	Q9Y5F1	711
P55289	O60716	711
Q9Y5G3	O60716	711
P18031	Q9UN73	711
Q9UM47	Q06330	711
P63261	P55291	711
Q13651	Q9Y4H2	711
P25024	Q07889	711
Q9H251	Q8NEV1	711
P55283	P04626	711
P78560	Q05655	711
P15153	P15498	711
P18031	O60330	711
Q9UP38	O14904	711
P63267	Q9Y5F1	711
P06241	Q9Y5G6	711
P78504	O14672	711
Q9Y243	P48736	711
Q86UP0	Q562R1	711
P16591	P61160	711
P62736	Q9HC56	711
P63261	Q86UP0	711
P01112	P10398	711
P63261	P21860	711
P18031	Q96JQ0	711
P42685	Q9Y5F7	711
Q562R1	Q9Y5E4	711
P68032	Q9UN75	711
P63261	Q9Y5E4	711
Q8NEV1	Q9Y6N8	711
Q13546	Q8IVH8	711
P12931	Q86UP0	711
P63267	Q9UN67	711
P25025	P29353	711
P42701	P05113	711
P04626	Q96JP9	711
Q562R1	Q9UN66	711
Q13651	P13232	711
P25445	Q92851	711
Q9UN70	P60709	711
P27361	P52630	711
P62736	Q9Y5G6	711
Q9Y5G8	O60716	711
O14904	O60353	711
Q86X95	Q9UBG7	711
P22301	P35568	711
P06241	Q9HC56	711
Q9UJ99	Q9UQB3	711
Q9Y5H4	P42685	711
Q14626	Q14116	711
Q9Y5H0	P19784	711
Q92843	Q16611	711
P63267	Q9NYQ8	711
P19784	Q9Y5E3	711
P63261	Q9Y5G7	711
Q15465	Q9UMX1	711
P05112	P25025	711
P04626	Q9P2E7	711
Q9ULV1	P04628	711
P35225	Q07889	711
P67870	P63267	711
P04626	Q9Y5E9	711
P63267	Q9Y5G5	711
P35225	P42701	711
Q562R1	Q9Y5F7	711
P35222	Q9Y6N8	711
P10644	P08151	711
P55211	Q13490	711
P25024	P25025	711
Q93097	O60353	711
P67870	Q9Y5G7	711
P00533	Q96JP9	711
Q9Y5G5	Q562R1	711
P63267	Q9Y5F7	711
O60716	Q9UN71	711
P04626	Q9Y5I2	711
P55291	P63267	711
P67870	Q9Y5H9	711
O00587	Q9Y219	711
P62736	Q9Y5I0	711
Q9UN73	P21860	711
P62993	P01112	711
P08887	P52333	711
Q14573	Q8WV28	711
P42685	Q9Y6N8	711
P24394	P14784	711
P19784	Q9ULB5	711
P42345	P31751	711
Q8N752	Q9UMX1	711
Q9NYQ7	O60716	711
P55287	P21860	711
P60709	Q9UN72	711
Q9Y5G3	Q8NEV1	711
Q562R1	Q9Y5G6	711
P63267	Q9BYE9	711
P68032	Q96JQ0	711
P55289	Q8NEV1	711
P63267	Q15303	711
P42685	Q96JQ0	711
P10415	Q13323	711
Q14627	P20809	711
Q562R1	Q9ULB4	711
Q13158	P48023	711
P63261	Q9ULB4	711
O14733	P45983	711
P06241	Q9Y5I0	711
P67870	Q9HC56	711
P01111	Q07889	711
P35568	P40933	711
Q9NYQ6	P62736	711
Q12933	Q92851	711
Q14571	Q07889	711
Q15303	Q9BZA7	711
Q13651	Q14116	711
P19784	Q9Y5H7	711
P51692	P52333	711
Q92793	P10071	711
Q14790	P78560	711
P68032	Q9Y5G5	711
P35568	P08887	711
P78552	P14784	711
P16591	Q9Y5E9	711
Q13467	O00744	711
P62736	Q12864	711
P20809	P14784	711
Q14627	P40933	711
Q07889	P40933	711
Q9UKB1	Q9UMX1	711
Q8NEV1	Q9Y5H3	711
P12931	Q9H251	711
P04626	O75309	711
P22301	Q07890	711
P42338	P05231	711
Q9H158	P60709	711
Q9UN71	Q9UQB3	711
Q9BUB5	Q8TD08	711
Q9HCU4	P21860	711
Q8NEV1	Q9Y5H7	711
O75309	P21860	711
P63261	Q9H251	711
Q9Y297	P08151	711
Q9H251	Q562R1	711
P06241	P68133	711
Q9H6Q3	P40933	711
O00587	Q9NYJ7	711
P04626	Q9Y5G6	711
Q9NRP7	Q9UMX1	711
P06241	Q12864	711
P12931	Q9Y6N8	711
Q08334	P42336	711
P78552	P15248	711
P63261	Q9Y5F0	711
P18031	Q9Y5G6	711
Q9HCL0	Q15303	711
P63261	Q9Y5H6	711
Q08174	Q8NEV1	711
P22223	Q9UQB3	711
P55290	P19784	711
P35222	O96014	711
Q9UHF4	P42701	711
Q9Y5I4	P04626	711
Q9H159	P00533	711
Q14626	P15248	711
P17066	O95831	711
P42685	Q9BZA7	711
Q9UP38	P41221	711
Q05655	O14920	711
P67870	Q9UN70	711
P29474	P31751	711
P18031	Q9UN71	711
P06241	Q8TAB3	711
Q15465	Q99835	711
Q9Y5F9	P61160	711
Q9H6Q3	P78552	711
P35568	P05019	711
P26951	P29353	711
P27361	Q99941	711
P25024	P15248	711
P00533	P60709	711
Q9ULW2	Q9UBV4	711
O00587	Q04721	711
Q9UBC1	O15111	711
P68133	P55287	711
P06241	Q9Y5I3	711
P35222	Q9H1J5	711
P28482	Q8N5J4	711
P01375	P78560	711
P62736	Q8TAB3	711
P68032	Q12864	711
Q9Y5F9	P19784	711
Q8NEV1	Q9HC56	711
Q12933	P01375	711
P63261	Q9Y5H3	711
Q9HCL0	O60716	711
P62993	P05771	711
P60709	P42685	711
P35222	P49841	711
Q9HCL0	P21860	711
Q9UM47	Q8NES3	711
Q9HCL0	P42685	711
P05113	Q13261	711
P68032	Q9UN72	711
Q08462	P59768	711
P05771	Q15628	711
Q99665	P10145	711
Q07890	Q14573	711
Q9Y5E7	O60716	711
P19022	P21860	711
P67870	Q96JQ0	711
Q9H1J7	O00144	711
Q9BZA7	Q9UQB3	711
P63261	Q9Y5H0	711
Q9Y5G2	P21860	711
O75084	Q93098	711
Q9Y5F6	Q15303	711
P35222	Q12841	711
Q14626	P05113	711
Q9Y5G5	P21860	711
Q14517	P16591	711
O60716	Q9NYQ8	711
Q07890	Q99665	711
Q99683	Q12851	711
Q14571	Q8WV28	711
P04628	P35222	711
O60245	P16591	711
Q9H159	P42685	711
P62736	Q9NYQ7	711
P55283	Q562R1	711
P62993	Q07889	711
P22301	P24394	711
Q13634	P61160	711
Q9NPG4	Q562R1	711
Q13634	Q15303	711
P63261	Q9NPG4	711
Q9Y5F3	Q8NEV1	711
Q99466	Q86X95	711
Q9ULB4	P61160	711
Q14517	Q9UQB3	711
Q9Y5G7	P42685	711
P51828	P63218	711
Q14790	P55210	711
P12931	P55283	711
P63218	Q08462	711
Q9UP38	O96014	711
P12931	P55289	711
P12931	Q9Y5G3	711
P68133	P22223	711
P63267	Q9UN71	711
O60716	Q9Y5F7	711
Q9Y5I4	P00533	711
P12931	Q9NPG4	711
Q9Y5G6	P19784	711
P55286	Q15303	711
Q8NEV1	Q9BYE9	711
P63267	P21860	711
O60716	Q9Y5H5	711
O60716	Q9Y5F2	711
P35222	Q9Y5G2	711
P56706	Q9H461	711
Q9HC56	P61160	711
P12931	Q9UN71	711
P01589	Q9H6Q3	711
O43521	Q07820	711
Q15303	P55287	711
P18031	P55290	711
Q99466	Q92585	711
Q8IVH8	Q99683	711
P06241	Q9UN72	711
Q14643	Q8WV28	711
P55291	P19784	711
P35222	Q9NRJ7	711
Q96JP9	Q9UQB3	711
P63261	Q9NYQ6	711
Q9Y5F6	O60716	711
P26951	P13232	711
Q9Y5E4	P21860	711
Q14116	P78552	711
P62736	Q9ULB4	711
Q12851	Q13233	711
Q9Y5H8	P35222	711
P63261	Q9UN72	711
Q8NEV1	P33151	711
Q9UN66	Q9UQB3	711
P18031	P68032	711
Q9H6Q3	Q9HBE4	711
P68032	Q8TAB3	711
Q9Y5F3	P42685	711
Q9Y5H1	Q15303	711
Q9Y5H9	P61160	711
Q12933	Q04759	711
P04626	Q9Y5F7	711
Q562R1	Q9UJ99	711
Q9UKB1	O95071	711
O95819	Q99683	711
P35222	Q9Y5E3	711
Q96QU1	P00533	711
O75084	Q9GZT5	711
P05112	Q9NPF7	711
P56703	Q9H461	711
P06241	Q9UN73	711
P35225	P26951	711
P35222	P16591	711
P18031	Q9Y5E8	711
P12931	Q9UJ99	711
P12931	Q08174	711
Q9Y5G7	Q8NEV1	711
Q9Y5F7	Q9UQB3	711
Q15303	Q9Y5H5	711
Q15303	Q9Y5F2	711
P08887	Q9Y4H2	711
P60709	Q12864	711
P35222	Q9Y5E4	711
P26951	P01583	711
O60716	P55287	711
Q9NYQ7	P21860	711
P06241	Q9Y5H4	711
Q9NYQ7	P42685	711
P68032	Q9NYQ7	711
Q93098	O00144	711
P12931	Q9H158	711
P25025	P42336	711
Q14627	Q99665	711
O95819	Q15628	711
P01589	Q99665	711
O43524	P31749	711
P56705	Q9NPG1	711
P35222	P61160	711
P46531	Q92585	711
Q9Y5G2	O60716	711
P68032	P55285	711
P24394	Q99665	711
P10071	Q13635	711
Q9Y5F8	P61160	711
P51812	P01100	711
Q99665	P01583	711
Q562R1	Q9Y5G8	711
P62736	Q9Y5H4	711
P24394	P05113	711
Q9Y5H1	P42685	711
P63267	P55290	711
P56705	Q9H461	711
P18031	Q9Y5H5	711
P18031	Q9Y5F2	711
Q08462	P63215	711
Q14627	P15248	711
P68133	Q9NYQ7	711
P12931	Q9HC56	711
P00533	Q9P2E7	711
P67870	Q9Y5F3	711
P62736	Q9Y5E4	711
Q14517	P21860	711
Q9Y5E3	P61160	711
P01589	P05231	711
Q08174	P42685	711
Q9UN75	P00533	711
P08887	P14784	711
P63261	Q9Y5F3	711
P22223	P61160	711
P60709	Q9HBT6	711
Q9H6Q3	P24394	711
P40933	P14784	711
P05113	P42336	711
P68032	Q9Y5G8	711
P55289	Q9UQB3	711
Q9NPG4	Q8NEV1	711
Q12864	Q9UQB3	711
Q9Y5G3	Q9UQB3	711
P35222	O14904	711
P35222	Q9NYQ8	711
P55286	P63267	711
Q9H1J5	Q13467	711
P68133	Q9Y5H1	711
P24394	Q07889	711
P19784	O75309	711
P11912	P07948	711
Q14626	P42336	711
Q9ULW2	O00744	711
Q14765	P27361	711
Q9Y5H8	P16591	711
Q9UER7	P48023	711
P63267	P55285	711
P63267	Q9Y5E8	711
P35222	Q9ULB4	711
Q9UMX1	P49841	711
P06241	Q9Y5H6	711
Q9ULV1	Q12841	711
P08151	P49674	711
P35222	Q14517	711
P42338	P05113	711
Q16659	P51692	711
P06241	Q8N6Y1	711
P35222	Q93097	711
Q9Y5H6	Q8NEV1	711
P42685	Q9Y5H3	711
Q14643	P16885	711
P67870	Q9UN66	711
P63261	O95206	711
O60353	Q9GZT5	711
Q9H158	P21860	711
Q07817	Q9HD36	711
P06241	Q9H158	711
Q9UHF4	P05231	711
Q13546	Q92851	711
P68133	P42685	711
Q9HCU4	O60716	711
Q92851	P10144	711
P26951	P42338	711
Q9Y5G2	P16591	711
P22301	Q14627	711
Q07890	P14784	711
P40259	P07948	711
P61160	Q9UQB3	711
P55289	P42685	711
Q9Y5G3	P42685	711
Q9ULV1	Q9H1J5	711
Q9UKB1	P08151	711
Q9UJ99	P21860	711
Q8TDW7	P16591	711
Q8TDW7	P19784	711
P68032	Q9Y5E9	711
Q9Y5I4	O60716	711
Q92585	Q06330	711
P12931	Q9Y5G7	711
P60709	O60716	711
P62736	Q8N6Y1	711
Q9Y5I4	P42685	711
P42685	Q9Y5E5	711
P68032	Q9HCL0	711
Q9UN70	Q15303	711
Q9UER7	Q99683	711
Q9Y5F0	P16591	711
Q9Y5I2	P19784	711
P63267	Q9Y5F2	711
P63267	Q9Y5H5	711
Q9Y5I2	P16591	711
P22301	P78552	711
Q14627	Q07890	711
Q12933	P20333	711
Q01344	Q08334	711
P62736	Q9H158	711
P40763	P52333	711
P19022	P60709	711
P67870	Q9HCL0	711
Q9ULB5	P61160	711
P63261	Q9UN75	711
Q9UBI6	Q08462	711
P00533	P33151	711
Q9H251	P00533	711
P25024	Q9HBE4	711
P31751	P38936	711
P68133	Q9Y5F8	711
Q9Y5G6	Q9UQB3	711
O00144	Q9UBV4	711
Q8TDW7	Q9UQB3	711
P40189	Q9HBE4	711
Q9UN75	P63267	711
P25024	P01583	711
O75309	Q9UQB3	711
Q9GZT5	Q9NPG1	711
P20809	Q07889	711
P62993	Q14643	711
P78536	P80370	711
P45983	P01100	711
P84085	P18085	780
Q02790	Q92990	836
P07900	Q02790	857
Q02790	P42345	900
Q9NZ52	P20645	960
