protein1	protein2	score
Q15628	P48736	878
P63267	Q9P2E7	878
Q9Y5I1	P06241	878
Q9UN75	P12931	878
P16591	P19022	878
P16591	Q9UN72	878
Q9Y5E4	P16591	878
Q15303	P55289	878
P04626	Q9Y5I0	878
Q9Y4H2	P24394	878
Q99665	P60568	878
Q9UN66	P62736	878
Q9NYJ7	P78536	878
Q9Y5E5	P18031	878
O60716	O95206	878
P01375	P78560	878
Q9Y5G8	P12931	878
P63261	Q9Y5G2	878
Q9NPG4	P62736	878
Q9UP38	O00755	878
P63218	Q08462	878
P40189	Q9UHF4	878
P63267	Q9Y5F0	878
Q9Y5E7	P67870	878
Q9H6Q3	P05113	878
Q9UQB3	Q8N6Y1	878
P63267	Q9Y5F7	878
Q16659	Q9HBH9	878
P06213	P35568	878
Q9UBV4	Q9H461	878
P10644	P10071	878
Q9ULB4	P62736	878
P68032	Q9Y5I0	878
P20809	Q14626	878
Q9H251	P21860	878
Q99683	Q13158	878
P40189	P52333	878
P35225	P01589	878
P63267	Q9BZA7	878
Q14116	Q07890	878
Q15303	Q9Y5H5	878
Q96JP9	Q9UQB3	878
Q9NPF7	P05112	878
P68032	P33151	878
Q9Y5G5	P67870	878
Q9Y5F1	P42685	878
Q01344	P22301	878
Q562R1	P55290	878
P63215	P51828	878
P63267	P12931	878
O60245	P60709	878
Q8NEV1	P62736	878
P00533	Q9HCL0	878
P00533	P55291	878
Q12841	Q9NPG1	878
P21860	P61160	878
Q9Y5E4	P12931	878
P06241	Q9Y5E2	878
P55286	P19784	878
Q8TAB3	P42685	878
P63267	Q9Y5E5	878
P61160	P67870	878
P16591	Q9Y5G8	878
P42338	Q13546	878
P22223	O60716	878
P35222	O96014	878
Q99665	Q07890	878
Q9H1J7	P35222	878
Q15303	Q9Y6N8	878
O60716	O60330	878
Q9HBE4	Q08334	878
P25024	P22301	878
O14672	P78504	878
Q08174	P19784	878
Q15418	Q8TD08	878
P55286	P21860	878
Q9HCU4	P67870	878
Q99665	P22301	878
Q9Y5G7	P68133	878
P05231	P24394	878
P51828	P50150	878
P62993	P16885	878
P67870	Q9Y5F0	878
Q05655	Q12933	878
P63261	Q9Y5E6	878
Q16611	O95831	878
O15264	P01100	878
O60716	P55285	878
Q15303	P55285	878
P16885	P01111	878
Q562R1	Q96JP9	878
P60709	Q9Y5G3	878
O75309	Q9UQB3	878
Q9ULB4	P12931	878
P62736	P55285	878
P35225	P42338	878
Q9Y219	P78536	878
P68032	O60245	878
P42685	P55289	878
Q15628	Q05655	878
Q14627	Q07890	878
Q9UHF4	Q9Y4H2	878
P01374	P78560	878
P04626	Q9Y5H3	878
Q9H6Q3	P05231	878
Q9NPG4	Q562R1	878
Q9Y5H2	P35222	878
Q15303	Q9Y5F6	878
P63267	Q9Y5G7	878
P68133	Q9Y5H8	878
P06241	Q96JQ0	878
Q9Y5I0	P60709	878
O00744	Q9NPG1	878
P35225	Q01344	878
Q9UJ99	P60709	878
Q9UN74	Q9UQB3	878
Q15303	P22223	878
Q9ULV1	P35222	878
Q9Y5E8	P60709	878
P60568	P08887	878
P16591	Q9Y5H9	878
P01112	P62993	878
Q9HC56	P35222	878
P21860	Q9Y5F0	878
Q9NYQ7	P61160	878
P26951	P05112	878
O60716	Q9Y5G3	878
P35222	P55289	878
P55286	P67870	878
Q9Y5H5	P06241	878
P63267	Q9H251	878
Q9UN75	Q9UQB3	878
Q9UQB3	P18031	878
Q9UBV4	O00144	878
Q13261	Q08334	878
Q9ULV1	O14905	878
P29353	Q13261	878
Q9UN67	Q9UQB3	878
P21860	Q9BZA7	878
Q8WXG6	Q99683	878
O75084	P56704	878
Q9Y5G6	P63261	878
P19784	P55291	878
Q9UN74	P18031	878
O14905	P35222	878
P01589	Q07890	878
P40763	P52333	878
P36507	P04049	878
P01583	Q08334	878
P60568	Q14627	878
P05129	Q13546	878
Q96JP9	P06241	878
Q9NYQ7	P35222	878
P78560	P48736	878
Q9NPF7	Q08334	878
Q9NPF7	P05231	878
Q9P2E7	O60716	878
P06241	P55289	878
Q9Y5H9	P12931	878
P63267	Q9UN66	878
Q15303	Q9Y5I1	878
Q9H1J5	O60353	878
Q9Y5H5	Q9UQB3	878
Q9Y5E4	P62736	878
Q9UJ99	P61160	878
Q9Y5H9	O60716	878
Q07889	Q8WV28	878
O75309	P18031	878
Q8NEV1	O95206	878
P45983	Q99759	878
P42685	P55285	878
P29353	P78552	878
Q8NEV1	Q9Y5E5	878
Q15303	P61160	878
P42685	Q9Y5I2	878
Q99683	P19438	878
Q9BZA7	Q8NEV1	878
P01375	Q13158	878
Q9UN74	P63261	878
Q9Y5H7	Q562R1	878
P35222	Q96QU1	878
P27361	Q8N5J4	878
O60262	Q08462	878
P42685	P63261	878
P68133	Q86UP0	878
P68133	Q9Y5H4	878
Q9NPG4	P12931	878
Q9UHF4	Q9H6Q3	878
P68133	Q9UN67	878
Q562R1	Q9Y5F3	878
Q9ULV1	Q93097	878
Q12864	P62736	878
Q9Y5F8	P19784	878
P05113	Q14626	878
Q02156	Q12933	878
P14784	Q01344	878
P38405	P13945	878
Q9UHF4	P15248	878
P51828	P59768	878
Q04759	Q12933	878
O60716	Q9Y5G8	878
Q15303	Q9Y5E8	878
P09544	Q13467	878
P05412	P53778	878
P63267	Q9Y5F2	878
P61160	Q9ULB5	878
P21860	Q9Y5F3	878
Q9Y5E3	P21860	878
O60330	P67870	878
Q9Y5I1	O60716	878
P56705	Q9ULW2	878
Q15628	Q12933	878
P35222	Q9Y5E6	878
P27361	P46734	878
Q9UN66	P00533	878
Q9UQB3	Q9Y5H8	878
P56705	Q13467	878
Q13546	Q92851	878
P00533	P33151	878
Q9HBE4	P08887	878
Q9NPG4	P19784	878
P68032	Q15303	878
P08069	P01344	878
Q9ULV1	Q9UBV4	878
Q14643	Q07890	878
P42701	P15248	878
P42336	P78560	878
P27361	P18847	878
P15248	P42336	878
P05113	Q9NPF7	878
O15111	Q9UBC1	878
Q9UK32	Q13164	878
O15111	P05771	878
P25024	P13232	878
Q9Y5G7	Q9UQB3	878
P62736	Q9Y5H8	878
P40933	P78552	878
P13232	Q14627	878
Q9HCL0	P19784	878
Q562R1	Q9Y6N8	878
Q9NYQ6	P21860	878
Q9Y5E9	P60709	878
Q14332	P41221	878
Q15303	Q9Y5F0	878
P42338	Q9NPF7	878
P10644	Q9UMX1	878
P01100	P53778	878
P63267	Q14517	878
P35568	Q14116	878
Q13261	P05113	878
P52333	P42224	878
Q9UHF4	P20809	878
P40189	P42336	878
P63267	P06241	878
Q562R1	Q08174	878
Q9Y5G7	O60716	878
P60709	Q9ULB5	878
Q9UN75	Q15303	878
P18031	Q8N6Y1	878
Q01344	P35568	878
Q9Y5H6	P61160	878
P04626	O95206	878
P05112	Q13651	878
Q12841	O00144	878
P52333	P20809	878
P00533	Q9Y5F2	878
P18031	P19022	878
P18031	Q9UN72	878
Q8WV28	P15153	878
Q9UP38	P04628	878
Q9NPF7	Q07890	878
P35222	Q9NYQ8	878
P06241	Q9UN71	878
P00533	O75309	878
Q9Y5F8	P67870	878
Q9Y5H7	P06241	878
Q9UN71	P12931	878
Q9H251	P67870	878
Q07889	P42701	878
Q8NEV1	P12830	878
P07948	P15391	878
P40933	P08887	878
P01589	P05231	878
P19784	O60245	878
Q562R1	O60245	878
P63261	Q9Y5G5	878
P29353	P20809	878
P31751	O15111	878
P26951	P14784	878
Q96JP9	P60709	878
Q9P2E7	P16591	878
P42685	P55290	878
P42226	Q16659	878
P55210	Q92851	878
P40189	P35568	878
Q9Y5E3	P63261	878
P20809	Q13651	878
Q9NRJ7	P06241	878
Q562R1	Q8TAB3	878
Q9Y5E8	Q8NEV1	878
Q9UQB3	Q9Y5E6	878
Q15303	Q96QU1	878
Q15303	Q9Y5H3	878
P35225	P14784	878
P78560	Q8IVH8	878
Q9H159	P18031	878
Q9UN70	P63267	878
Q9UN73	P06241	878
Q9H461	Q9GZT5	878
O95071	P08151	878
P78560	Q99558	878
Q16611	P55061	878
P27361	Q15349	878
P18031	P55290	878
Q9ULW2	O14904	878
Q9HCL0	P68133	878
P63267	Q9HBT6	878
Q562R1	Q9Y5G8	878
Q9P2E7	Q9UQB3	878
Q9Y2U5	P15153	878
Q9NRJ7	Q9UQB3	878
P04626	Q9Y5E9	878
P07948	P40259	878
P42685	Q9H159	878
P68032	P21860	878
Q99665	P01583	878
P29353	P15248	878
Q92574	P49815	878
P41221	Q9NPG1	878
P55210	Q14790	878
Q9NYQ8	Q9UQB3	878
P42338	P31749	878
Q15628	P42338	878
Q15628	P01374	878
Q15303	Q9Y5I2	878
O60245	P67870	878
P10145	P42701	878
Q8WXG6	P19438	878
Q9Y5I0	P12931	878
P62736	Q9Y5H0	878
P63267	Q9Y5I1	878
Q9P2E7	P06241	878
P35225	Q14626	878
Q9Y5F2	P18031	878
Q13164	Q9BUB5	878
O60716	Q9Y5H0	878
P42701	P08887	878
P40933	P42338	878
Q9HCU4	P68133	878
Q9UN70	P61160	878
Q9ULW2	O96014	878
P15248	Q07890	878
P25963	P19838	878
Q9UQB3	Q9UN71	878
P55286	P63261	878
Q9NPG4	P18031	878
O60716	P55290	878
P51692	Q13164	878
Q12864	P63267	878
P19525	O75569	878
Q08174	O60716	878
O14904	Q13467	878
P21860	P55285	878
P21860	Q9Y5E6	878
Q15303	Q9Y5H2	878
P21860	Q9Y5G5	878
Q08174	P63261	878
Q07889	Q9H6Q3	878
Q14517	P60709	878
Q9Y5E9	P06241	878
Q8TAB3	P12931	878
P04626	Q9Y5F1	878
P63261	Q9NYQ8	878
P04626	Q9Y5H9	878
P35222	Q9Y5H8	878
Q9HC56	P63261	878
P01583	P42338	878
P63261	P55289	878
Q9HCL0	Q8NEV1	878
Q9NPG4	P68032	878
P00533	P62736	878
P35222	P68133	878
P04626	Q9Y5E2	878
P04626	Q9HCL0	878
Q9Y5G7	P21860	878
P63267	P16591	878
P11912	Q8WV28	878
Q9UN66	O60716	878
P26951	P35225	878
Q9H6Q3	Q07890	878
P07948	P16591	878
Q06187	P05771	878
Q9Y5E8	P63261	878
Q9UHF4	Q07890	878
Q9Y5G6	P62736	878
Q07889	Q9HBE4	878
P61160	P55287	878
P55283	Q15303	878
P60568	Q9Y4H2	878
Q9UN70	Q9UQB3	878
P68032	Q9HCL0	878
P35222	P63261	878
P04626	Q9Y5I4	878
Q15303	Q9BZA7	878
P29353	P05113	878
Q562R1	O60716	878
P05113	Q08334	878
Q9NPG4	O60716	878
P05231	Q14627	878
P16520	P13945	878
Q9Y5I0	P35222	878
Q9NYQ6	P06241	878
P35568	P24394	878
Q9Y219	Q9UM47	878
Q14790	P48023	878
Q9ULW2	P41221	878
Q15303	Q9Y5G2	878
Q9UER7	Q13158	878
P04626	Q9BYE9	878
Q562R1	P42685	878
O60245	P21860	878
P42336	O14654	878
Q9H251	P35222	878
Q08174	Q9UQB3	878
Q9Y5H7	P18031	878
O60716	Q9Y5F3	878
Q9BYC5	Q99466	878
Q9Y6F9	O75084	878
Q9UN75	P60709	878
P18031	P60709	878
O75084	P41221	878
P09544	Q9H461	878
P00533	Q9Y5H9	878
Q15303	Q9Y5E5	878
Q9Y297	O95071	878
P62736	P22223	878
P00533	Q9Y5E2	878
Q9HCL0	P06241	878
Q9UP38	P56704	878
P15153	Q9UKW4	878
Q96JP9	P00533	878
O60716	P19022	878
O60716	Q9UN72	878
Q9Y5H1	P04626	878
Q9Y4H2	Q07890	878
P68133	Q96JQ0	878
P01583	Q07890	878
Q9UJ99	P68133	878
P18031	P12830	878
P62736	Q9Y5E6	878
Q562R1	Q9Y5F9	878
P31751	O15530	878
P15248	Q14626	878
P63267	P55285	878
Q9NPG4	P00533	878
P16591	Q9Y5G3	878
P22223	Q9UQB3	878
P28482	P42224	878
Q9UQB3	P55289	878
P04626	Q14517	878
Q08174	P21860	878
P25024	P35225	878
Q9Y5F1	P60709	878
P05113	P78552	878
P04626	Q9NYQ6	878
P05129	O14920	878
Q9Y5H6	P68133	878
P35222	Q9UJU2	878
Q07889	P01583	878
P01112	P36507	878
P60709	P19022	878
P60709	Q9UN72	878
Q02156	O15111	878
Q9Y5H6	P67870	878
P14616	P01308	878
Q9Y5F8	O60716	878
Q14116	P24394	878
P35225	Q9NPF7	878
P55283	P19784	878
Q8TDW7	P21860	878
P55286	P42685	878
Q8NEV1	Q9Y5H0	878
Q9Y5F6	P63261	878
P19525	P05198	878
P18031	Q9Y6N8	878
P56705	P35222	878
P18031	P33151	878
Q99683	P01374	878
P41221	O60353	878
P42229	P28482	878
Q15465	Q9NRP7	878
Q9Y6F9	O60353	878
Q9H251	P42685	878
Q07889	Q14627	878
P04626	Q8TDW7	878
P18031	Q9ULB5	878
P16591	P22223	878
P62879	Q08462	878
P24723	O14920	878
P05129	P78560	878
Q9Y5I4	P60709	878
O14905	Q9H461	878
Q08174	Q8NEV1	878
Q562R1	Q15303	878
P20809	P35568	878
P08151	P49841	878
Q9NR61	Q8NES3	878
Q9Y5G5	P60709	878
Q9Y5H6	Q9UQB3	878
P22301	P35568	878
P27361	P42229	878
Q9Y6F9	P35222	878
P42345	P31749	878
Q9H488	P46531	878
P42685	Q9ULB5	878
Q562R1	P22223	878
Q13164	P01106	878
O14672	P80370	878
Q9Y5I3	P62736	878
P67870	Q9ULB5	878
Q9NR61	Q99466	878
P63261	P33151	878
P05113	P24394	878
P55210	Q13490	878
P22223	P12931	878
Q9Y5F9	P62736	878
P46531	Q06330	878
P35222	Q9Y5G5	878
P08887	P35568	878
P16591	P33151	878
Q9Y5H1	P60709	878
P80370	P78536	878
Q04721	Q92585	878
P68032	Q9Y5I4	878
Q9Y5H9	P18031	878
Q9Y5I1	P67870	878
P55291	P12931	878
P63215	P13945	878
P42338	Q14626	878
Q9UP38	Q93097	878
P42685	P62736	878
P35222	Q9Y5E2	878
Q9NPG4	Q8NEV1	878
P10145	Q9Y4H2	878
P40933	Q08334	878
Q8TAB3	P18031	878
Q9Y5H3	P35222	878
Q14626	Q9Y4H2	878
Q9Y5E3	P35222	878
Q99835	Q9NRP7	878
Q9UN74	P06241	878
P55283	P67870	878
Q15303	Q9UN74	878
P68032	Q9NRJ7	878
P00533	Q9Y5H5	878
Q562R1	Q9H159	878
P55286	Q15303	878
P29353	Q9UHF4	878
P68032	P19022	878
P68032	Q9UN72	878
P19784	Q96JQ0	878
Q15303	P55291	878
O60716	Q9Y5I2	878
P35222	P56706	878
P63267	Q9UN67	878
Q9Y5G8	P18031	878
O00144	O96014	878
Q07889	P01111	878
Q86UP0	P18031	878
Q9Y5H4	P18031	878
P68133	P55287	878
P05231	Q07890	878
Q13261	P05112	878
Q9Y5F9	P63261	878
P60568	Q9NPF7	878
P49137	P28482	878
P00533	Q9Y6N8	878
Q8NEV1	P55289	878
Q99683	O95819	878
Q15303	Q9Y5E4	878
P04626	Q9Y5E7	878
Q9ULV1	P09544	878
P27361	Q9UK32	878
P51828	O60262	878
P06213	P01308	878
Q9NYQ6	O60716	878
Q9UJ99	Q9UQB3	878
Q9Y5H1	Q9UQB3	878
P68133	Q9Y6N8	878
P42685	Q86UP0	878
P42685	Q9Y5H4	878
P60568	Q13261	878
P08069	O14654	878
Q13261	P42336	878
P18031	Q13634	878
Q562R1	Q9Y5F2	878
Q9Y5E9	P61160	878
Q93098	P35222	878
P61160	Q9UQB3	878
P04049	P01111	878
Q9ULV1	O00755	878
P68032	O75309	878
P67870	Q9H158	878
P28482	P52630	878
P06241	P19022	878
P21860	P33151	878
P06241	Q9UN72	878
Q9UN66	P67870	878
Q9H461	P56703	878
P55286	P35222	878
P63267	Q9H159	878
P04626	Q9Y6N8	878
P16885	Q06187	878
P04626	P33151	878
Q8NEV1	Q9UN73	878
Q9HCU4	P35222	878
P08887	P05231	878
Q9NYQ6	P35222	878
P04626	Q9UN73	878
Q9P2E7	P12931	878
P42336	P05231	878
P62736	Q9Y5E2	878
P00533	P22223	878
P67870	Q96JQ0	878
P16591	Q9Y5E5	878
P05019	Q9Y4H2	878
P62993	Q06187	878
Q16659	Q9BUB5	878
P35222	O95206	878
Q9BZA7	P16591	878
P61160	Q9Y5F0	878
Q15628	O00329	878
P63267	Q13634	878
P55283	Q8NEV1	878
Q9BYE9	O60716	878
Q15303	Q9Y5E6	878
Q9UN70	P68133	878
Q9HCU4	P61160	878
Q15303	Q9Y5G5	878
Q9ULB4	P18031	878
Q8IVH8	Q13233	878
P63267	Q9BYE9	878
Q9Y6F9	Q14332	878
Q99665	Q13651	878
P14784	P52333	878
Q9UM47	O00587	878
Q12933	O00329	878
Q9Y5E8	P35222	878
Q9NRJ7	P68133	878
P04626	Q9Y5G6	878
Q8TAB3	P61160	878
P56705	O75084	878
Q9Y5H3	P67870	878
Q9Y5F2	P67870	878
Q9UN75	P18031	878
P26951	P60568	878
P40189	Q07890	878
Q9HC56	P21860	878
P31749	O15530	878
Q9Y618	Q9UBG7	878
Q9UHF4	P05112	878
P04626	Q9Y5E4	878
Q9UN75	O60716	878
O60716	P18031	878
P63267	Q9Y5H6	878
Q9Y5G7	Q15303	878
Q9Y5E5	P12931	878
P21860	P55289	878
Q9Y2U5	P45983	878
Q9UJ99	P63261	878
P42685	Q9Y5F0	878
Q562R1	P55287	878
O60716	Q9Y5E5	878
P35568	Q08334	878
Q9NYJ7	Q9UM47	878
P62736	Q9ULB5	878
P63267	Q15303	878
P55291	P60709	878
P35222	Q9Y5G3	878
Q9UN70	P60709	878
P62993	P01111	878
Q9Y5E8	P21860	878
P19784	Q9H158	878
Q13261	P05231	878
Q9Y5I0	P68133	878
Q9UN75	P42685	878
P19784	P55289	878
P68133	Q9Y5G8	878
P61160	Q9Y5E7	878
Q9UP38	Q9H1J5	878
P16591	P55287	878
Q9Y6F9	Q13467	878
P05113	P42336	878
P62736	Q9Y5G2	878
Q9Y5E9	P67870	878
P67870	P55290	878
P13232	Q13261	878
P55283	P06241	878
P42701	P42336	878
P40189	P60568	878
P35222	Q9Y5F7	878
Q9Y5H0	P12931	878
Q562R1	P12830	878
Q14332	P56706	878
P01589	P05113	878
Q8TDW7	O60716	878
Q9Y5I4	P19784	878
Q13546	Q8IVH8	878
P25024	P42338	878
Q9HCL0	P18031	878
Q9Y5E3	P61160	878
P63261	Q9Y5I2	878
Q96JP9	P62736	878
P68032	Q9Y5H5	878
Q562R1	Q9Y5I4	878
P22301	Q13651	878
P42685	Q9Y5H8	878
Q9UN66	Q15303	878
P13232	Q9NPF7	878
P27361	Q8WYK2	878
P42338	Q12933	878
P62736	P55289	878
P62736	P67870	878
Q9H461	P56706	878
Q9H1J5	Q14332	878
Q9Y5H1	Q562R1	878
Q9Y5F8	Q562R1	878
P29353	P22301	878
Q9Y618	Q06330	878
P35222	Q9Y5E5	878
P68032	Q8NEV1	878
P04626	P35222	878
P19784	P19022	878
P19784	Q9UN72	878
P42338	Q01344	878
Q9Y5H2	P06241	878
P21860	Q9Y5E7	878
Q9H1J5	Q9ULW2	878
Q9Y5F6	P35222	878
P40933	Q9NPF7	878
P26951	P52333	878
O60245	P68133	878
P62879	P13945	878
Q93098	Q14332	878
P10415	Q13323	878
Q9HC56	P42685	878
Q99466	Q9UBG7	878
Q9UQB3	P33151	878
Q9UN75	P19784	878
Q9ULB4	P61160	878
Q16659	Q8N5J4	878
Q9Y618	Q99466	878
Q562R1	Q9ULB5	878
P63267	Q9Y5E9	878
Q8WV28	P43405	878
P26951	Q9HBE4	878
Q9Y5E4	P60709	878
Q99665	P08887	878
P18031	Q96JQ0	878
P27361	P01100	878
P34931	O95831	878
P63267	Q96JP9	878
Q04721	Q8NES3	878
P35222	P55285	878
Q15303	Q9P2E7	878
Q9NRJ7	P61160	878
Q9NRJ7	P12931	878
P52333	P22301	878
Q14626	Q07890	878
P40189	Q14626	878
Q9UJ99	P21860	878
Q15303	Q9Y5F2	878
P04626	P55291	878
P16591	Q9Y5E2	878
P63218	P13945	878
P04626	Q9Y5F9	878
Q969H0	Q99466	878
P18031	Q9H158	878
Q16611	P10415	878
P35222	P56704	878
Q9UHF4	P22301	878
P40189	Q08334	878
P01583	Q14627	878
P04626	Q9Y5I3	878
P21860	Q9UN71	878
P35222	P33151	878
Q562R1	Q8TDW7	878
P42701	P01583	878
P16591	Q9Y5G5	878
Q9Y5I4	P67870	878
Q9Y5E8	P42685	878
O75309	P19784	878
Q9Y243	O15530	878
P07948	P48736	878
Q9H6Q3	P05112	878
Q93098	Q13467	878
Q9Y5H2	Q8NEV1	878
P56704	O60353	878
Q12864	P16591	878
Q562R1	Q9Y5H9	878
Q9UN66	P42685	878
P25024	Q08334	878
P35225	Q13651	878
Q9NR61	P78504	878
O75309	P61160	878
P42701	P78552	878
Q01344	Q07890	878
Q92851	P78560	878
P16885	Q07890	878
Q9NRJ7	P60709	878
P13232	P14784	878
P62736	Q8N6Y1	878
Q9Y5H3	P06241	878
P40933	P24394	878
P06241	Q96QU1	878
Q9UN67	P12931	878
P46531	Q9NR61	878
P16591	Q86UP0	878
P16591	Q9Y5H4	878
P00533	Q96QU1	878
Q9Y5I4	P68133	878
Q14573	Q8WV28	878
Q562R1	Q9Y5F7	878
P56703	Q9NPG1	878
Q8NEV1	Q9H159	878
Q8WV28	P62993	878
P68133	Q9Y5H5	878
P63267	Q9UN73	878
P62873	Q08462	878
P04626	Q9Y5H5	878
Q92585	Q06330	878
Q07889	P16885	878
Q9Y5H8	P12931	878
P42338	P78552	878
Q9UN66	P35222	878
P68032	Q9P2E7	878
P15153	Q99759	878
P51828	O14775	878
P63261	Q9Y5E7	878
Q562R1	Q86UP0	878
Q562R1	Q9Y5H4	878
Q9UER7	P48023	878
P27361	P18846	878
Q9UQB3	Q9H158	878
Q9Y5F2	P42685	878
P10071	P31323	878
Q9Y5E7	P62736	878
Q8TAB3	P60709	878
Q14517	P12931	878
Q9NPG4	P68133	878
Q9UN70	Q15303	878
Q12841	Q9ULW2	878
Q86UP0	P12931	878
Q9Y5H4	P12931	878
P63267	Q9Y5E2	878
P60568	P14784	878
Q96JP9	P21860	878
Q9Y5H9	P67870	878
P14616	O14654	878
P14784	P42336	878
P63267	Q96QU1	878
O75084	O14904	878
P63261	Q9Y5F3	878
P63267	Q9Y5H3	878
P29353	P05231	878
P68032	Q9BZA7	878
P05231	Q08334	878
P10145	P42336	878
O75309	P67870	878
P62736	Q9Y6N8	878
P01106	Q8TD08	878
Q8N5J4	P28482	878
P00533	Q9ULB5	878
Q9Y5H1	P61160	878
P42574	Q13490	878
P16591	Q9Y5F3	878
P63267	Q9UN71	878
Q15303	O60330	878
O60716	Q9Y6N8	878
Q13651	P35568	878
P68032	O60716	878
Q9Y5I4	P61160	878
P25024	P25025	878
P27361	Q9HBH9	878
P25024	P42701	878
P12931	Q13634	878
Q13651	Q07890	878
Q9HCU4	P63261	878
P16591	Q9NYQ8	878
P00533	Q9Y5H2	878
Q01344	Q14116	878
Q9NYQ6	P63261	878
P63267	P12830	878
Q9Y5H3	Q9UQB3	878
Q92585	Q9UM47	878
Q14517	P06241	878
P08069	P01308	878
Q8TDW7	P19784	878
P55283	P21860	878
Q99665	P15248	878
Q04721	Q06330	878
P16591	P55285	878
P08069	P35568	878
Q9NYQ6	P68133	878
Q9UM47	P78504	878
Q8NEV1	Q96JQ0	878
P68133	P55290	878
O60330	P12931	878
P15391	P48736	878
P10144	Q92851	878
P78536	P78504	878
Q15628	P78560	878
Q9NYQ6	Q9UQB3	878
Q562R1	Q9ULB4	878
P28482	Q9BUB5	878
P42336	P35568	878
O14905	O60353	878
P42345	Q9Y243	878
Q9UP38	P56705	878
P42685	P55287	878
Q92851	O95429	878
P16591	Q9Y6N8	878
P05231	P78552	878
Q9NYJ7	Q99466	878
Q14517	P35222	878
Q15303	O95206	878
Q9Y5F1	P18031	878
Q562R1	Q9UN75	878
Q562R1	Q8NEV1	878
P55283	P00533	878
Q9NPG1	O00755	878
Q15303	Q9NYQ8	878
Q562R1	P18031	878
Q01344	P05112	878
P31323	Q9UMX1	878
P63267	Q9Y5H2	878
P62736	Q9UQB3	878
P61160	Q9Y5H5	878
Q9HBT6	P12931	878
Q12933	P19438	878
Q9UQB3	Q9Y5I2	878
Q9Y5F7	P67870	878
P63261	P55290	878
Q9Y5H7	P19784	878
Q12864	O60716	878
P01344	Q9Y4H2	878
O14905	Q9NPG1	878
Q14517	P61160	878
Q9UBV4	Q9NPG1	878
Q99665	P20809	878
P16591	Q9Y5H5	878
P68133	P67870	878
P67870	P12830	878
P06241	O95206	878
Q9H1J5	O75084	878
P25024	P20809	878
Q14765	P28482	878
P46531	Q86X95	878
Q01201	P25963	878
Q13635	Q9UMX1	878
P21860	P19022	878
P62736	Q9Y5G8	878
P21860	Q9UN72	878
P63261	P67870	878
P46531	P78504	878
Q9Y5H3	P60709	878
Q16611	O95817	878
Q9UN70	P67870	878
Q07889	Q13261	878
P04628	Q13467	878
P31751	P46527	878
P00533	Q9Y5E5	878
Q15303	Q9Y5H9	878
Q9UN70	P21860	878
P00533	Q86UP0	878
P00533	Q9Y5H4	878
P29353	P42701	878
Q562R1	Q9Y5E7	878
Q8NEV1	Q9UN67	878
Q8NEV1	P22223	878
Q01344	P20809	878
Q14517	Q15303	878
Q99665	Q14627	878
Q9Y5F7	P63261	878
P10145	Q07889	878
P52333	P42229	878
P27361	P40763	878
P42338	Q9Y243	878
Q9NPG4	P06241	878
Q9Y5E4	P68133	878
P55286	Q8NEV1	878
P22301	Q14626	878
P42685	P60709	878
Q9Y5I4	P18031	878
Q562R1	Q9Y5E4	878
P68032	P22223	878
Q9UN74	Q8NEV1	878
P40189	P24394	878
P61160	Q9NYQ8	878
P42226	Q13164	878
Q9ULB4	P06241	878
P15248	P08887	878
Q9Y618	Q9UM47	878
P68133	Q9H158	878
P00533	Q9Y5F9	878
Q9Y5F8	P16591	878
P20936	P01111	878
P63267	Q9Y6N8	878
P10145	Q14626	878
Q9Y5G5	Q9UQB3	878
Q9Y5I0	O60716	878
P63261	Q9ULB5	878
Q9Y5H3	P61160	878
Q14571	Q06187	878
Q8TDW7	P12931	878
Q9Y5F8	P63261	878
Q9H6Q3	P14784	878
Q8NEV1	P33151	878
P55291	P61160	878
Q12864	P42685	878
P40763	Q13164	878
P35225	P35568	878
P55291	Q9UQB3	878
Q9Y5F6	P68133	878
Q07889	P60568	878
Q9Y5I4	P63261	878
P00533	Q9Y5G3	878
P60709	Q9Y5F0	878
Q13164	P42224	878
P68133	Q8N6Y1	878
Q14332	O00755	878
P06241	Q13634	878
P35222	Q9Y5I1	878
P63267	Q9Y5E6	878
P00533	Q9HBT6	878
Q15303	Q13634	878
P56703	O60353	878
P40933	P42336	878
P05113	Q07890	878
P55283	P04626	878
Q06187	P40259	878
P28482	Q8WYK2	878
P68032	Q86UP0	878
P68032	Q9Y5H4	878
P00533	P35222	878
P21860	Q9NYQ8	878
P08887	P20809	878
Q15303	Q9NYQ7	878
P01589	P22301	878
Q9UN75	P62736	878
P63261	P19022	878
P63261	Q9UN72	878
Q8TAB3	Q9UQB3	878
P04626	Q9Y5F3	878
P62736	P18031	878
Q13164	Q8N5J4	878
P07948	Q06187	878
P22223	P60709	878
Q9UJ99	Q15303	878
P01375	Q99683	878
Q9H6Q3	Q08334	878
Q9HCS4	P35222	878
P42229	Q13164	878
P01100	Q16539	878
Q9Y5F1	Q9UQB3	878
P01583	Q13261	878
Q9Y5G7	P63261	878
Q93098	O75084	878
P01344	O14654	878
O60245	P18031	878
Q9UHF4	Q14116	878
P11912	P43405	878
Q9H6Q3	Q14626	878
Q9HBE4	Q9NPF7	878
P68133	Q9Y5E7	878
O95831	Q14249	878
P24723	Q12933	878
P21860	Q9Y5F7	878
P04626	Q9Y5H2	878
P10071	Q9UKB1	878
P68032	Q8TDW7	878
Q9H251	P63261	878
Q12864	P61160	878
