protein1	protein2	score
P06241	Q9Y5F3	221
Q9UP38	O00744	221
P12931	Q9Y5E4	221
Q8TAB3	P60709	221
Q562R1	Q9Y5H4	221
Q9NYJ7	Q8NES3	221
P18031	Q9NRJ7	221
P24723	O15111	221
P05113	P52333	221
P63261	P22223	221
P62736	Q9Y5H2	221
Q9Y5F3	P61160	221
Q14116	Q07889	221
P35222	Q9UN73	221
Q9UN75	P04626	221
P63267	Q9Y5E3	221
P68133	Q9HCL0	221
P06241	O75309	221
Q9HCU4	P06241	221
P06241	Q14517	221
Q9Y5G5	P19784	221
Q14626	P35225	221
P35225	Q01344	221
P05412	Q15759	221
P52630	P52333	221
Q9Y5G2	P04626	221
P55286	P61160	221
P35568	Q08334	221
Q9NRJ7	P61160	221
O60353	O00744	221
Q9H159	P62736	221
P55283	P21860	221
P06241	P60709	221
P67870	Q9Y5I0	221
P68133	Q9Y5E3	221
P61160	O60330	221
P25445	Q9UER7	221
P78536	Q9NYJ7	221
Q9Y297	O95071	221
Q99466	Q8NES3	221
P27361	P49137	221
P26951	P05113	221
P51828	O60262	221
P14784	P42336	221
Q9H251	Q15303	221
Q9H158	Q562R1	221
Q14116	Q13261	221
P01111	P15056	221
P19784	Q9Y5E2	221
P05771	O15111	221
P12931	Q9Y5G5	221
Q14627	P05112	221
Q04721	Q8NES3	221
Q9H159	P06241	221
P27361	Q8N5J4	221
Q16659	P40763	221
P05231	P42701	221
P12931	Q9Y5I1	221
P25025	P52333	221
P06241	P33151	221
P68032	Q9UN66	221
P63267	Q9UN66	221
P18031	Q9Y5F8	221
Q14116	P25024	221
O95206	Q562R1	221
P27361	Q15349	221
P67870	Q9Y5H1	221
P63261	Q9BZA7	221
Q9Y243	O14920	221
P60709	Q9Y5H7	221
Q9Y5H0	Q9UQB3	221
Q04721	Q92585	221
Q9NRP7	P10071	221
P14784	P52333	221
Q9UN73	Q8NEV1	221
O14654	P42336	221
P28482	Q02750	221
P06241	Q9NPG4	221
Q9Y243	P38936	221
P68133	Q9Y5I3	221
Q04721	Q9UBG7	221
Q9NRP7	Q99835	221
P68133	Q9Y5F7	221
P62736	P33151	221
P22223	O60716	221
O00587	Q99466	221
P35225	P24394	221
P46531	Q9BYC5	221
Q8NEV1	O60330	221
P68032	Q9Y5H2	221
Q9NPG4	Q9UQB3	221
P62993	Q8WV28	221
Q9H251	P42685	221
P68032	Q9H251	221
Q9Y5F6	P63267	221
P67870	Q9NYQ7	221
P12931	Q9Y5F0	221
P35225	Q99665	221
P26951	Q9HBE4	221
P26951	P42336	221
Q9Y4H2	P01308	221
Q9UN70	P35222	221
P12931	Q9Y5F3	221
Q13546	P05771	221
Q13546	P17252	221
Q9Y5F0	P00533	221
P60709	Q96JP9	221
Q9Y5F8	Q15303	221
P62736	Q9NPG4	221
P51828	P63215	221
Q9Y5H3	P61160	221
Q13467	O00755	221
P07948	P43405	221
P28324	Q13164	221
P05112	P42701	221
Q9Y5H6	P42685	221
P05412	Q16539	221
P42338	P25025	221
Q16659	P19419	221
Q16659	Q9HBH9	221
P05112	Q99665	221
P06241	Q9Y5H3	221
Q9Y5H8	Q15303	221
Q07889	P15248	221
P68133	Q9UQB3	221
O60716	Q9Y5E2	221
P56704	O60353	221
Q07889	Q8WV28	221
P62736	P04626	221
P22301	P42701	221
Q9Y6N8	P21860	221
Q15303	Q9Y5E3	221
P63261	Q9UN66	221
P12830	P61160	221
Q9UQB3	Q9UN72	221
P12830	Q15303	221
Q14332	O00744	221
P63267	P55287	221
Q9Y5E6	P06241	221
Q9UK32	P01100	221
Q9Y618	Q06330	221
O00755	Q9NPG1	221
Q9Y5E6	P61160	221
P62736	Q9Y5H3	221
Q86UP0	Q8NEV1	221
P09544	Q9ULW2	221
Q8N5J4	Q13164	221
P48736	Q15628	221
P24723	Q13546	221
O95206	O60716	221
P35222	O60716	221
P25024	Q99665	221
P04626	Q9HC56	221
Q9UKW4	Q8WV28	221
Q9ULB5	P21860	221
Q9Y5F8	O60716	221
Q9NYQ8	Q9UQB3	221
P19022	P61160	221
P26951	P60568	221
P63261	Q9Y5F7	221
P42338	P20809	221
P63261	Q96JQ0	221
P04626	Q9Y5E2	221
Q14626	P10145	221
P55290	O60716	221
P06241	Q9Y5I2	221
Q8TAB3	Q8NEV1	221
Q562R1	P55287	221
P35222	O75309	221
P25024	Q08334	221
P22301	Q9NPF7	221
O75084	Q9H1J5	221
Q9NYQ6	P04626	221
P00533	P55287	221
Q16659	Q9BUB5	221
Q9HCU4	P42685	221
P12931	P55287	221
P20809	P42336	221
Q07889	P05113	221
P24394	Q9Y4H2	221
P60568	P78552	221
P68032	Q9P2E7	221
Q07890	Q9NPF7	221
P01111	P20936	221
P15391	P42336	221
Q9UN70	P61160	221
P18031	P33151	221
P12931	Q9UN73	221
P62736	Q9Y5F0	221
Q93098	P35222	221
P01589	Q07890	221
Q13651	Q9HBE4	221
P06241	Q9HBT6	221
P19784	Q9Y5H9	221
P04626	Q9Y5H4	221
Q9Y5E8	O60716	221
Q9NPG4	P04626	221
P35225	Q14627	221
Q9NR61	P46531	221
P56705	O60353	221
P18031	Q9Y5H7	221
P24394	P20809	221
P01111	P10398	221
P51828	P38405	221
P67870	Q9UN71	221
P55290	Q15303	221
P18031	P55287	221
P35222	Q9Y5E2	221
Q9Y5F3	Q9UQB3	221
Q562R1	Q12864	221
Q9Y5F0	P60709	221
Q9Y5G6	Q8NEV1	221
P55289	Q562R1	221
P63261	Q9Y5G3	221
P60709	Q8N6Y1	221
Q9Y5G3	Q562R1	221
P63261	Q12864	221
P01589	Q9Y4H2	221
Q9Y6N8	Q9UQB3	221
Q9GZT5	Q14332	221
P68133	Q9Y5H4	221
Q9NYJ7	Q99466	221
Q14517	P61160	221
P18031	Q9BZA7	221
Q9HCU4	P61160	221
P68133	Q9Y5G3	221
P08151	P31321	221
P55286	P00533	221
P18031	O95206	221
P68133	P21860	221
P00533	Q9Y5G8	221
P12931	P22223	221
P42338	Q9Y4H2	221
Q16659	P41970	221
P68133	P55289	221
Q86UP0	P21860	221
Q9Y5H8	P68133	221
P06241	O60330	221
P35225	P25024	221
P10644	P10071	221
Q04721	Q9NYJ7	221
P98170	P55210	221
P05112	P08887	221
Q13651	P22301	221
Q12851	P78560	221
P68133	Q9Y5H0	221
Q9Y5G8	P60709	221
P68032	Q9HBT6	221
Q92851	P48023	221
P12931	P63261	221
Q02156	Q12933	221
P68133	Q9Y5H3	221
Q9ULB5	O60716	221
Q14626	P35568	221
P52735	P15153	221
P35222	O60330	221
P78504	Q99466	221
P62736	Q9Y5E2	221
Q9Y6N8	P16591	221
P01583	Q08334	221
P35222	P21860	221
Q8NEV1	Q9Y5I0	221
P35222	Q9UN67	221
Q96QU1	P68133	221
Q9UP38	Q93098	221
P08151	Q8N752	221
Q562R1	P12830	221
P62736	O60330	221
P04628	Q9NPG1	221
Q9UM47	Q9Y219	221
P68032	Q9Y5F0	221
P63261	P42685	221
Q9Y5I3	Q9UQB3	221
P68133	Q9Y5E5	221
P04626	Q8N6Y1	221
Q9Y6N8	O60716	221
Q06187	P43405	221
P06241	Q9Y5E2	221
P68133	Q08174	221
Q9Y5E2	P21860	221
Q99835	P10071	221
P04626	Q9Y5H6	221
P18031	Q8TDW7	221
P05771	O14920	221
P21860	O60330	221
Q9UN70	P63267	221
Q13634	P19784	221
Q86UP0	P06241	221
P18031	Q8N6Y1	221
Q9NRJ7	P21860	221
P60709	Q96JQ0	221
P35222	Q9Y5F6	221
P63261	Q9Y5G6	221
Q8NEV1	Q12864	221
Q8NEV1	Q9Y5E9	221
P18031	Q9Y5F0	221
P05112	P14784	221
P42229	Q13164	221
Q07812	Q9UMX3	221
P04626	Q9Y5G8	221
Q13546	Q06643	221
P63261	Q9Y5E2	221
P05231	Q13261	221
Q9Y5E4	P61160	221
P68133	Q13634	221
P63261	O75309	221
Q86UP0	P35222	221
P67870	P55287	221
Q9Y5I1	Q9UQB3	221
P68032	Q96QU1	221
P63267	O95206	221
P62736	Q9Y5H7	221
Q14332	Q9UBV4	221
P42338	Q13546	221
Q86UP0	P62736	221
P63261	Q9HC56	221
Q562R1	Q8NEV1	221
Q9Y5F8	P00533	221
P18031	P60709	221
P78560	P42336	221
Q9Y5I2	P42685	221
Q14626	P20809	221
P19784	Q9Y5E5	221
P60709	P33151	221
P61160	Q9UN67	221
P42701	P42336	221
P68133	Q9HC56	221
P22301	Q99665	221
P42338	P40933	221
P19022	P19784	221
P35222	Q9Y5F0	221
P62736	Q9Y5E7	221
Q96QU1	P19784	221
P06241	Q9Y5H7	221
Q9ULB4	P21860	221
Q13467	O96014	221
Q9Y6F9	O00144	221
P14616	Q9Y4H2	221
P61160	Q96JQ0	221
Q08334	P15248	221
P62736	Q9Y5F1	221
P13945	P63215	221
P68133	Q9ULB4	221
P19784	Q9Y5H3	221
P67870	Q9Y5I1	221
P63267	Q9HC56	221
P05112	Q9Y4H2	221
P60709	Q9BZA7	221
Q9Y5G5	P61160	221
Q9Y5E3	P16591	221
P31749	P38936	221
P67870	Q9BYE9	221
O14904	Q9ULW2	221
P24394	P42701	221
Q9NYQ6	Q562R1	221
Q14626	P25025	221
P42224	Q13164	221
Q9Y5F6	Q8NEV1	221
P14784	P15248	221
Q8TAB3	P21860	221
P22301	P01589	221
P18031	Q9NPG4	221
P00533	Q9BZA7	221
P60568	P24394	221
P08151	Q9UMX1	221
Q13546	P19438	221
P68032	Q9H159	221
Q9Y5H1	P63267	221
P18031	Q9Y5H4	221
P63261	Q9UN70	221
P12931	Q9Y5I0	221
P13861	Q9UMX1	221
P63267	Q9Y5H9	221
P67870	P55291	221
P67870	Q9Y5F7	221
Q9Y5G7	P04626	221
P06241	Q9Y5F7	221
Q93097	Q9ULW2	221
Q12841	Q13467	221
P18031	Q9H251	221
P10145	Q08334	221
P28482	P40763	221
Q9UHF4	P14784	221
P35222	Q9H461	221
P00533	Q9UN72	221
P62736	Q9Y5G5	221
Q9BUB5	P27361	221
Q15303	P61160	221
Q13651	P42336	221
Q8TAB3	P16591	221
Q9Y5E5	O60716	221
Q8NEV1	Q96JQ0	221
Q9Y5E6	P21860	221
P62736	P16591	221
Q15418	P01100	221
Q9H159	Q562R1	221
P35225	Q9NPF7	221
P01589	P40189	221
O14672	P80370	221
P13861	P08151	221
P67870	Q9NYQ8	221
Q8NEV1	Q9UJ99	221
Q01344	P14784	221
P28482	P15336	221
P31751	P48736	221
P68133	P33151	221
P62736	Q9Y5F7	221
Q9ULV1	Q9UBV4	221
Q9NYQ6	P19784	221
P01583	P25025	221
Q96QU1	O60716	221
P60709	Q9NYQ8	221
Q9UM47	Q92585	221
P63267	Q9Y5I0	221
P06241	Q9ULB5	221
P08887	P15248	221
Q86UP0	P04626	221
P26951	P15248	221
Q9UHF4	P42336	221
Q9Y5H8	P04626	221
Q9UP38	O00755	221
P19784	Q9HBT6	221
P63261	P55283	221
P35222	Q9H158	221
P62736	Q9BYE9	221
P62736	Q15303	221
Q9NYQ7	P16591	221
P18031	P12830	221
P35225	P35568	221
P67870	Q9Y5E3	221
Q8TD08	Q8N5J4	221
Q9Y5G7	P60709	221
P63261	P04626	221
P41221	Q9NPG1	221
O75309	P61160	221
P35222	P56704	221
Q9Y5G2	P19784	221
P12931	Q12864	221
Q9Y5F8	Q562R1	221
P04626	Q9Y5F1	221
Q9H1J5	O00144	221
P63267	Q12864	221
P61160	Q9UN72	221
P12830	Q9UQB3	221
Q9Y5I4	Q9UQB3	221
Q9Y5E5	Q9UQB3	221
Q15303	Q9HC56	221
P18031	Q9Y5H1	221
P08887	P05231	221
Q9NPG4	O60716	221
Q9Y5H1	P16591	221
P01111	P29353	221
P35222	P12830	221
Q9UM47	Q9Y618	221
O75309	P16591	221
P42701	P52333	221
P18031	O75309	221
P18031	Q9Y5H0	221
P63267	Q96JP9	221
P01589	P42701	221
P35568	P14784	221
P68032	P04626	221
Q16659	P17947	221
O14610	Q08462	221
P63261	Q9Y5H5	221
P63261	Q9Y5F2	221
P63261	O60716	221
Q9Y5G6	P60709	221
Q13634	P42685	221
Q9UHF4	P35568	221
P60568	Q07890	221
Q13158	Q15628	221
Q9Y5H1	P61160	221
Q9H159	P21860	221
P12931	Q96JP9	221
Q9H461	O96014	221
Q16659	Q9UK32	221
Q9Y5G5	P00533	221
P14616	P01308	221
Q9H158	P04626	221
O75084	P41221	221
P35225	P42336	221
Q01344	P52333	221
P27361	P46734	221
P62736	Q9BZA7	221
Q9Y5H8	P60709	221
P29353	Q9HBE4	221
Q16659	Q15349	221
P63267	Q9Y5I3	221
Q14116	P24394	221
P19438	P01375	221
P42685	Q12864	221
P24394	P52333	221
Q8WXG6	Q06643	221
P60709	P21860	221
Q9UN74	P19784	221
P00533	Q9Y5F7	221
Q9UHF4	P52333	221
P42685	P55287	221
P15153	Q99759	221
O60716	Q9UJ99	221
P55283	P61160	221
Q9HCU4	P68133	221
Q9NRJ7	P60709	221
P06241	Q9Y5F8	221
Q9H1J7	Q9NPG1	221
P06241	Q9BZA7	221
P35222	Q9NPG4	221
Q16659	P49137	221
P12931	Q8TDW7	221
P68133	Q9Y5H6	221
Q9Y5G2	P60709	221
Q15303	Q9Y5H3	221
Q07890	P78552	221
P60568	Q9NPF7	221
P28482	P51812	221
Q8TD08	P40763	221
Q9Y5F3	P21860	221
P63267	Q9Y5F3	221
P46059	P84085	221
P46531	Q86X95	221
Q07812	Q07817	221
P11912	P40259	221
Q9UN74	Q9UQB3	221
Q16539	P01100	221
P62736	Q9Y5F8	221
Q86UP0	P00533	221
P06241	Q9Y5E3	221
P35222	Q9UN66	221
P12931	Q9Y5H2	221
P62993	Q14571	221
P68133	Q15303	221
Q9Y243	P49841	221
P63267	O75309	221
P68133	O60245	221
Q9UN75	Q15303	221
Q9UN75	P61160	221
P60709	Q9Y5E2	221
P06241	Q9UN71	221
P11717	P05019	221
O60245	P21860	221
P19784	Q9Y5F1	221
O75084	P09544	221
Q07890	Q14571	221
P01308	P08069	221
P18031	P63261	221
P63267	Q9Y5H2	221
Q08174	O60716	221
P62736	Q9Y5E3	221
Q9NRJ7	P04626	221
O14733	Q13233	221
Q96JP9	P61160	221
P42685	Q9Y5I0	221
O43521	Q07812	221
P35568	P05231	221
Q9Y5F8	Q8NEV1	221
P19784	Q9ULB4	221
P62736	Q9UN71	221
P68032	P35222	221
P18031	Q9Y5H8	221
P36507	P10398	221
Q04759	O14920	221
Q8TDW7	P42685	221
Q9Y5H9	Q9UQB3	221
P18031	Q86UP0	221
Q9H159	P63267	221
P33151	Q9UQB3	221
P55289	P19784	221
Q9Y5G3	P19784	221
P21860	Q8N6Y1	221
P55290	P42685	221
Q9ULV1	P09544	221
Q562R1	O60330	221
P31749	O14920	221
Q02156	O14920	221
P52630	Q13164	221
Q06643	P78560	221
Q07889	P78552	221
P68032	Q9UN73	221
P19022	P16591	221
P26951	Q9H6Q3	221
Q14790	O95429	221
Q9UN73	P63267	221
P55291	P61160	221
P05771	P78560	221
P68032	Q9Y5E2	221
Q8TDW7	P35222	221
P10644	Q9UMX1	221
Q15303	Q9HBT6	221
P06213	P05019	221
P18031	Q9Y5F3	221
P35222	Q9Y5I0	221
P18031	Q9Y5I2	221
Q8IVH8	Q13233	221
Q93098	Q9NPG1	221
P16591	Q8N6Y1	221
P05129	Q12933	221
P19022	P42685	221
P06241	Q9Y5F6	221
Q9UQB3	Q9Y5I0	221
Q8IVH8	P78560	221
O00220	P50591	221
P67870	Q9P2E7	221
P20809	P52333	221
P55290	Q8NEV1	221
P22301	P25024	221
P26951	Q99665	221
P11717	P01308	221
P29353	P40933	221
P13232	Q9NPF7	221
Q08174	P19784	221
Q8TDW7	Q8NEV1	221
Q9Y5G6	P61160	221
P35222	Q9Y5H0	221
Q9NYQ6	P35222	221
Q562R1	P21860	221
Q9Y5G8	P16591	221
P05019	P08069	221
Q9Y5E7	Q562R1	221
Q9UN75	P21860	221
Q9Y6F9	Q9NPG1	221
P24394	P01583	221
Q9Y5I3	P60709	221
P35222	P19784	221
Q8TD08	P42224	221
P67870	Q9UN74	221
P18031	Q9Y5G5	221
P25445	Q99683	221
Q13546	Q05655	221
P68032	Q9NPG4	221
Q9Y5F0	Q562R1	221
Q9Y5H2	Q9UQB3	221
Q562R1	Q9Y5I2	221
Q9Y5E6	P63267	221
P06241	P55287	221
P62736	P55290	221
P42685	Q9Y5H5	221
P42685	Q9Y5F2	221
O00587	Q9NR61	221
P22301	Q9Y4H2	221
Q8NEV1	Q9ULB5	221
Q9Y4H2	P01344	221
Q12933	Q14790	221
P35222	P55287	221
Q9Y4H2	Q08334	221
P09544	Q14332	221
P06241	P55285	221
P04628	Q9H461	221
P01589	Q07889	221
Q14765	Q8TD08	221
P35222	Q12864	221
P35222	Q9UN71	221
P68133	O95206	221
P62736	P55287	221
Q9NPG4	P19784	221
P08887	Q99665	221
P63261	Q9NRJ7	221
P01111	Q06187	221
Q562R1	Q9Y5E5	221
P68032	Q9Y5I2	221
P33151	P21860	221
P28482	Q9BUB5	221
P01308	P06213	221
P63267	Q9Y5I2	221
Q9Y5H5	P16591	221
P16591	Q9Y5F2	221
P35225	Q13261	221
P27361	P40763	221
Q9Y5E6	P00533	221
P12931	P12830	221
O60716	Q9Y5H7	221
Q07817	Q16611	221
P60709	Q9Y5E3	221
P60709	Q9Y6N8	221
P42338	P01583	221
Q9Y5F6	Q562R1	221
Q9Y5F9	P04626	221
P42685	Q9UN71	221
Q14116	P52333	221
Q93098	O60353	221
Q9UN74	P62736	221
P13232	Q13261	221
P05112	Q01344	221
P78504	P46531	221
O75084	P56705	221
P68032	Q9Y5E6	221
Q9Y5H4	Q15303	221
P68032	Q9Y5E5	221
P55286	P42685	221
Q07890	P01112	221
P68032	P12830	221
Q13467	P41221	221
P67870	Q9Y5I4	221
P18031	Q9HCU4	221
P35222	P56705	221
Q13261	P14784	221
P25024	P42701	221
Q9Y4H2	P15248	221
Q9H6Q3	P25025	221
Q99466	P49757	221
Q99759	P45983	221
Q9Y5G6	P21860	221
P56706	Q9ULW2	221
Q02156	Q15628	221
P18031	Q9Y5E6	221
P14616	P01344	221
P67870	Q9HCU4	221
Q9UN74	P61160	221
P13945	P16520	221
Q8NEV1	Q9Y5F1	221
Q15303	Q9Y5H7	221
Q969H0	Q99466	221
Q9NPG4	P00533	221
P18031	Q9Y5I1	221
P68032	Q9HCU4	221
P16591	Q9NYQ8	221
Q9H1J5	Q9NPG1	221
Q9NYQ6	O60716	221
P00533	Q9Y5H4	221
Q9Y5E3	Q9UQB3	221
P42701	P29353	221
P68133	Q9Y5E2	221
Q08174	P21860	221
P01374	Q99683	221
Q562R1	P33151	221
P35222	O00755	221
Q9P2E7	P61160	221
P67870	Q9HBT6	221
Q01344	P15248	221
P07947	P16591	221
P12931	P55290	221
P68032	Q9Y5I0	221
P22301	P08887	221
Q9UN71	P16591	221
P25024	P29353	221
P04626	P55287	221
Q15303	Q9NYQ8	221
Q9Y243	O15530	221
Q14571	P16885	221
P01374	Q15628	221
Q93098	Q13467	221
Q8NEV1	Q9UN66	221
Q9Y5F0	P61160	221
Q15303	Q8N6Y1	221
Q14627	P01583	221
P12931	Q9UN72	221
Q9Y4H2	P05019	221
O60353	P41221	221
Q562R1	Q9Y5I0	221
Q12933	P05771	221
P63267	Q9Y5E2	221
P45985	P45984	221
P40189	P08887	221
P63261	P19022	221
Q9UP38	P56705	221
P55289	P21860	221
Q9Y5G3	P21860	221
Q9BYE9	Q9UQB3	221
O14905	O60353	221
P60568	Q13261	221
Q9UN70	P06241	221
P35222	Q9Y5F8	221
P05113	Q08334	221
P35225	P40189	221
P01374	P78560	221
P00533	Q9Y5F3	221
P63261	Q9Y5H8	221
Q9HCU4	P62736	221
Q96QU1	P21860	221
P13232	P14784	221
P62993	Q06187	221
Q14790	P48023	221
Q13546	O95819	221
P00533	Q9Y5H9	221
Q9H159	P60709	221
P06241	P62736	221
P06241	O95206	221
P22301	Q01344	221
P40189	P42336	221
P68133	Q9Y5E7	221
P08151	P48729	221
P55291	P35222	221
P68133	Q9NYQ8	221
Q93097	Q9NPG1	221
P42685	Q9UN66	221
Q9Y5I4	P16591	221
Q9Y4H2	Q07889	221
P04626	Q562R1	221
Q14627	Q08334	221
P12931	Q9HCL0	221
Q99665	P05113	221
Q14626	Q9H6Q3	221
Q9ULV1	P35222	221
P63267	Q9Y5H7	221
P26951	P14784	221
Q9ULV1	P56704	221
Q9NPG4	P42685	221
Q9H461	P56704	221
P68133	Q9UN67	221
P68032	Q86UP0	221
Q9Y5I4	P61160	221
Q9Y5E6	Q9UQB3	221
P25024	P40189	221
P68133	P55291	221
Q08334	Q9HBE4	221
Q9UN74	Q562R1	221
P12931	Q9Y5E3	221
Q99558	O14920	221
O00587	P46531	221
Q99466	Q9BYC5	221
P55285	Q9UQB3	221
Q9Y5F6	P42685	221
P19784	Q9UN67	221
P08151	Q99835	221
P18031	Q9Y5E2	221
Q9Y5E7	P63267	221
Q9Y5E2	P16591	221
Q9Y5F3	P60709	221
P19784	P22223	221
Q12933	O00329	221
P40189	P35568	221
Q9HAV0	Q08462	221
P18031	P63267	221
Q13233	P45985	221
P01589	P05113	221
Q9Y219	P46531	221
P68133	Q9Y5G5	221
P27361	Q15418	221
P55286	P19784	221
Q9NRJ7	P16591	221
P68133	Q9Y5I1	221
P10145	P14784	221
Q13651	P35225	221
P05231	Q99665	221
Q9Y5H8	O60716	221
P63261	P35222	221
P68032	Q9Y5F7	221
P42226	P27361	221
P67870	P33151	221
Q9Y5E2	P61160	221
P00533	Q9HBT6	221
Q8TAB3	P04626	221
Q9Y5G7	Q15303	221
P28482	P51692	221
Q13634	P35222	221
P11142	O95831	221
P42685	Q9UN67	221
Q14627	P10145	221
P12830	O60716	221
P40189	P52333	221
Q562R1	P55290	221
P42224	P52333	221
P27361	P18847	221
P00533	Q9Y5H7	221
Q08174	Q9UQB3	221
O15530	P31749	221
P60709	Q9HC56	221
P12931	Q9Y5F7	221
P07948	P42336	221
Q9NYQ6	P16591	221
P51828	Q9UBI6	221
P18031	P68133	221
P63267	Q9ULB5	221
Q9UHF4	P20809	221
P40189	Q99665	221
P68133	Q9Y5F9	221
Q9UN70	P04626	221
Q07890	P20809	221
P60709	P55285	221
P68133	Q9Y5F3	221
Q9H1J7	Q14332	221
Q8TDW7	P63267	221
P04626	Q14517	221
P63261	Q9Y5G8	221
P68032	Q9Y5G6	221
Q14116	P29353	221
Q9UK32	Q8TD08	221
P19784	Q9Y5H5	221
P19784	Q9Y5F2	221
Q9H461	Q9H1J7	221
Q9NYJ7	P46531	221
Q9ULV1	O96014	221
Q9ULV1	O00744	221
P13232	P29353	221
P68133	Q9BYE9	221
Q15303	Q9UN71	221
P55291	P60709	221
P05198	P55210	221
P41221	O00144	221
Q14765	Q13164	221
Q13158	Q92851	221
Q8TD08	P28324	221
P63261	Q8N6Y1	221
Q9HCL0	Q9UQB3	221
P61160	Q9Y5E9	221
Q9UQB3	O60330	221
P25024	P52333	221
P31751	P42336	221
P63267	O60716	221
P68032	Q15303	221
O00587	P78504	221
Q13467	Q9Y6F9	221
O96014	O00144	221
Q8NEV1	Q9Y5E4	221
Q9Y5E7	Q9UQB3	221
Q9UM47	O00587	221
P00533	Q9Y5H3	221
Q9UN73	Q562R1	221
P68032	Q9ULB5	221
P06241	Q96JP9	221
O60716	Q9BZA7	221
P08887	Q08334	221
Q9UN70	P16591	221
P13945	P59768	221
P63261	Q9HBT6	221
P42685	Q9Y5F1	221
Q02750	P27361	221
P67870	Q9Y5H0	221
P06241	Q9Y5F0	221
P60709	Q9Y5H3	221
P67870	Q9H158	221
P62736	Q9HBT6	221
P51828	Q9HAV0	221
P13945	P62873	221
P19784	Q9BYE9	221
O14654	P01308	221
Q12933	Q06643	221
Q8WXG6	P19438	221
Q14517	O60716	221
P62736	Q9Y5I1	221
P62736	Q96JP9	221
Q9H158	P61160	221
P18031	Q9ULB5	221
Q9UHF4	Q14116	221
P43405	Q8WV28	221
Q9Y219	Q99466	221
Q9ULV1	Q9Y6F9	221
P13232	Q08334	221
P55283	P63267	221
Q9Y5H1	Q562R1	221
Q07889	P42701	221
P78504	Q8NES3	221
Q99665	P29353	221
P06241	Q9Y5G8	221
P68032	O60716	221
P68133	Q9UN73	221
Q14626	P14784	221
Q9Y219	Q04721	221
Q9HCU4	P16591	221
P18031	Q9H158	221
P06241	Q9Y5I1	221
Q14626	Q08334	221
P67870	Q9Y5E5	221
P67870	P22223	221
Q99665	P52333	221
Q96QU1	P60709	221
P62736	Q9Y5I3	221
Q9UN66	O60716	221
Q9UK08	P51828	221
P63261	Q9Y5H4	221
P62736	Q9Y5G8	221
Q9UK08	Q08462	221
Q14627	P14784	221
P29350	P20273	221
P00533	P55285	221
Q9UM47	Q9NYJ7	221
Q9H6Q3	P35568	221
Q8TDW7	Q15303	221
Q9Y5E3	P21860	221
P67870	Q9Y5H3	221
Q14116	P01589	221
Q9Y6N8	P61160	221
O14654	P01344	221
P28482	P05412	221
P35222	Q9Y5I2	221
P18031	Q9Y5I0	221
P12931	Q9Y5H4	221
P68133	Q9NPG4	221
O95206	P19784	221
Q92851	O95429	221
P04628	Q9ULW2	221
Q9Y5H8	P63267	221
Q9NYQ7	P00533	221
P68032	Q9UN71	221
P00533	Q9BYE9	221
P01374	P20333	221
Q969H0	Q04721	221
P68032	P55283	221
Q9Y219	P80370	221
Q9NRJ7	Q15303	221
P22301	P42336	221
P63267	Q9Y5E5	221
P06241	Q9NYQ7	221
P56703	Q9NPG1	221
Q14116	Q01344	221
P63267	P12830	221
Q9Y5F8	P21860	221
Q562R1	Q9Y5I3	221
P09544	Q9NPG1	221
P07948	P48736	221
P18031	P55291	221
P68032	Q9Y5F6	221
P67870	Q9Y5H4	221
P04626	Q96JQ0	221
P40189	Q07889	221
Q96QU1	P63267	221
P05231	P25025	221
Q13158	P19438	221
P04626	Q12864	221
Q13651	P14784	221
P55289	P04626	221
Q9Y5G3	P04626	221
O75084	O14904	221
P60568	P08887	221
P67870	Q9NPG4	221
Q9NRP7	P08151	221
Q9NR28	P98170	221
Q8NEV1	Q9Y5H9	221
Q13546	P78560	221
Q13546	Q12933	221
O60245	P19784	221
P22301	Q9H6Q3	221
P18031	P55283	221
P12931	Q96QU1	221
P67870	Q9NYQ6	221
Q92851	P20718	221
P18031	Q9BYE9	221
P62736	Q9UN72	221
P11717	Q9Y4H2	221
Q99558	O15111	221
Q562R1	Q96JP9	221
P68032	P55291	221
Q08174	P00533	221
P04626	Q9UN66	221
P12931	Q9Y5E5	221
Q562R1	Q9Y5I1	221
Q16659	P42224	221
P56704	Q9NPG1	221
Q9UN70	P68133	221
P17252	P78560	221
P22301	Q07889	221
P42685	Q9P2E7	221
P68133	Q14517	221
Q9Y5H5	P61160	221
P61160	Q9Y5F2	221
Q9UP38	Q93097	221
P68032	Q9Y5I4	221
P60709	Q9Y5H2	221
Q86UP0	P61160	221
P35222	O14905	221
P05231	P14784	221
P35568	P01308	221
P51828	P16520	221
P18031	Q9UN66	221
P28482	Q14765	221
O14733	P45984	221
Q14626	P60568	221
P05771	Q8WV28	221
P28482	Q8WYK2	221
P05112	Q13261	221
P62736	Q9UN73	221
Q9H251	O60716	221
P08887	P42336	221
P12931	Q13634	221
P67870	Q9Y6N8	221
P22223	P16591	221
P40189	Q13261	221
P63267	Q9Y5G6	221
P06241	Q9Y5F1	221
Q562R1	Q9BYE9	221
P63261	Q9NYQ7	221
Q9UP38	P35222	221
P55290	P21860	221
P61160	Q9Y5F1	221
P63261	P06241	221
P12931	P61160	221
P24723	P78560	221
P05231	Q9NPF7	221
P62736	Q9NYQ8	221
O43181	P20645	221
P18031	Q9Y5F6	221
Q9UN73	P42685	221
P18031	Q96QU1	221
