protein1	protein2	score
Q04721	Q8NES3	292
Q9H159	P06241	292
P78317	P20645	292
P27361	Q8N5J4	292
Q16659	P40763	292
P05231	P42701	292
P12931	Q9Y5I1	292
P25025	P52333	292
P06241	P33151	292
P68032	Q9UN66	292
P63267	Q9UN66	292
P18031	Q9Y5F8	292
Q14116	P25024	292
O95206	Q562R1	292
P27361	Q15349	292
P67870	Q9Y5H1	292
P63261	Q9BZA7	292
Q9Y243	O14920	292
P60709	Q9Y5H7	292
Q9Y5H0	Q9UQB3	292
Q9NRP7	P10071	292
Q04721	Q92585	292
P14784	P52333	292
Q9UN73	Q8NEV1	292
O14654	P42336	292
P28482	Q02750	292
P06241	Q9NPG4	292
Q9Y243	P38936	292
P68133	Q9Y5I3	292
Q04721	Q9UBG7	292
Q9NRP7	Q99835	292
P68133	Q9Y5F7	292
P62736	P33151	292
P22223	O60716	292
O00587	Q99466	292
P35225	P24394	292
P46531	Q9BYC5	292
Q8NEV1	O60330	292
P68032	Q9Y5H2	292
Q9NPG4	Q9UQB3	292
P62993	Q8WV28	292
Q9H251	P42685	292
P68032	Q9H251	292
Q9Y5F6	P63267	292
P67870	Q9NYQ7	292
P12931	Q9Y5F0	292
P35225	Q99665	292
P26951	Q9HBE4	292
P26951	P42336	292
Q9Y4H2	P01308	292
Q9UN70	P35222	292
P12931	Q9Y5F3	292
Q13546	P05771	292
Q13546	P17252	292
Q9Y5F0	P00533	292
P60709	Q96JP9	292
Q9Y5F8	Q15303	292
P62736	Q9NPG4	292
P51828	P63215	292
Q9Y5H3	P61160	292
Q13467	O00755	292
P07948	P43405	292
P28324	Q13164	292
P05112	P42701	292
Q9Y5H6	P42685	292
P05412	Q16539	292
P42338	P25025	292
Q16659	P19419	292
Q16659	Q9HBH9	292
P05112	Q99665	292
P06241	Q9Y5H3	292
Q9Y5H8	Q15303	292
Q07889	P15248	292
P68133	Q9UQB3	292
O60716	Q9Y5E2	292
P56704	O60353	292
Q07889	Q8WV28	292
P62736	P04626	292
P22301	P42701	292
Q9Y6N8	P21860	292
Q15303	Q9Y5E3	292
P63261	Q9UN66	292
P12830	P61160	292
Q9UQB3	Q9UN72	292
P12830	Q15303	292
Q14332	O00744	292
P63267	P55287	292
Q9Y5E6	P06241	292
Q9Y618	Q06330	292
Q9UK32	P01100	292
O00755	Q9NPG1	292
Q9Y5E6	P61160	292
P62736	Q9Y5H3	292
Q86UP0	Q8NEV1	292
P09544	Q9ULW2	292
Q8N5J4	Q13164	292
P48736	Q15628	292
P24723	Q13546	292
O95206	O60716	292
P35222	O60716	292
P25024	Q99665	292
P04626	Q9HC56	292
Q9UKW4	Q8WV28	292
Q9ULB5	P21860	292
Q9Y5F8	O60716	292
Q9NYQ8	Q9UQB3	292
P19022	P61160	292
P26951	P60568	292
P63261	Q9Y5F7	292
P42338	P20809	292
P63261	Q96JQ0	292
P04626	Q9Y5E2	292
Q14626	P10145	292
P55290	O60716	292
P06241	Q9Y5I2	292
Q8TAB3	Q8NEV1	292
Q562R1	P55287	292
P35222	O75309	292
P25024	Q08334	292
P22301	Q9NPF7	292
O75084	Q9H1J5	292
Q9NYQ6	P04626	292
P00533	P55287	292
Q16659	Q9BUB5	292
Q9HCU4	P42685	292
P12931	P55287	292
P20809	P42336	292
Q07889	P05113	292
P24394	Q9Y4H2	292
P60568	P78552	292
P68032	Q9P2E7	292
Q07890	Q9NPF7	292
P01111	P20936	292
P15391	P42336	292
Q9UN70	P61160	292
P18031	P33151	292
P12931	Q9UN73	292
P62736	Q9Y5F0	292
Q93098	P35222	292
P01589	Q07890	292
Q13651	Q9HBE4	292
P06241	Q9HBT6	292
P19784	Q9Y5H9	292
P04626	Q9Y5H4	292
Q02790	Q6P1J9	292
Q9Y5E8	O60716	292
Q9NPG4	P04626	292
P35225	Q14627	292
Q9NR61	P46531	292
P56705	O60353	292
P18031	Q9Y5H7	292
P24394	P20809	292
P01111	P10398	292
P51828	P38405	292
P67870	Q9UN71	292
P55290	Q15303	292
P18031	P55287	292
P35222	Q9Y5E2	292
Q9Y5F3	Q9UQB3	292
Q02790	P35052	292
Q562R1	Q12864	292
Q9Y5F0	P60709	292
Q9Y5G6	Q8NEV1	292
P55289	Q562R1	292
Q9Y5G3	Q562R1	292
P63261	P55289	292
P60709	Q8N6Y1	292
P63261	Q12864	292
P68133	Q9Y5H4	292
Q9Y6N8	Q9UQB3	292
Q9GZT5	Q14332	292
P01589	Q9Y4H2	292
Q9NYJ7	Q99466	292
Q14517	P61160	292
P18031	Q9BZA7	292
Q9HCU4	P61160	292
P68133	P55289	292
P68133	Q9Y5G3	292
P55286	P00533	292
P68133	P21860	292
P18031	O95206	292
P00533	Q9Y5G8	292
P12931	P22223	292
P42338	Q9Y4H2	292
Q16659	P41970	292
P08151	P31321	292
Q86UP0	P21860	292
Q9Y5H8	P68133	292
P06241	O60330	292
P35225	P25024	292
Q04721	Q9NYJ7	292
P10644	P10071	292
P98170	P55210	292
P05112	P08887	292
Q13651	P22301	292
Q12851	P78560	292
P68133	Q9Y5H0	292
Q9Y5G8	P60709	292
P68032	Q9HBT6	292
Q92851	P48023	292
P12931	P63261	292
Q02156	Q12933	292
P68133	Q9Y5H3	292
Q9ULB5	O60716	292
Q14626	P35568	292
P52735	P15153	292
P35222	O60330	292
P78504	Q99466	292
P62736	Q9Y5E2	292
Q9Y6N8	P16591	292
P01583	Q08334	292
P35222	P21860	292
Q8NEV1	Q9Y5I0	292
P35222	Q9UN67	292
Q96QU1	P68133	292
Q9UP38	Q93098	292
P08151	Q8N752	292
Q562R1	P12830	292
P62736	O60330	292
P04628	Q9NPG1	292
Q9UM47	Q9Y219	292
P68032	Q9Y5F0	292
P63261	P42685	292
Q9Y5I3	Q9UQB3	292
P68133	Q9Y5E5	292
P04626	Q8N6Y1	292
Q9Y6N8	O60716	292
Q06187	P43405	292
P06241	Q9Y5E2	292
P68133	Q08174	292
Q9Y5E2	P21860	292
Q99835	P10071	292
P04626	Q9Y5H6	292
P18031	Q8TDW7	292
P05771	O14920	292
P21860	O60330	292
Q9UN70	P63267	292
Q13634	P19784	292
Q86UP0	P06241	292
P18031	Q8N6Y1	292
Q9NRJ7	P21860	292
P60709	Q96JQ0	292
P35222	Q9Y5F6	292
P63261	Q9Y5G6	292
Q8NEV1	Q12864	292
Q8NEV1	Q9Y5E9	292
P18031	Q9Y5F0	292
P05112	P14784	292
P42229	Q13164	292
Q07812	Q9UMX3	292
P04626	Q9Y5G8	292
Q13546	Q06643	292
P63261	Q9Y5E2	292
P05231	Q13261	292
Q9Y5E4	P61160	292
P68133	Q13634	292
P63261	O75309	292
Q86UP0	P35222	292
P67870	P55287	292
Q9Y5I1	Q9UQB3	292
P68032	Q96QU1	292
P63267	O95206	292
Q00535	Q02790	292
P62736	Q9Y5H7	292
Q14332	Q9UBV4	292
P42338	Q13546	292
Q86UP0	P62736	292
P63261	Q9HC56	292
Q562R1	Q8NEV1	292
Q9Y5F8	P00533	292
P18031	P60709	292
P78560	P42336	292
Q9Y5I2	P42685	292
Q14626	P20809	292
P19784	Q9Y5E5	292
P60709	P33151	292
P61160	Q9UN67	292
P42701	P42336	292
P68133	Q9HC56	292
P22301	Q99665	292
P42338	P40933	292
P19022	P19784	292
P35222	Q9Y5F0	292
P62736	Q9Y5E7	292
Q96QU1	P19784	292
P06241	Q9Y5H7	292
Q9ULB4	P21860	292
Q13467	O96014	292
Q9Y6F9	O00144	292
P14616	Q9Y4H2	292
P61160	Q96JQ0	292
Q08334	P15248	292
P62736	Q9Y5F1	292
P13945	P63215	292
P68133	Q9ULB4	292
P19784	Q9Y5H3	292
P67870	Q9Y5I1	292
P63267	Q9HC56	292
P05112	Q9Y4H2	292
P60709	Q9BZA7	292
Q9Y5G5	P61160	292
Q9Y5E3	P16591	292
P31749	P38936	292
P67870	Q9BYE9	292
O14904	Q9ULW2	292
P24394	P42701	292
Q9NYQ6	Q562R1	292
Q14626	P25025	292
P42224	Q13164	292
Q9Y5F6	Q8NEV1	292
P14784	P15248	292
Q8TAB3	P21860	292
P22301	P01589	292
P18031	Q9NPG4	292
P00533	Q9BZA7	292
P60568	P24394	292
P08151	Q9UMX1	292
Q13546	P19438	292
P68032	Q9H159	292
Q9Y5H1	P63267	292
P18031	Q9Y5H4	292
P63261	Q9UN70	292
P12931	Q9Y5I0	292
P13861	Q9UMX1	292
P63267	Q9Y5H9	292
P67870	P55291	292
P67870	Q9Y5F7	292
Q9Y5G7	P04626	292
P06241	Q9Y5F7	292
Q93097	Q9ULW2	292
Q12841	Q13467	292
P18031	Q9H251	292
P10145	Q08334	292
P28482	P40763	292
Q9UHF4	P14784	292
P35222	Q9H461	292
P00533	Q9UN72	292
P62736	Q9Y5G5	292
Q9BUB5	P27361	292
Q15303	P61160	292
Q13651	P42336	292
Q8TAB3	P16591	292
Q9Y5E5	O60716	292
Q8NEV1	Q96JQ0	292
Q9Y5E6	P21860	292
P62736	P16591	292
Q15418	P01100	292
Q9H159	Q562R1	292
P35225	Q9NPF7	292
P01589	P40189	292
O14672	P80370	292
P13861	P08151	292
P67870	Q9NYQ8	292
Q8NEV1	Q9UJ99	292
Q01344	P14784	292
P28482	P15336	292
P31751	P48736	292
P68133	P33151	292
P62736	Q9Y5F7	292
Q9ULV1	Q9UBV4	292
Q9NYQ6	P19784	292
P01583	P25025	292
Q96QU1	O60716	292
P60709	Q9NYQ8	292
Q9UM47	Q92585	292
P63267	Q9Y5I0	292
P06241	Q9ULB5	292
P08887	P15248	292
Q86UP0	P04626	292
P26951	P15248	292
Q5XPI4	P84085	292
Q9UHF4	P42336	292
Q9Y5H8	P04626	292
Q9UP38	O00755	292
P19784	Q9HBT6	292
O95793	P84085	292
P63261	P55283	292
P35222	Q9H158	292
P62736	Q9BYE9	292
P62736	Q15303	292
Q9NYQ7	P16591	292
P18031	P12830	292
P35225	P35568	292
P67870	Q9Y5E3	292
Q8TD08	Q8N5J4	292
Q9Y5G7	P60709	292
P63261	P04626	292
P41221	Q9NPG1	292
O75309	P61160	292
P35222	P56704	292
Q9Y5G2	P19784	292
P12931	Q12864	292
Q9Y5F8	Q562R1	292
P04626	Q9Y5F1	292
Q9H1J5	O00144	292
P63267	Q12864	292
P61160	Q9UN72	292
P12830	Q9UQB3	292
Q9Y5I4	Q9UQB3	292
Q9Y5E5	Q9UQB3	292
Q15303	Q9HC56	292
P18031	Q9Y5H1	292
P08887	P05231	292
Q9NPG4	O60716	292
Q9Y5H1	P16591	292
P01111	P29353	292
P35222	P12830	292
Q9UM47	Q9Y618	292
O75309	P16591	292
P42701	P52333	292
Q02790	O96017	292
P18031	O75309	292
P18031	Q9Y5H0	292
P63267	Q96JP9	292
P01589	P42701	292
P35568	P14784	292
P68032	P04626	292
Q16659	P17947	292
O14610	Q08462	292
P63261	Q9Y5H5	292
P63261	Q9Y5F2	292
P63261	O60716	292
Q9Y5G6	P60709	292
Q13634	P42685	292
Q9UHF4	P35568	292
P60568	Q07890	292
Q13158	Q15628	292
Q9Y5H1	P61160	292
Q9H159	P21860	292
P12931	Q96JP9	292
Q9H461	O96014	292
Q16659	Q9UK32	292
Q9Y5G5	P00533	292
P14616	P01308	292
Q9H158	P04626	292
O75084	P41221	292
P35225	P42336	292
Q01344	P52333	292
P27361	P46734	292
P62736	Q9BZA7	292
Q9Y5H8	P60709	292
P29353	Q9HBE4	292
Q16659	Q15349	292
P63267	Q9Y5I3	292
Q14116	P24394	292
P19438	P01375	292
P42685	Q12864	292
P24394	P52333	292
Q8WXG6	Q06643	292
P60709	P21860	292
Q9UN74	P19784	292
P00533	Q9Y5F7	292
Q9UHF4	P52333	292
P42685	P55287	292
P15153	Q99759	292
O60716	Q9UJ99	292
P55283	P61160	292
Q9HCU4	P68133	292
Q9NRJ7	P60709	292
P06241	Q9Y5F8	292
Q9H1J7	Q9NPG1	292
P06241	Q9BZA7	292
P35222	Q9NPG4	292
Q16659	P49137	292
P12931	Q8TDW7	292
P68133	Q9Y5H6	292
Q9Y5G2	P60709	292
Q15303	Q9Y5H3	292
Q07890	P78552	292
P60568	Q9NPF7	292
P28482	P51812	292
Q8TD08	P40763	292
Q9Y5F3	P21860	292
P63267	Q9Y5F3	292
Q6P3S1	P84085	292
P46531	Q86X95	292
Q07812	Q07817	292
P11912	P40259	292
Q9UN74	Q9UQB3	292
Q16539	P01100	292
P62736	Q9Y5F8	292
Q86UP0	P00533	292
P06241	Q9Y5E3	292
P35222	Q9UN66	292
P12931	Q9Y5H2	292
P62993	Q14571	292
P68133	Q15303	292
Q9Y243	P49841	292
P63267	O75309	292
P68133	O60245	292
Q9UN75	Q15303	292
Q9UN75	P61160	292
P60709	Q9Y5E2	292
P06241	Q9UN71	292
P11717	P05019	292
O60245	P21860	292
P19784	Q9Y5F1	292
O75084	P09544	292
Q07890	Q14571	292
P01308	P08069	292
P18031	P63261	292
P63267	Q9Y5H2	292
Q08174	O60716	292
P62736	Q9Y5E3	292
Q9NRJ7	P04626	292
Q12852	Q02790	292
O14733	Q13233	292
Q96JP9	P61160	292
P42685	Q9Y5I0	292
O43521	Q07812	292
P35568	P05231	292
Q9Y5F8	Q8NEV1	292
P19784	Q9ULB4	292
P62736	Q9UN71	292
P68032	P35222	292
P18031	Q9Y5H8	292
P36507	P10398	292
Q04759	O14920	292
Q8TDW7	P42685	292
Q9Y5H9	Q9UQB3	292
P18031	Q86UP0	292
Q9H159	P63267	292
P33151	Q9UQB3	292
P55289	P19784	292
Q9Y5G3	P19784	292
P21860	Q8N6Y1	292
P55290	P42685	292
Q9ULV1	P09544	292
Q562R1	O60330	292
P31749	O14920	292
Q02156	O14920	292
P52630	Q13164	292
Q06643	P78560	292
Q07889	P78552	292
P68032	Q9UN73	292
P19022	P16591	292
P26951	Q9H6Q3	292
Q53H80	P20645	292
Q14790	O95429	292
Q9UN73	P63267	292
P55291	P61160	292
P05771	P78560	292
P68032	Q9Y5E2	292
Q8TDW7	P35222	292
P10644	Q9UMX1	292
Q15303	Q9HBT6	292
P06213	P05019	292
P18031	Q9Y5F3	292
P35222	Q9Y5I0	292
P18031	Q9Y5I2	292
Q8IVH8	Q13233	292
Q93098	Q9NPG1	292
P16591	Q8N6Y1	292
P05129	Q12933	292
P19022	P42685	292
P06241	Q9Y5F6	292
Q9UQB3	Q9Y5I0	292
Q8IVH8	P78560	292
O00220	P50591	292
P67870	Q9P2E7	292
P20809	P52333	292
P55290	Q8NEV1	292
P22301	P25024	292
P26951	Q99665	292
P11717	P01308	292
P29353	P40933	292
P13232	Q9NPF7	292
Q08174	P19784	292
Q8TDW7	Q8NEV1	292
Q9Y5G6	P61160	292
P35222	Q9Y5H0	292
Q9NYQ6	P35222	292
Q562R1	P21860	292
Q9Y5G8	P16591	292
P05019	P08069	292
P84085	Q9Y6K9	292
Q9Y5E7	Q562R1	292
Q9UN75	P21860	292
Q9Y6F9	Q9NPG1	292
P24394	P01583	292
Q9Y5I3	P60709	292
P35222	P19784	292
Q8TD08	P42224	292
P67870	Q9UN74	292
P18031	Q9Y5G5	292
P25445	Q99683	292
Q13546	Q05655	292
P68032	Q9NPG4	292
Q9Y5F0	Q562R1	292
Q9Y5H2	Q9UQB3	292
Q562R1	Q9Y5I2	292
Q9Y5E6	P63267	292
P06241	P55287	292
P62736	P55290	292
P42685	Q9Y5H5	292
P42685	Q9Y5F2	292
O00587	Q9NR61	292
P22301	Q9Y4H2	292
Q8NEV1	Q9ULB5	292
Q02790	Q14999	292
Q9Y4H2	P01344	292
Q12933	Q14790	292
P35222	P55287	292
Q9Y4H2	Q08334	292
P09544	Q14332	292
P06241	P55285	292
P04628	Q9H461	292
P01589	Q07889	292
Q14765	Q8TD08	292
P35222	Q12864	292
P35222	Q9UN71	292
P68133	O95206	292
P62736	P55287	292
Q9NPG4	P19784	292
P08887	Q99665	292
P63261	Q9NRJ7	292
P01111	Q06187	292
Q562R1	Q9Y5E5	292
P68032	Q9Y5I2	292
P33151	P21860	292
P28482	Q9BUB5	292
P01308	P06213	292
P63267	Q9Y5I2	292
Q9Y5H5	P16591	292
P16591	Q9Y5F2	292
P35225	Q13261	292
P27361	P40763	292
Q9Y5E6	P00533	292
P12931	P12830	292
O60716	Q9Y5H7	292
Q02790	P23297	292
Q07817	Q16611	292
P60709	Q9Y5E3	292
P60709	Q9Y6N8	292
P42338	P01583	292
Q9Y5F6	Q562R1	292
Q9Y5F9	P04626	292
P42685	Q9UN71	292
Q14116	P52333	292
Q93098	O60353	292
Q9UN74	P62736	292
P13232	Q13261	292
P05112	Q01344	292
P78504	P46531	292
O75084	P56705	292
P68032	Q9Y5E6	292
Q9Y5H4	Q15303	292
P68032	Q9Y5E5	292
P55286	P42685	292
Q07890	P01112	292
P68032	P12830	292
Q13467	P41221	292
P67870	Q9Y5I4	292
P18031	Q9HCU4	292
P35222	P56705	292
Q13261	P14784	292
P25024	P42701	292
Q9Y4H2	P15248	292
Q9H6Q3	P25025	292
Q99466	P49757	292
Q99759	P45983	292
Q9Y5G6	P21860	292
P56706	Q9ULW2	292
Q02156	Q15628	292
P18031	Q9Y5E6	292
P14616	P01344	292
P67870	Q9HCU4	292
Q9UN74	P61160	292
P13945	P16520	292
Q8NEV1	Q9Y5F1	292
Q15303	Q9Y5H7	292
Q969H0	Q99466	292
Q9NPG4	P00533	292
P18031	Q9Y5I1	292
P68032	Q9HCU4	292
P16591	Q9NYQ8	292
Q9H1J5	Q9NPG1	292
Q9NYQ6	O60716	292
P00533	Q9Y5H4	292
Q02790	Q92918	292
Q9Y5E3	Q9UQB3	292
P42701	P29353	292
P68133	Q9Y5E2	292
Q08174	P21860	292
P01374	Q99683	292
Q562R1	P33151	292
P35222	O00755	292
Q9P2E7	P61160	292
P67870	Q9HBT6	292
Q01344	P15248	292
P07947	P16591	292
P12931	P55290	292
P68032	Q9Y5I0	292
P22301	P08887	292
Q9UN71	P16591	292
P25024	P29353	292
P04626	P55287	292
Q15303	Q9NYQ8	292
Q9Y243	O15530	292
Q14571	P16885	292
P01374	Q15628	292
Q93098	Q13467	292
Q8NEV1	Q9UN66	292
Q9Y5F0	P61160	292
Q15303	Q8N6Y1	292
Q14627	P01583	292
P12931	Q9UN72	292
Q9Y4H2	P05019	292
O60353	P41221	292
Q562R1	Q9Y5I0	292
Q12933	P05771	292
P63267	Q9Y5E2	292
Q02790	O14832	292
P45985	P45984	292
P40189	P08887	292
P63261	P19022	292
Q9UP38	P56705	292
P55289	P21860	292
Q9Y5G3	P21860	292
Q9BYE9	Q9UQB3	292
O14905	O60353	292
P60568	Q13261	292
Q9UN70	P06241	292
P35222	Q9Y5F8	292
P05113	Q08334	292
P35225	P40189	292
P01374	P78560	292
P00533	Q9Y5F3	292
P63261	Q9Y5H8	292
Q9HCU4	P62736	292
Q96QU1	P21860	292
P13232	P14784	292
P62993	Q06187	292
Q14790	P48023	292
Q13546	O95819	292
P00533	Q9Y5H9	292
Q9H159	P60709	292
P06241	P62736	292
P06241	O95206	292
P22301	Q01344	292
P40189	P42336	292
P68133	Q9Y5E7	292
P08151	P48729	292
P55291	P35222	292
P68133	Q9NYQ8	292
Q93097	Q9NPG1	292
P42685	Q9UN66	292
Q9Y5I4	P16591	292
Q9Y4H2	Q07889	292
P04626	Q562R1	292
Q14627	Q08334	292
P12931	Q9HCL0	292
Q99665	P05113	292
Q14626	Q9H6Q3	292
Q9ULV1	P35222	292
P63267	Q9Y5H7	292
P26951	P14784	292
Q9ULV1	P56704	292
Q9NPG4	P42685	292
Q9H461	P56704	292
P68133	Q9UN67	292
P68032	Q86UP0	292
Q9Y5I4	P61160	292
Q9Y5E6	Q9UQB3	292
P25024	P40189	292
P68133	P55291	292
Q08334	Q9HBE4	292
Q9UN74	Q562R1	292
P12931	Q9Y5E3	292
Q99558	O14920	292
O00587	P46531	292
Q99466	Q9BYC5	292
P55285	Q9UQB3	292
Q9Y5F6	P42685	292
P19784	Q9UN67	292
P08151	Q99835	292
P18031	Q9Y5E2	292
Q9Y5E7	P63267	292
Q9Y5E2	P16591	292
Q9Y5F3	P60709	292
P19784	P22223	292
Q12933	O00329	292
P40189	P35568	292
Q9HAV0	Q08462	292
P18031	P63267	292
Q13233	P45985	292
P01589	P05113	292
Q9Y219	P46531	292
P68133	Q9Y5G5	292
P27361	Q15418	292
P55286	P19784	292
Q9NRJ7	P16591	292
P68133	Q9Y5I1	292
P10145	P14784	292
Q13651	P35225	292
P05231	Q99665	292
Q9Y5H8	O60716	292
P63261	P35222	292
P68032	Q9Y5F7	292
P42226	P27361	292
P67870	P33151	292
Q9Y5E2	P61160	292
P00533	Q9HBT6	292
Q8TAB3	P04626	292
Q9Y5G7	Q15303	292
P28482	P51692	292
P26358	Q02790	292
Q13634	P35222	292
P11142	O95831	292
P42685	Q9UN67	292
Q14627	P10145	292
P12830	O60716	292
P40189	P52333	292
Q562R1	P55290	292
P42224	P52333	292
P27361	P18847	292
P00533	Q9Y5H7	292
Q08174	Q9UQB3	292
O15530	P31749	292
P60709	Q9HC56	292
P12931	Q9Y5F7	292
P07948	P42336	292
Q9NYQ6	P16591	292
P51828	Q9UBI6	292
P18031	P68133	292
P63267	Q9ULB5	292
Q9UHF4	P20809	292
P40189	Q99665	292
P68133	Q9Y5F9	292
Q9UN70	P04626	292
Q07890	P20809	292
P60709	P55285	292
P68133	Q9Y5F3	292
Q9H1J7	Q14332	292
Q8TDW7	P63267	292
P04626	Q14517	292
P63261	Q9Y5G8	292
P68032	Q9Y5G6	292
Q14116	P29353	292
Q9UK32	Q8TD08	292
P19784	Q9Y5H5	292
P19784	Q9Y5F2	292
Q9H461	Q9H1J7	292
Q9NYJ7	P46531	292
Q9ULV1	O96014	292
Q9ULV1	O00744	292
P13232	P29353	292
P68133	Q9BYE9	292
Q15303	Q9UN71	292
P55291	P60709	292
P05198	P55210	292
P41221	O00144	292
Q14765	Q13164	292
Q13158	Q92851	292
Q8TD08	P28324	292
P63261	Q8N6Y1	292
Q9HCL0	Q9UQB3	292
P61160	Q9Y5E9	292
Q9UQB3	O60330	292
P25024	P52333	292
P31751	P42336	292
P63267	O60716	292
P68032	Q15303	292
P84085	Q86YS3	292
O00587	P78504	292
Q13467	Q9Y6F9	292
O96014	O00144	292
Q8NEV1	Q9Y5E4	292
Q9Y5E7	Q9UQB3	292
Q9UM47	O00587	292
P00533	Q9Y5H3	292
Q9UN73	Q562R1	292
P68032	Q9ULB5	292
P06241	Q96JP9	292
O60716	Q9BZA7	292
P08887	Q08334	292
Q9UN70	P16591	292
P13945	P59768	292
P63261	Q9HBT6	292
P42685	Q9Y5F1	292
Q02750	P27361	292
P67870	Q9Y5H0	292
P06241	Q9Y5F0	292
P60709	Q9Y5H3	292
P67870	Q9H158	292
P62736	Q9HBT6	292
P51828	Q9HAV0	292
P13945	P62873	292
P19784	Q9BYE9	292
O14654	P01308	292
Q12933	Q06643	292
Q8WXG6	P19438	292
Q14517	O60716	292
P62736	Q9Y5I1	292
P62736	Q96JP9	292
Q9H158	P61160	292
P18031	Q9ULB5	292
Q9UHF4	Q14116	292
P43405	Q8WV28	292
Q9Y219	Q99466	292
Q9ULV1	Q9Y6F9	292
P13232	Q08334	292
P55283	P63267	292
Q9Y5H1	Q562R1	292
Q07889	P42701	292
P78504	Q8NES3	292
Q99665	P29353	292
P06241	Q9Y5G8	292
P68032	O60716	292
P68133	Q9UN73	292
Q14626	P14784	292
Q9Y219	Q04721	292
Q9HCU4	P16591	292
P18031	Q9H158	292
P06241	Q9Y5I1	292
Q14626	Q08334	292
P67870	Q9Y5E5	292
P67870	P22223	292
Q99665	P52333	292
Q96QU1	P60709	292
P62736	Q9Y5I3	292
Q9UN66	O60716	292
Q9UK08	P51828	292
P63261	Q9Y5H4	292
Q9UJY5	P84085	292
P62736	Q9Y5G8	292
Q9UK08	Q08462	292
Q14627	P14784	292
P29350	P20273	292
P00533	P55285	292
Q9UM47	Q9NYJ7	292
Q9H6Q3	P35568	292
Q8TDW7	Q15303	292
Q9Y5E3	P21860	292
P67870	Q9Y5H3	292
Q14116	P01589	292
Q9Y6N8	P61160	292
O14654	P01344	292
P28482	P05412	292
P35222	Q9Y5I2	292
P18031	Q9Y5I0	292
P12931	Q9Y5H4	292
P68133	Q9NPG4	292
O95206	P19784	292
Q92851	O95429	292
P04628	Q9ULW2	292
Q9Y5H8	P63267	292
Q9NYQ7	P00533	292
P68032	Q9UN71	292
P00533	Q9BYE9	292
P01374	P20333	292
Q969H0	Q04721	292
P68032	P55283	292
Q9Y219	P80370	292
Q9NRJ7	Q15303	292
P22301	P42336	292
P63267	Q9Y5E5	292
P06241	Q9NYQ7	292
P56703	Q9NPG1	292
Q14116	Q01344	292
P63267	P12830	292
Q9Y5F8	P21860	292
Q562R1	Q9Y5I3	292
P09544	Q9NPG1	292
P07948	P48736	292
P18031	P55291	292
P68032	Q9Y5F6	292
P67870	Q9Y5H4	292
P04626	Q96JQ0	292
P40189	Q07889	292
Q96QU1	P63267	292
P05231	P25025	292
Q13158	P19438	292
P04626	Q12864	292
Q13651	P14784	292
P55289	P04626	292
Q9Y5G3	P04626	292
O75084	O14904	292
P60568	P08887	292
P67870	Q9NPG4	292
Q9NRP7	P08151	292
Q9NR28	P98170	292
Q8NEV1	Q9Y5H9	292
Q13546	P78560	292
Q13546	Q12933	292
O60245	P19784	292
P22301	Q9H6Q3	292
P18031	P55283	292
P12931	Q96QU1	292
P67870	Q9NYQ6	292
Q92851	P20718	292
P18031	Q9BYE9	292
P62736	Q9UN72	292
P11717	Q9Y4H2	292
Q99558	O15111	292
Q562R1	Q96JP9	292
P68032	P55291	292
Q08174	P00533	292
P04626	Q9UN66	292
P12931	Q9Y5E5	292
Q562R1	Q9Y5I1	292
Q16659	P42224	292
P56704	Q9NPG1	292
Q9UN70	P68133	292
P17252	P78560	292
P22301	Q07889	292
P42685	Q9P2E7	292
P68133	Q14517	292
Q9Y5H5	P61160	292
P61160	Q9Y5F2	292
Q9UP38	Q93097	292
P68032	Q9Y5I4	292
P60709	Q9Y5H2	292
Q86UP0	P61160	292
P35222	O14905	292
P05231	P14784	292
P35568	P01308	292
P51828	P16520	292
P18031	Q9UN66	292
P28482	Q14765	292
O14733	P45984	292
Q14626	P60568	292
P05771	Q8WV28	292
P28482	Q8WYK2	292
P05112	Q13261	292
Q9H4M7	Q02790	292
P62736	Q9UN73	292
Q9H251	O60716	292
P08887	P42336	292
P12931	Q13634	292
P67870	Q9Y6N8	292
P22223	P16591	292
P40189	Q13261	292
P63267	Q9Y5G6	292
P06241	Q9Y5F1	292
Q562R1	Q9BYE9	292
P63261	Q9NYQ7	292
Q9UP38	P35222	292
P55290	P21860	292
P61160	Q9Y5F1	292
P63261	P06241	292
P12931	P61160	292
P24723	P78560	292
P05231	Q9NPF7	292
P62736	Q9NYQ8	292
P18031	Q9Y5F6	292
Q9UN73	P42685	292
P18031	Q96QU1	292
Q9H6Q3	P05231	292
P35568	P20809	292
P67870	P62736	292
Q00653	P25963	292
Q9UN75	Q8NEV1	292
P55283	P60709	292
Q9Y5H4	Q8NEV1	292
Q13546	O00329	292
P68032	O60245	292
P42338	Q12933	292
Q9UN70	P21860	292
P22301	P25025	292
P68032	Q9BYE9	292
P00533	Q9UN71	292
P01583	Q01344	292
P60709	Q9UQB3	292
P05129	P78560	292
P63261	Q8TAB3	292
P06241	Q9NYQ8	292
Q9Y5H0	P16591	292
Q9Y5G2	P61160	292
Q03060	P27361	292
Q9Y5G2	Q15303	292
Q9HBE4	P14784	292
Q9UMX1	Q13635	292
P25963	O15111	292
P12931	Q9Y5G6	292
P06241	Q9Y5G5	292
P28482	P18848	292
P18031	Q9UN67	292
P55211	P98170	292
Q9Y4H2	P08069	292
P05112	Q07889	292
P55283	P19784	292
Q9UHF4	P13232	292
