protein1	protein2	score
P47914	Q07020	800
Q9Y5J1	P62266	800
Q9ULK4	Q16514	800
Q9Y3C6	Q9ULR0	800
P18077	Q9UHA3	800
Q7Z7F7	P82650	800
Q9UNQ2	Q9NV31	800
P29972	P16157	800
P20674	Q9NX14	800
Q9BYD1	Q9Y2R5	800
Q12769	Q92621	800
Q92633	P59768	800
Q8IWA0	P08708	800
Q9Y291	P51398	800
P06899	A0JLT2	800
P62851	P13639	800
Q15428	P55769	800
Q9NX20	P82914	800
P61619	P30050	800
Q12962	Q96G25	800
P62987	P28074	800
O95298	P20674	800
Q13427	Q96DI7	800
Q96CT7	P62263	800
Q15543	Q9BTT4	800
P46779	P22090	800
P10606	P03901	800
Q9UDW1	O75438	800
Q9NP92	Q92552	800
P68104	P46779	800
Q9Y3U8	P22090	800
O00303	P60866	800
Q13823	P46778	800
A6NL82	Q71U36	800
Q9Y2R9	P52815	800
O14957	O95299	800
Q9H583	Q86WX3	800
P03886	O75438	800
Q9BYC8	Q96GC5	800
P47914	H0YHX9	800
P46778	Q969V3	800
P35268	Q96D46	800
Q16531	P19388	800
Q96BP3	Q14331	800
Q13042	P20248	800
O15541	P62314	800
Q96T21	P61927	800
Q8TED0	P55769	800
Q12980	Q9Y2Q5	800
Q9ULC4	P62263	800
Q9BYC8	Q96A35	800
P61218	P51948	800
P19404	P03923	800
P28331	O14957	800
P46782	Q01780	800
P52298	Q9Y4Z0	800
Q12962	Q9Y2X0	800
Q9BZE1	P82933	800
Q9BVC4	Q9UHA4	800
Q9NYK5	P82932	800
O43824	Q7Z7H8	800
P39019	Q9Y3A4	800
Q9P013	Q6UX04	800
Q9HD33	Q9Y2Q9	800
P62847	P49207	800
P57772	P63220	800
Q7Z7F7	P82673	800
P62277	A0A0A6YYL6	800
Q9Y3D5	Q96DV4	800
P35716	P04908	800
Q9BRD0	Q8IYB3	800
Q6ZYL4	P20226	800
P17861	P63220	800
P09001	Q9Y3D5	800
Q9BRX5	Q15369	800
O14776	Q09161	800
P05198	P23396	800
P62244	P83881	800
P32780	P0C0S5	800
P18124	P62891	800
P47914	A0A1W2PQS6	800
Q15528	P0C0S5	800
Q5JWF2	P09683	800
P13639	H3BNC9	800
Q9BQC6	Q9NQ50	800
Q96EY7	Q4U2R6	800
P46777	P57772	800
Q9Y4Y9	Q2TAY7	800
Q96A72	P09661	800
Q96T21	P05388	800
Q9NRX1	O43818	800
O15541	Q15459	800
Q7Z7C8	Q9Y2X0	800
Q13823	P18077	800
P62873	O75899	800
P22695	O95178	800
Q9HCS7	Q14331	800
P62701	Q9BRX2	800
O00488	P39023	800
Q9BSC4	P42677	800
P36954	Q8WVC0	800
Q9Y324	P08708	800
Q9Y676	Q86TS9	800
P61254	Q969V3	800
P32780	Q9H204	800
P62263	O43583	800
P14678	Q96A72	800
Q9UMY1	P62241	800
P43403	P62979	800
Q96CT7	P62753	800
Q9NQ50	P82912	800
P62495	P50914	800
P68371	Q9UIF3	800
Q8TAE8	P82933	800
P37108	P61247	800
P62487	Q71DI3	800
Q93077	Q9NPI1	800
Q9H8H0	Q9BVI4	800
P62277	P41214	800
Q9BZE1	Q9Y399	800
Q9GZU8	Q9H875	800
Q96EL3	Q9Y2R5	800
Q96L50	Q14691	800
P47813	A0A1W2PQS6	800
Q9UI43	O14561	800
Q9UHB9	P61254	800
P62701	Q9H583	800
Q96A33	P39023	800
Q9UJX2	P20248	800
Q96DV4	P51398	800
Q6UX04	Q8TAD8	800
Q15428	Q9Y333	800
Q9NY61	Q9Y5J1	800
P53803	Q9BUE0	800
P47914	P35268	800
P82664	Q96DV4	800
P62318	Q13427	800
P55081	Q9Y4Z0	800
O75586	P18074	800
Q9H009	P05388	800
P05386	P42766	800
Q9H875	Q9Y421	800
P08240	P40429	800
O75533	Q9ULR0	800
P09001	Q969S9	800
P19388	Q9Y2X0	800
Q96M91	A6NJV1	800
P35268	Q9H009	800
Q9NYH9	Q13601	800
P62987	P30050	800
Q92552	Q7Z7H8	800
P57772	P62081	800
P62805	P52435	800
Q15393	Q9UNP9	800
Q9GZS3	P19387	800
Q96EL3	P82914	800
P20674	P03886	800
Q8NC60	Q9Y3D3	800
P46781	Q969Q0	800
P62987	P84098	800
Q9BYC8	Q9P0J6	800
P12830	P61513	800
D6RC18	P62316	800
P62829	O00488	800
Q8N1G4	P46783	800
Q9NY61	P62249	800
P18074	Q15544	800
O43660	Q13435	800
Q9P0J0	P15954	800
O60231	Q9HCG8	800
Q9Y291	Q6P161	800
P62854	P61011	800
Q9NY61	Q9Y324	800
Q92552	Q9HD33	800
Q9Y297	P62979	800
O43181	O75438	800
Q13889	Q15545	800
Q15428	Q9BRD0	800
Q9H009	P46778	800
A6NL82	Q9UIF3	800
Q9Y5J1	Q01780	800
Q9P013	Q8IYB3	800
P17861	P62857	800
H3BNC9	P83881	800
A0A0A6YYL6	P26373	800
Q9BYC8	P82930	800
P15170	P46781	800
Q9P0J6	Q7Z2W9	800
P25398	P83881	800
Q9BZL1	Q7RTV0	800
Q9Y676	P09001	800
Q15528	Q5VWG9	800
O15514	P32780	800
O43678	P10606	800
O95169	P28331	800
P82932	Q9HD33	800
Q86WX3	Q9Y3A4	800
Q8N5N7	Q9Y2R5	800
O15541	Q96DI7	800
P62495	Q9Y3U8	800
P68133	P63267	800
Q9H089	P83881	800
P62875	P30153	800
Q8N1D5	Q5VTH2	800
Q9HCS7	Q9BRD0	800
Q9NQZ2	Q9BVJ6	800
P42766	P22090	800
Q969S3	P62910	800
Q13573	Q9Y4Y9	800
Q9Y2X3	P46782	800
Q12788	Q8NEJ9	800
P62987	P28072	800
P36954	Q03468	800
A0A1W2PQS6	P61353	800
P59768	P47898	800
Q9Y676	Q9P015	800
Q16514	P13984	800
P61254	Q96D46	800
Q8N1D5	Q8WW24	800
P62987	O60524	800
P47813	P25398	800
O00566	Q9H0A0	800
P46776	Q96T21	800
O60231	Q9BRD0	800
Q8TCC3	Q9Y2Q9	800
Q9BWJ5	Q2TAY7	800
P17861	P62280	800
Q9Y3D5	Q9NVS2	800
Q9Y5M8	Q02543	800
Q9Y6G3	Q9Y2R9	800
Q71DI3	Q6ZYL4	800
P08240	P32969	800
P0C0S8	P23193	800
P14927	O14561	800
Q9NUL7	Q9NX20	800
Q9Y5S9	Q96DI7	800
A0A0C4DH30	Q16602	800
P18074	Q9H204	800
P03905	P07919	800
P61247	Q9Y3A4	800
Q5VTT2	Q8WW24	800
Q9NWT8	Q9P0J6	800
Q16718	P03897	800
Q9UHA3	Q969Q0	800
P04439	P04234	800
L0R8F8	Q13084	800
O00566	P08708	800
O60870	P09661	800
Q7L2H7	P61247	800
O95167	O14949	800
Q7Z6M4	Q96DV4	800
Q9Y676	Q8N0V3	800
P36954	P20226	800
O43677	O00217	800
Q9Y3U8	O00488	800
O14561	O95299	800
Q8IYB3	Q96NC0	800
Q9Y3C6	Q96BP3	800
P32780	Q15545	800
Q6IPU0	P62805	800
O15514	P52655	800
O00488	P63173	800
Q8NC51	P46778	800
P03891	O14949	800
Q15542	Q9H944	800
I3L0E3	Q96DV4	800
Q14692	P62241	800
P35268	Q969V3	800
Q8N7U6	Q5JVL4	800
P46778	Q96D46	800
Q9ULC4	P62269	800
P19447	O43513	800
P18621	O00488	800
Q5VWG9	Q9BTT4	800
P62273	P41214	800
P51946	Q16594	800
Q13435	Q9NW64	800
Q9BYN8	Q9NVS2	800
Q00444	P09017	800
A4QMS7	Q5BN46	800
Q6P1X5	Q92759	800
P61326	Q6IQ49	800
Q9Y3U8	Q969V3	800
O43583	P62241	800
Q969Q0	P30050	800
Q71SY5	Q15544	800
P62495	P39019	800
P06899	O75586	800
P03891	O14957	800
Q9BTD8	P08579	800
Q9UL16	Q99932	800
P68431	P60709	800
P61513	Q969V3	800
Q14692	Q13895	800
Q15269	P62280	800
Q8IXM3	A4D1E9	800
P0DN86	P59768	800
P62269	Q9Y3A4	800
P83876	Q13123	800
P62807	Q71F23	800
P25398	Q9Y450	800
P46781	Q9NV31	800
Q9NX58	P62979	800
O75306	O95178	800
Q02543	Q969V3	800
P42677	Q9UBQ5	800
P61221	P15880	800
P62424	P07437	800
P62987	P62841	800
Q8TED0	Q96G21	800
Q9Y5B8	Q9UL16	800
Q96CT7	P62854	800
P14927	O95167	800
P0CG48	P49720	800
O60231	O75934	800
P50613	Q00403	800
P62750	P83881	800
O75554	Q96NC0	800
O15514	Q9NVH2	800
Q9BWJ5	O43290	800
P52657	Q00403	800
Q9UI12	P27449	800
P62906	P56537	800
P18621	Q9UHA3	800
Q8NC51	Q9UNX3	800
P57772	P46779	800
Q9Y3A2	P08708	800
P56537	P83731	800
P60059	P0C6T2	800
Q8N0Z6	P62891	800
P36543	P27449	800
O75394	Q92552	800
Q96E11	Q9NX20	800
P52298	P62310	800
P61619	Q9UNX3	800
P78556	P62873	800
Q7L2H7	P62081	800
A0A0A6YYL6	P61619	800
Q9H583	Q9H0A0	800
Q15393	Q5RL73	800
Q8TED0	Q8NEJ9	800
Q8N7U6	Q8WW24	800
Q9NYK5	P82912	800
Q9UNQ2	Q86WX3	800
Q9H8H0	P08708	800
P40429	P61011	800
O95139	P31930	800
Q9P0J0	P24311	800
Q13356	P62306	800
Q02878	A0A0A6YYL6	800
P62987	P62847	800
P35499	Q9NY46	800
P57772	P63244	800
P24310	O14957	800
P13639	P62841	800
Q9BT17	Q96GC5	800
P51946	Q7Z7C8	800
Q6P1J9	Q13216	800
O60783	Q8N0V3	800
Q9Y324	Q9BVI4	800
Q9BS16	Q93077	800
O75691	Q9NRX1	800
H0YHX9	P26373	800
P62979	P62081	800
P82675	Q9NX20	800
P62263	P61221	800
P83881	Q07020	800
P60842	P63220	800
Q7Z7F7	Q6P161	800
Q9Y291	Q9BYC9	800
Q12769	Q7Z3B4	800
Q9BYC8	P49411	800
O43614	P59768	800
Q8IWA0	P62280	800
Q9P086	Q15545	800
P46779	P42677	800
Q15369	Q05397	800
P17861	P60468	800
Q9UDW1	Q9Y6M9	800
P20674	Q9UI09	800
P03905	P28331	800
Q15542	P53803	800
Q9NWT8	Q5T653	800
Q13888	Q00403	800
P62304	Q9BRD0	800
Q9UI43	L0R8F8	800
Q6IPU0	Q8N2Z9	800
Q9Y5B8	A6NJV1	800
Q9C005	O60814	800
P62913	A0A0A6YYL6	800
P61619	Q02543	800
Q13889	Q16594	800
P01222	Q5JWF2	800
P47914	Q9UHA3	800
P62847	Q9UMY1	800
Q9UIF3	Q96M98	800
Q9BZJ0	O43143	800
P46779	P61313	800
P0CG47	P61024	800
Q96E40	A6NJV1	800
P57772	P84098	800
Q96T21	P39023	800
Q9NY61	Q9H8H0	800
Q9Y3D5	Q9NP92	800
P62829	P61927	800
Q9BYC8	Q9UI43	800
O75489	P00414	800
Q9UQ80	P46781	800
Q9BYD3	P82912	800
Q8IXH7	P62875	800
Q5T601	P59768	800
P61011	Q9UNX3	800
Q9UI30	P62269	800
Q9UM00	P46778	800
P61326	O95391	800
P82932	Q6P1L8	800
Q7Z7F7	Q96BP2	800
Q9BWJ5	O14776	800
P61221	P08865	800
P50613	Q5VWG9	800
P20226	P0C0S5	800
P43308	P61803	800
Q6P161	Q96EH3	800
O15541	Q9NW64	800
P61927	P15880	800
Q8N7U6	Q5BN46	800
P30876	P04908	800
P35268	P61619	800
P19404	P22695	800
A0A0A6YYL6	P40429	800
P27635	P12830	800
O43824	Q9NWU5	800
P46776	Q13823	800
Q0VFZ6	Q5JVL4	800
A4D1E9	Q9NRX2	800
P61619	P15880	800
Q9NRX1	P48729	800
P37108	P62269	800
P56537	P62891	800
I3L0E3	Q8NC60	800
H0YHX9	P62913	800
P30411	P59768	800
Q9NWU5	Q96EY7	800
P00414	P03923	800
Q8N983	Q92665	800
P62979	P18077	800
P30876	P21675	800
P47914	P62899	800
Q9UNQ2	Q8IWA0	800
P62753	O75821	800
Q9UMY1	P62979	800
O43172	Q2TAY7	800
Q9Y450	P50914	800
P63220	Q9UNX3	800
Q8WWY3	Q96NC0	800
Q9NZE8	Q9NRX2	800
P09681	A0A0C4DH30	800
P62807	Q99877	800
P22695	P00395	800
Q7Z6M4	Q9HD33	800
Q6ZYL4	O95402	800
Q9P013	Q07955	800
P30050	P61927	800
O43674	P03901	800
Q9H089	P61254	800
Q9UMY1	Q13895	800
P42766	P56537	800
P63241	P61313	800
Q9BZL1	Q9NW64	800
O75691	Q8NDD1	800
Q13888	P30876	800
P19447	Q15544	800
P46778	Q9BVK8	800
O75822	P62273	800
Q9BVS4	P46781	800
Q7Z7F7	P82912	800
Q9BVC4	Q7L523	800
Q9UHA3	Q96D46	800
P32780	Q9NVC6	800
Q9BYD2	L0R8F8	800
P62877	Q9Y248	800
Q5T5A4	Q8WW24	800
P62269	Q5QJE6	800
Q15369	Q14691	800
Q8TED0	Q9NRX1	800
Q9Y2R5	Q15070	800
O00268	A0JLT2	800
Q6P1X5	Q13889	800
Q13523	Q8WVK2	800
O00268	Q92759	800
Q9NQ50	P82932	800
O00303	P39019	800
Q9BQC6	Q9UI43	800
Q92620	O15234	800
Q9NV06	Q86WX3	800
Q9H009	P40429	800
Q8N0Z6	Q07020	800
O00488	P61513	800
D6RC18	P38919	800
Q9Y6G3	Q7Z6M4	800
P62837	P63208	800
P46776	O60524	800
O43678	P22695	800
P61421	O15342	800
P62424	P62987	800
Q9Y324	P62857	800
Q15427	Q8TAD8	800
Q9UDW1	P24311	800
P20719	P31268	800
P10606	Q9P0J0	800
Q12962	Q92759	800
Q8TC29	A6NL82	800
Q8N1V2	Q99932	800
O14561	Q9P0J0	800
Q02221	Q9Y6M9	800
Q9H2W6	Q96EL2	800
P62277	P05198	800
P62273	P62899	800
P25398	O15372	800
Q9NV31	Q9Y3A4	800
P22695	P56556	800
Q8WYP5	Q9BVL2	800
P68431	Q9Y265	800
O15541	O43660	800
Q12788	P62081	800
P0CG47	Q8NEZ4	800
Q8N983	Q15070	800
Q9Y5J1	Q9Y324	800
Q9BRJ2	Q92552	800
P57772	P62841	800
P55081	Q8WWY3	800
Q969Q0	P61927	800
Q99613	P46781	800
Q96CT7	Q07020	800
Q15070	Q96EY7	800
Q8IYB3	Q9NW64	800
Q15543	Q9BUE0	800
P0CG47	Q13616	800
Q96EL3	P82673	800
Q9NSI2	P62269	800
P62487	Q92759	800
P18887	Q86WJ1	800
O15239	P24311	800
P24928	Q13619	800
P62857	H3BNC9	800
P46776	Q9BVK8	800
O95391	O15234	800
Q9UL16	Q8N1D5	800
Q7Z7F7	Q6P1L8	800
P62487	P29084	800
Q9H2W6	Q9BYD6	800
O95169	P24311	800
P04899	P0CJ75	800
Q9NXE8	Q86X95	800
Q9NWT8	Q9H2K0	800
P00414	P03886	800
Q9UL16	Q96E40	800
Q9Y5S9	Q9HCS7	800
Q13950	Q01543	800
P82932	Q9Y2Q9	800
P62987	P46779	800
Q15029	Q9ULR0	800
Q96EY4	Q07020	800
P29084	P19387	800
Q5T653	L0R8F8	800
Q6P161	Q96DV4	800
P19447	Q7Z7C8	800
O43290	Q8WVK2	800
P82673	Q86TS9	800
Q9Y3C6	P62316	800
O14957	P03923	800
P47985	P03923	800
Q9BYN8	Q8WVM0	800
O95391	P62314	800
O15541	Q15029	800
P62277	P62891	800
P05387	P62910	800
P36954	Q16594	800
Q7Z7F7	L0R8F8	800
P17987	Q99471	800
O96000	P00156	800
P52815	P82914	800
O75822	P62979	800
O43172	Q13435	800
Q14566	Q9UNS1	800
O15213	Q5QJE6	800
Q0VFZ6	Q9UL16	800
P20674	Q16795	800
P83881	P39023	800
Q96A35	Q9Y399	800
Q9Y5J1	Q9H8H0	800
P63220	H3BNC9	800
P36954	P0C0S5	800
P37108	P26373	800
P61218	Q13216	800
O15514	Q5VWG9	800
Q8N0V3	Q8WVM0	800
Q8N5N7	Q96EL2	800
Q8NAV1	P09661	800
A0JLT2	Q16594	800
Q71DI3	Q9H204	800
P68431	O96019	800
Q9ULK4	P06899	800
P62269	Q15061	800
P06899	P52435	800
Q9BYD3	Q9Y399	800
Q6P2Q9	Q8WYA6	800
Q9BRD0	Q5RL73	800
P62424	Q96T21	800
P62753	Q9Y262	800
P46782	H3BNC9	800
P07919	Q86Y39	800
P62753	A0A1W2PQS6	800
P06899	Q13889	800
Q14331	P62306	800
Q12962	P52657	800
Q9NY61	Q9NV06	800
P39019	P83881	800
P62805	P18074	800
Q96HR3	Q13888	800
Q9BWG6	P62306	800
Q9P015	P82933	800
P47914	P05388	800
Q9NRX1	Q5QJE6	800
O43513	Q15544	800
Q9NUL7	Q16540	800
P61011	P63173	800
Q9BYD1	P82932	800
O43660	P41223	800
P62266	Q9Y262	800
Q9BVI4	Q86WX3	800
O75251	P00395	800
P00156	Q9UI09	800
P33778	Q93079	800
Q9NW82	Q86X95	800
Q9NUL7	Q9BQ48	800
P61247	O15371	800
Q96BI3	P46531	800
P63241	P46778	800
P82921	Q6P1L8	800
P14854	O43677	800
Q9H6R4	Q13601	800
P82932	Q15070	800
Q92541	Q7KZ85	800
P46776	P62847	800
Q9P0J6	Q96EY7	800
Q5T5A4	A6NJV1	800
Q9BQ48	Q96CB9	800
A4QMS7	Q5T5A4	800
Q9UQ80	P62244	800
Q5VTH2	Q969V4	800
Q9UI30	P39019	800
Q9NQZ2	Q86WX3	800
Q8NEZ4	P04908	800
P62495	P62917	800
Q9Y3A2	Q9NRX1	800
Q15427	Q9UK45	800
Q15648	Q15544	800
P42677	Q9H8H0	800
P55081	Q9Y3B4	800
Q9BW85	P62308	800
Q9NQ50	P82930	800
Q9UDW1	Q16718	800
Q9Y5J1	P62081	800
Q9NWU5	Q9Y2Q9	800
Q9BWJ5	O60508	800
P62854	Q8N9N8	800
P46977	P61619	800
P46776	Q8NC51	800
P68104	P62987	800
Q8TED0	P62244	800
P26373	P22090	800
Q9Y2P8	Q9BVI4	800
P36954	Q7KZ85	800
P62873	Q9H228	800
Q9BYC9	Q9Y399	800
P62888	P60059	800
Q02221	O43920	800
P83876	Q8NAV1	800
P47985	P17568	800
P62081	O43709	800
Q99567	Q8WUM0	800
Q9BVJ6	Q8NEJ9	800
O75438	O43677	800
Q02094	P02730	800
P83881	Q9Y450	800
Q96L21	P62273	800
P22001	B9A064	800
Q9NPI8	Q9BXW9	800
P42677	P55769	800
Q9BW85	Q96A72	800
P62263	O15371	800
D6RC18	Q9UQ35	800
Q9NX14	P03923	800
P62487	P67775	800
P46776	Q9H089	800
O00268	Q13888	800
P37108	P18124	800
P61221	P61353	800
Q75QN2	P52434	800
Q5VWG9	Q9H204	800
Q9BYD6	Q15070	800
Q7Z4H4	A0A0C4DH30	800
Q9Y6G3	Q9BT17	800
P62495	P27635	800
O15514	Q71DI3	800
Q9NV31	P55769	800
P09067	P09629	800
P53803	Q96RN5	800
P62263	Q9Y262	800
O60783	Q96EY7	800
P60842	P62273	800
Q96EY4	Q96D46	800
P00156	O75438	800
P56537	Q9BRT6	800
Q5VTT2	Q71U36	800
P46779	Q9H009	800
Q9ULK4	P52434	800
Q9Y6G3	Q96EL2	800
P09661	Q9Y4Y9	800
H3BNC9	Q969Q0	800
P55081	Q15029	800
P06899	Q71DI3	800
Q13573	O15234	800
O43660	Q86X95	800
P60842	Q9UBQ5	800
Q6P1X5	A0JLT2	800
P62701	Q9UNX3	800
Q9Y6A4	P68371	800
O95391	O75643	800
P62495	P61927	800
Q96EL2	Q15070	800
Q9P086	P52655	800
Q9ULC4	P62854	800
Q9NPD8	Q9NVI1	800
Q9UNX3	P22090	800
Q14331	Q96DI7	800
P18077	P63220	800
O60870	Q15459	800
P61326	P62306	800
P62807	O14746	800
Q13888	Q9NX70	800
Q13123	P09661	800
P39019	Q5QJE6	800
Q5JVL4	Q96E40	800
P08708	P48729	800
Q9NY61	Q8IWA0	800
P52298	Q9Y3B4	800
P62906	P83881	800
Q9H2W6	P82663	800
O75691	Q13895	800
O95298	P15954	800
P47813	P60866	800
P62829	Q9Y450	800
P61313	O60524	800
Q9ULC4	P60866	800
P62873	P09681	800
Q13144	P20042	800
P51398	Q9BRJ2	800
Q9UM00	P40429	800
O00303	P62269	800
P49207	Q9BVK8	800
P82930	Q8WVM0	800
Q9NWU5	P51398	800
Q9NYK5	Q9Y291	800
P62750	H3BNC9	800
Q9NYH9	P62280	800
A0A0A6YYL6	P60059	800
P62308	Q9NXE8	800
P84243	Q9BUA3	800
Q5SRE5	Q8TEM1	800
P62269	P22090	800
O00268	Q6P2C8	800
Q71DI3	Q9NX70	800
Q9HAW4	Q07864	800
P62424	P57772	800
P49406	Q96BP2	800
O60231	Q96DI7	800
P62487	P51948	800
Q6P1X5	Q9Y3C7	800
Q9Y2P8	O43818	800
P12830	Q07020	800
Q9BYD6	Q9Y2Q9	800
P60842	P62979	800
O15342	O75348	800
O15235	Q9H2K0	800
Q96A72	Q9NXE8	800
Q9NPD8	Q00597	800
Q9P013	Q12874	800
P62310	Q09161	800
Q9H8H0	P62241	800
P62750	P61254	800
P62854	O15371	800
O75934	Q96BP3	800
P62314	O15234	800
Q8N1D5	Q5T5A4	800
Q13823	P63173	800
P62304	Q8NAV1	800
Q9BW85	Q92620	800
P63241	P46782	800
Q9P086	P52435	800
O75251	P24311	800
L0R8F8	Q7Z2W9	800
P17483	P20719	800
P62263	P63220	800
P62263	Q9NV06	800
P14678	Q92620	800
Q9BSC4	Q9Y2P8	800
P68371	Q8WW24	800
P0C0S8	Q8IUE6	800
Q9Y2P8	P62241	800
O75691	Q9BVI4	800
Q8TED0	P62249	800
P62318	O14776	800
O15541	P62316	800
P03915	P03923	800
P55081	O95777	800
P10606	P17568	800
O14561	Q9BT17	800
Q9UNP9	Q8N5F7	800
Q9Y2W2	Q13435	800
P61247	A0A1W2PQS6	800
O75787	Q99437	800
P46781	P12830	800
Q9BQA1	P62805	800
Q969S3	P62906	800
Q92665	Q6P1L8	800
A0A0A6YYL6	P83731	800
Q15369	P61964	800
O43678	P07919	800
P62987	P62277	800
Q5BN46	Q8WW24	800
Q15843	P61024	800
P61011	P08865	800
Q13427	P08579	800
A0A1W2PQS6	P61513	800
Q9H293	Q96F46	800
P47813	P20042	800
Q8TAQ2	P23527	800
Q07020	Q9BRT6	800
P24310	P03901	800
Q9Y3A2	Q01780	800
Q9Y5S9	Q9H875	800
P15954	P03923	800
P00414	O43920	800
P22695	Q9P0J0	800
Q9UBL3	P0C0S8	800
P24311	Q9NX14	800
Q9Y2P8	P55769	800
P35269	P52434	800
P62861	P84098	800
P62304	O60231	800
Q15393	Q96NC0	800
P17509	P09017	800
P18077	O60524	800
O95777	P41223	800
Q9Y324	P22087	800
P32780	Q5VWG9	800
P62913	P07437	800
P10606	P00156	800
Q8N0Z6	P18077	800
Q9BQ48	Q969S9	800
A4D1E9	Q9P0M9	800
Q9BQC6	Q7Z6M4	800
O14561	P00156	800
Q8NI36	P55769	800
Q6P1X5	Q9NX70	800
Q8WTW4	Q9Y2Q5	800
P62244	Q9UNX4	800
O43824	Q8N5N7	800
Q15528	Q15543	800
O95298	P03897	800
Q9Y3D9	Q15070	800
Q9P0J6	Q9HD33	800
P62899	H3BNC9	800
P60842	P42677	800
O14561	P15954	800
Q9UDW1	P03923	800
P57772	Q02543	800
Q00403	O43513	800
Q9BZL1	P62304	800
P30050	P62891	800
Q99567	Q7Z3B4	800
P40429	Q9Y5M8	800
Q8TCC3	Q9NWT8	800
Q5JST6	A6NJV1	800
Q96EL2	Q9P0M9	800
P09067	P17509	800
P10176	P14406	800
P12830	P61353	800
Q9NX70	Q5VWG9	800
O75586	P53803	800
Q9Y6A4	H3BRN8	800
Q92552	Q7Z2W9	800
P20674	P31930	800
Q9BQC6	P82673	800
Q9BZL1	Q2TAY7	800
Q12962	P18074	800
P62424	P62273	800
Q93077	Q9BTM1	800
P52657	P30876	800
Q9Y291	Q4U2R6	800
Q7L2H7	P62273	800
Q13888	Q6P1X5	800
P62701	O75822	800
Q96GC5	Q7Z6M4	800
Q9H944	P21675	800
Q9P013	P62306	800
Q8TED0	Q86WX3	800
Q96BP3	O60508	800
Q12962	Q71SY5	800
P52948	P37198	800
Q86WX3	Q13895	800
P19447	Q9H944	800
P46779	P08240	800
P46778	O60524	800
P83881	P18124	800
P21675	P52434	800
Q6PD62	Q13216	800
P62917	P62979	800
P17861	A0A1W2PQS6	800
Q9ULK4	P52655	800
Q9NVS2	P51398	800
Q9H8H0	Q5QJE6	800
O15541	P08579	800
Q9Y333	Q8NAV1	800
Q9Y3A2	P22087	800
Q96A33	P62891	800
Q9Y2R5	Q9BRJ2	800
Q9BYC8	Q9BQ48	800
Q6P1L8	Q86TS9	800
Q5VTT2	Q96E40	800
P62851	H3BNC9	800
P62263	P61927	800
P19388	P32780	800
Q13216	P19387	800
P35269	Q9BTT4	800
P05388	P61927	800
Q96G25	P29084	800
Q13888	Q96G25	800
P18621	P62891	800
O94822	P83731	800
Q15528	P61218	800
P62495	P62857	800
P56537	P26373	800
Q9BUE0	Q92759	800
P32780	Q15648	800
Q8NEH6	Q9H4K1	800
Q15528	Q13889	800
Q9BYC8	O75394	800
Q9NWA0	P51948	800
P49848	P51948	800
Q96T21	P62906	800
Q71DI3	Q8N884	800
P09693	P04439	800
P17509	P09016	800
P82650	Q9BZE1	800
Q13405	P51398	800
P62081	O15371	800
P82675	Q86TS9	800
Q8TC29	Q8N1V2	800
Q07955	Q7RTV0	800
A6NL82	Q99932	800
Q15528	Q15545	800
Q9NYK5	Q9Y2R9	800
Q8NDD1	P08708	800
Q8N0V3	P82673	800
O15235	Q9NX20	800
Q9Y2W2	Q96NC0	800
Q5JTH9	P62266	800
P62308	Q8WYA6	800
P62424	P08240	800
Q8IXM3	P82921	800
Q9UNP9	Q8WUQ7	800
P82675	Q96GC5	800
Q9Y388	O15541	800
Q9BQC6	Q9Y3D5	800
P32780	P52657	800
Q9Y3U8	O60524	800
Q9BYD1	Q9Y291	800
Q9BSC4	Q9UMY1	800
Q9NP97	Q8NCM8	800
Q9BYD2	I3L0E3	800
Q8TCC3	Q9H4K7	800
A4QMS7	A8MTA8	800
Q9UI43	Q96A35	800
P62266	P61254	800
Q16718	P03886	800
P56282	O75717	800
P18621	P49207	800
P10606	P31930	800
P52435	Q16594	800
Q9UI09	O14949	800
P25205	Q96L50	800
Q15061	P08708	800
P47914	P62277	800
P18621	Q9BRX2	800
Q9H9J2	P82664	800
Q9NZE8	P82932	800
Q969X6	P46781	800
Q9Y3A2	Q9Y324	800
P62241	P41214	800
Q5JVL4	Q9H5F2	800
Q9Y324	Q9Y3A4	800
O43660	Q8NAV1	800
P62312	Q09161	800
O60231	Q9NW64	800
Q9UBL3	P0CG47	800
Q15382	Q9BVC4	800
Q7Z4H4	P59768	800
P20674	O75438	800
Q9BVS4	P46783	800
Q9BVC4	P62942	800
P62873	P22466	800
P82921	Q96GC5	800
Q9ULK4	P62875	800
P05387	P61927	800
P62273	Q96GA3	800
Q9NX20	P82921	800
O60869	P62854	800
P62249	P12830	800
Q9Y2P8	Q8NDD1	800
P50613	O75586	800
P82930	Q9P015	800
Q9ULK4	P19447	800
Q9UHA3	P61927	800
O75251	P03923	800
Q15843	P25963	800
P60842	P60866	800
P62316	Q8NAV1	800
O75380	P00395	800
P61247	Q9Y262	800
Q9Y2P8	Q9Y3A4	800
P19388	Q6ZYL4	800
Q9Y388	Q8IYB3	800
O15213	Q8NI36	800
P18621	Q9BVK8	800
P20674	O43674	800
P62861	P62888	800
P10606	O95167	800
P62244	P61254	800
P18077	Q9BRT6	800
Q9UL16	Q969V4	800
P28331	E7ENQ6	800
Q9H009	Q02543	800
P61221	P30050	800
Q9UNS1	O75717	800
P82664	Q96GC5	800
O75419	Q96L50	800
Q8TEP8	Q5VWP2	800
P62495	P83881	800
P36578	A0A0A6YYL6	800
P17987	P61758	800
